Sentence #,Word,Tag
116,prisoners,O
116,committed,O
116,by,O
116,the,O
116,admiralty,O
116,court,O
117,one,O
117,time,O
117,",",O
117,the,O
117,marshalsea,LOC
117,was,O
117,the,O
117,receptacle,O
117,of,O
117,pirates,O
117,",",O
117,but,O
117,none,O
117,more,O
117,committed,O
117,to,O
117,it,O
117,?,O
117,after,O
117,1789,O
118,the,O
118,court,O
118,of,O
118,the,O
118,marshalsea,ORG
118,was,O
118,instituted,O
118,by,O
118,charles,PER
118,the,O
118,first,O
118,in,O
118,the,O
118,sixth,O
118,year,O
118,of,O
118,his,O
118,reign,O
119,but,O
119,its,O
119,business,O
119,was,O
119,much,O
119,reduced,O
119,by,O
119,the,O
119,extension,O
119,of,O
119,the,O
119,courts,ORG
119,of,ORG
119,conscience,ORG
120,the,O
120,prison,O
120,was,O
120,a,O
120,nest,O
120,of,O
120,abuse,O
120,has,O
120,like,O
120,its,O
120,neighbor,O
120,the,O
120,king,ORG
120,',O
120,s,ORG
121,and,O
121,came,O
121,under,O
121,the,O
121,strong,O
121,animated,O
121,version,O
121,of,O
121,the,O
121,jail,ORG
121,committee,ORG
121,of,O
121,1729,O
122,has,O
122,the,O
122,business,O
122,of,O
122,the,O
122,marshalsea,ORG
122,court,ORG
122,declined,O
122,the,O
122,numbers,O
122,in,O
122,its,O
122,prison,O
122,diminished,O
123,quarreling,O
123,throwing,O
123,water,O
123,over,O
123,being,O
123,sent,O
123,to,O
123,coventry,LOC
124,going,O
124,to,O
124,many,O
124,charitable,O
124,gifts,O
124,and,O
124,request,O
124,",",O
124,which,O
124,included,O
124,annual,O
124,donations,O
124,from,O
124,the,O
124,archbishop,O
124,of,O
124,canterbury,LOC
125,the,O
125,lord,PER
125,steward,PER
125,of,O
125,the,O
125,household,O
125,the,O
125,stewart,PER
125,and,O
125,officers,O
125,of,O
125,the,O
125,marshalsea,ORG
125,court,ORG
125,and,O
125,o,O
125,',O
126,left,O
126,by,O
126,a,O
126,mister,O
126,",",O
126,henry,PER
126,",",O
126,who,O
126,was,O
126,long,O
126,a,O
126,prisoner,O
126,in,O
126,the,O
126,marshalsea,LOC
126,and,O
126,came,O
126,into,O
126,a,O
126,fortune,O
126,while,O
126,there,O
126,?,O
127,is,O
127,bequest,O
127,",",O
127,which,O
127,was,O
127,charged,O
127,upon,O
127,his,O
127,manner,O
127,at,O
127,goering,LOC
127,auxins,O
127,and,O
127,hence,O
127,called,O
127,the,O
127,oxford,ORG
127,charity,ORG
128,supreme,O
128,control,O
128,of,O
128,the,O
128,marshalsea,LOC
128,was,O
128,vested,O
128,in,O
128,the,O
128,marshal,O
128,of,O
128,the,O
128,royal,O
128,household,O
128,",",O
128,but,O
128,although,O
128,he,O
128,drew,O
128,a,O
128,salary,O
128,of,O
128,500,O
128,pounds,O
128,a,O
128,year,O
129,comforters,O
129,of,O
129,ludgate,ORG
129,",",O
129,giltspur,ORG
129,",",O
129,street,ORG
129,and,O
129,the,O
129,borough,ORG
129,",",O
129,where,O
129,discontinued,O
129,as,O
129,debtor,O
129,',O
129,s,O
129,prisons,O
129,as,O
129,was,LOC
129,newgate,O
130,show,O
130,me,O
130,opening,O
130,up,O
130,white,LOC
130,cross,LOC
130,prison,O
130,for,O
130,debtors,O
130,in,O
130,1815,O
131,ludgate,LOC
131,to,O
131,the,O
131,last,O
131,was,O
131,the,O
131,debtor,O
131,',O
131,s,O
131,prison,O
131,for,O
131,freeman,O
131,of,O
131,the,O
131,city,O
131,of,LOC
132,clergyman,O
132,proctors,O
132,attorneys,O
132,and,O
132,persons,O
132,specially,O
132,selected,O
132,by,O
132,the,O
132,corporation,O
133,at,O
133,one,O
133,time,O
133,",",O
133,the,O
133,ludgate,ORG
133,debtors,O
133,accompanied,O
133,by,O
133,the,O
133,keeper,O
134,spruce,ORG
134,street,ORG
134,compton,ORG
134,received,O
134,sheriffs,O
134,",",O
134,debtors,O
134,also,O
134,felons,O
134,",",O
134,vagrants,O
134,and,O
134,knight,O
134,charges,O
135,it,O
135,was,O
135,generally,O
135,crowded,O
135,as,O
135,debtors,O
135,who,O
135,would,O
135,have,O
135,gone,O
135,to,O
135,the,O
135,poultry,ORG
135,copter,ORG
135,we,O
135,sent,O
135,to,O
135,giltspur,LOC
135,street,LOC
135,when,O
135,the,O
135,former,O
135,was,O
135,condemned,O
135,as,O
135,unfit,O
135,to,O
135,receive,O
135,prisoners,O
136,the,O
136,demands,O
136,for,O
136,fees,O
136,were,O
136,excessive,O
136,in,O
136,gilts,O
136,",",O
136,first,ORG
136,street,ORG
137,the,O
137,borough,ORG
137,compter,ORG
137,was,O
137,in,O
137,a,O
137,disgraceful,O
137,state,O
137,to,O
137,the,O
137,last,O
137,the,O
137,men,O
137,',O
137,s,O
137,ward,O
137,",",O
137,had,O
137,an,O
137,earth,O
137,or,O
137,rather,O
137,a,O
137,mud,O
137,floor,O
138,in,O
138,one,O
138,room,O
138,",",O
138,mister,O
138,neill,PER
138,found,O
138,a,O
138,woman,O
138,of,O
138,a,O
138,flux,O
138,shut,O
138,up,O
138,with,O
138,three,O
138,men,O
139,neeld,PER
139,found,O
139,the,O
139,prisoners,O
139,in,O
139,the,LOC
139,boro,LOC
139,compter,O
139,ragged,O
139,",",O
139,starving,O
139,and,O
139,dirty,O
140,i,O
140,come,O
140,now,O
140,to,O
140,the,O
140,debtors,O
140,in,O
140,newgate,LOC
140,they,O
140,occupied,O
140,we,O
140,',O
140,re,O
140,divided,O
140,as,O
140,i,O
140,have,O
140,said,O
140,into,O
140,three,O
140,principal,O
141,on,O
141,the,O
141,master,O
141,side,O
141,",",O
141,it,O
141,was,O
141,13,O
141,and,O
141,4,O
141,pints,O
141,and,O
141,a,O
141,gallon,O
141,of,O
141,beer,O
141,on,O
141,entrance,O
141,",",O
141,although,O
141,mr,O
141,newman,PER
142,and,O
142,gave,O
142,the,O
142,garnish,O
142,for,O
142,the,O
142,common,O
142,side,O
142,at,O
142,that,O
142,some,O
142,",",O
142,which,O
142,is,O
142,5,O
142,shillings,O
142,more,O
142,than,O
142,mr,O
142,neeld,PER
142,",",O
142,says,O
142,",",O
142,was,O
142,extorted,O
142,on,O
142,the,O
142,common,O
142,side,O
143,there,O
143,was,O
143,this,O
143,much,O
143,honest,O
143,forbearance,O
143,in,O
143,newgate,LOC
143,in,O
143,these,O
143,days,O
144,notably,O
144,",",O
144,as,O
144,when,O
144,numbers,O
144,filled,O
144,new,LOC
144,gate,LOC
144,in,O
144,anticipation,O
144,of,O
144,lord,O
144,reds,PER
144,",",O
144,dale,PER
144,',O
144,s,O
144,bill,O
144,for,O
144,insolvent,O
144,debtors,O
145,the,O
145,chronicles,ORG
145,of,ORG
145,nougat,ORG
145,volume,O
145,2,O
145,by,O
145,arthur,PER
145,griffith,PER
145,',O
145,s,O
145,section,O
145,v,O
145,newgate,LOC
145,",",O
145,down,O
145,to,O
145,18,O
145,18,O
145,part,O
146,enough,O
146,has,O
146,been,O
146,said,O
146,",",O
146,probably,O
146,to,O
146,prove,O
146,that,O
146,there,O
146,was,O
146,room,O
146,for,O
146,improvement,O
146,in,O
146,the,O
146,condition,O
146,and,O
146,treatment,O
146,of,O
146,debtors,O
146,in,O
146,the,O
146,prisons,O
146,of,O
146,the,O
146,city,O
146,of,O
146,london,LOC
147,is,O
147,gradually,O
147,was,O
147,forced,O
147,upon,O
147,the,O
147,consciousness,O
147,of,O
147,the,O
147,corporation,ORG
148,authority,O
148,was,O
148,given,O
148,to,O
148,raise,O
148,money,O
148,on,O
148,the,O
148,orphan,O
148,',O
148,s,O
148,fund,O
148,to,O
148,the,O
148,extent,O
148,of,O
148,90,O
148,",",O
149,a,O
149,site,O
149,was,O
149,purchased,O
149,between,O
149,red,LOC
149,lion,LOC
149,and,O
149,white,LOC
149,cross,LOC
149,street,LOC
149,and,O
149,a,O
149,new,O
149,prison,O
149,plan,O
150,which,O
150,would,O
150,accommodate,O
150,the,O
150,inmates,O
150,of,O
150,newgate,LOC
150,and,O
150,of,O
150,the,O
150,three,O
150,comforters,O
150,ludgate,LOC
151,notes,O
151,for,O
151,street,LOC
151,and,O
151,the,O
151,poultry,LOC
151,",",O
151,or,O
151,about,O
151,476,O
151,and,O
151,all,O
152,and,O
152,it,O
152,was,O
152,not,O
152,ready,O
152,to,O
152,relieve,O
152,newgate,LOC
152,till,O
152,late,O
152,in,O
152,1815,O
153,could,O
153,not,O
153,be,O
153,carried,O
153,out,O
153,till,O
153,then,O
153,it,O
153,is,O
153,to,O
153,be,O
153,feared,O
153,that,O
153,long,O
153,after,O
153,the,O
153,opening,O
153,of,O
153,white,LOC
153,cross,LOC
153,street,LOC
153,prison,O
154,newgate,ORG
154,continued,O
154,to,O
154,be,O
154,a,O
154,reproach,O
154,to,O
154,those,O
154,responsible,O
154,for,O
154,its,O
154,management,O
155,bypass,O
155,now,O
155,to,O
155,the,O
155,criminal,O
155,side,O
155,of,O
155,newgate,ORG
155,",",O
155,which,O
155,consisted,O
155,of,O
155,the,O
155,six,O
155,quarters,O
155,or,O
155,yards,O
155,",",O
155,already,O
155,enumerated,O
155,and,O
155,describe,O
156,in,O
156,this,O
156,heterogeneous,O
156,society,O
156,were,O
156,also,O
156,thrown,O
156,the,O
156,unfortunate,O
156,journalists,O
156,to,O
156,whom,O
156,i,O
156,have,O
156,already,O
156,referred,O
156,and,O
156,on,O
156,whom,O
156,imprisonment,O
156,in,O
156,you,O
156,gay,O
157,it,O
157,was,O
157,particularly,O
157,recommended,O
157,by,O
157,the,O
157,committee,ORG
157,on,ORG
157,jails,ORG
157,in,O
157,1814,O
158,the,O
158,honorable,O
158,hg,PER
158,bennett,PER
158,",",O
158,who,O
158,visited,O
158,new,LOC
158,gate,LOC
158,in,O
158,1817,O
158,",",O
158,saw,O
158,in,O
158,one,O
158,yard,O
158,in,O
158,a,O
158,total,O
158,of,O
158,72,O
158,prisoners,O
159,mr,O
159,benes,PER
159,refers,O
159,to,O
159,a,O
159,gentleman,O
159,confined,O
159,for,O
159,want,O
159,of,O
159,bail,O
159,who,O
159,occupied,O
159,a,O
159,room,O
159,with,O
159,five,O
159,others,O
160,these,O
160,often,O
160,remained,O
160,in,O
160,newgate,LOC
160,for,O
160,6,O
160,months,O
160,",",O
160,sometimes,O
160,a,O
160,year,O
160,in,O
160,some,O
160,cases,O
160,longer,O
161,mr,O
161,newman,PER
161,admitted,O
161,that,O
161,she,O
161,had,O
161,petitioned,O
161,that,O
161,certain,O
161,trustee,O
161,men,O
161,might,O
161,be,O
161,left,O
161,in,O
161,the,O
161,jail,O
162,mr,O
162,bennet,PER
162,mentions,O
162,also,O
162,the,O
162,case,O
162,of,O
162,young,O
162,men,O
162,have,O
162,better,O
162,stamp,O
162,clarkson,O
162,",",O
162,city,LOC
162,offices,O
162,and,O
162,youths,O
162,of,O
162,good,O
162,parentage,O
163,mr,O
163,buxton,PER
163,in,O
163,the,O
163,work,O
163,already,O
163,quoted,O
163,instances,O
163,another,O
163,grievous,O
163,case,O
163,of,O
163,the,O
163,horrors,O
163,of,O
163,indiscriminate,O
163,association,ORG
163,in,O
163,newgate,LOC
164,having,O
164,been,O
164,committed,O
164,to,O
164,clerkenwell,O
164,?,O
165,he,O
165,was,O
165,sent,O
165,on,O
165,to,O
165,you,O
165,guys,O
165,in,O
165,a,O
165,coach,O
165,handcuffed,O
165,to,O
165,a,O
165,noted,O
165,house,O
165,breaker,O
165,was,O
165,afterwards,O
165,",",O
165,cast,O
165,for,O
165,death,O
166,the,O
166,first,O
166,night,O
166,in,O
166,newgate,LOC
166,for,O
166,the,O
166,subsequent,O
166,fortnight,O
167,his,O
167,wife,O
167,visited,O
167,him,O
167,in,O
167,newgate,LOC
167,",",O
167,a,O
167,pitiable,O
167,account,O
167,of,O
167,the,O
167,state,O
167,",",O
167,in,O
167,which,O
167,she,O
167,found,O
167,her,O
167,husband,O
168,the,O
168,fee,O
168,for,O
168,admission,O
168,to,O
168,the,O
168,stateside,ORG
168,",",O
168,as,O
168,fixed,O
168,by,O
168,the,O
168,table,O
168,of,O
168,fees,O
168,",",O
168,was,O
168,3,O
168,guineas,O
168,",",O
168,but,O
168,mr,O
168,newman,PER
168,declared,O
168,that,O
168,he,O
168,never,O
168,took,O
168,more,O
168,than,O
168,two,O
169,a,O
169,mr,O
169,lundy,PER
169,",",O
169,charged,O
169,with,O
169,forgery,O
169,",",O
169,was,O
169,us,O
169,accommodated,O
169,on,O
169,the,O
169,stateside,O
169,for,O
169,upwards,O
169,of,O
169,five,O
169,years,O
170,mr,O
170,davidson,PER
170,sent,O
170,to,O
170,newgate,LOC
170,for,O
170,embezzlement,O
170,and,O
170,whose,O
170,case,O
170,is,O
170,given,O
170,in,O
170,the,O
170,preceding,O
170,chapter,O
171,was,O
171,accommodated,O
171,with,O
171,a,O
171,room,O
171,in,O
171,mr,O
171,newman,PER
171,',O
171,s,O
171,house,O
171,at,O
171,the,O
171,extravagant,O
171,rental,O
171,of,O
171,13,O
171,guineas,O
171,per,O
171,week,O
172,mr,O
172,cabot,PER
172,was,O
172,also,O
172,a,O
172,larger,O
172,of,O
172,mr,O
172,newman,PER
172,',O
172,s,O
172,",",O
172,and,O
172,so,O
172,were,O
172,any,O
172,members,O
172,of,O
172,the,O
172,aristocracy,O
173,if,O
173,they,O
173,happened,O
173,to,O
173,be,O
173,in,O
173,funds,O
173,among,O
173,whom,O
173,was,O
173,the,O
173,marquis,PER
173,of,O
173,slego,LOC
173,in,O
173,1811,O
174,which,O
174,will,O
174,deal,O
174,with,O
174,mrs,O
174,frie,PER
174,',O
174,s,O
174,philanthropic,O
174,exertions,O
174,at,O
174,this,O
174,in,O
174,this,O
174,particular,O
174,part,O
174,of,O
174,the,O
174,prison,O
175,once,O
175,during,O
175,the,O
175,long,O
175,elness,O
175,of,O
175,george,PER
175,",",O
175,the,O
175,third,O
175,as,O
175,many,O
175,as,O
175,100,O
175,were,O
175,there,O
175,waiting,O
175,the,O
175,report,O
175,as,O
175,it,O
175,was,O
175,called,O
176,mr,O
176,bennett,PER
176,speaks,O
176,of,O
176,38,O
176,capital,O
176,convicts,O
176,he,O
176,found,O
176,in,O
176,the,O
176,press,O
176,yard,ORG
176,in,O
176,february,O
176,1817,O
177,these,O
177,capital,O
177,convict,O
177,",",O
177,says,O
177,mr,O
177,bennet,PER
177,",",O
177,quote,O
177,lessons,O
177,the,O
177,ennui,O
177,and,O
177,despair,O
177,of,O
177,their,O
177,situation,O
177,by,O
177,unbecoming,O
177,merriment,O
178,i,O
178,saw,O
178,cashman,PER
178,a,O
178,few,O
178,hours,O
178,before,O
178,his,O
178,execution,O
178,smoking,O
178,and,O
178,drinking,O
178,with,O
178,the,O
178,utmost,O
178,unconcerned,O
178,and,O
178,indifference,O
178,end,O
178,quote,O
179,such,O
179,as,O
179,measures,O
179,",",O
179,virtual,O
179,corn,LOC
179,hill,LOC
179,and,O
179,messrs,O
179,leach,PER
179,and,O
179,dollemore,PER
179,of,O
179,ludgate,LOC
179,hill,LOC
180,preparatory,O
180,to,O
180,their,O
180,appearance,O
180,in,O
180,the,O
180,old,LOC
180,bailey,LOC
180,",",O
180,irons,O
180,were,O
180,seldom,O
180,removed,O
180,from,O
180,the,O
180,convicted,O
180,until,O
180,discharge,O
181,any,O
181,reputed,O
181,and,O
181,indeed,O
181,any,O
181,real,O
181,wife,O
181,might,O
181,spend,O
181,the,O
181,night,O
181,in,O
181,newgate,LOC
181,if,O
181,she,O
181,would,O
181,pay,O
181,this,O
181,chilling,O
181,c,O
181,commonly,O
181,known,O
181,as,O
181,?,O
181,?,O
181,the,O
181,?,O
181,bad,O
181,?,O
181,money,O
182,check,O
182,the,O
182,open,O
182,house,O
182,so,O
182,to,O
182,speak,O
182,and,O
182,entertained,O
182,daily,O
182,within,O
182,the,O
182,walls,O
182,",",O
182,a,O
182,select,O
182,party,O
182,of,O
182,the,O
182,most,O
182,noted,O
182,thieves,O
182,in,O
182,london,LOC
183,going,O
183,to,O
183,the,O
183,facility,O
183,of,O
183,intercourse,O
183,between,O
183,inside,O
183,and,O
183,outside,O
183,many,O
183,crimes,O
183,",",O
183,we,O
183,',O
183,re,O
183,doubtless,O
183,hacked,O
183,in,LOC
184,why,O
184,did,O
184,leave,O
184,",",O
184,says,O
184,mr,O
184,bennett,PER
184,in,O
184,the,O
184,letter,O
184,already,O
184,largely,O
184,quoted,O
184,?,O
185,but,O
185,there,O
185,is,O
185,no,O
185,place,O
185,in,O
185,the,O
185,metropolis,O
185,",",O
185,where,O
185,more,O
185,crimes,O
185,are,O
185,projected,O
185,or,O
185,where,O
185,stolen,O
185,property,O
185,is,O
185,more,O
185,secreted,O
186,although,O
186,attempted,O
186,partially,O
186,at,O
186,bridewell,LOC
186,and,O
186,more,O
186,systematically,O
186,at,O
186,the,O
186,new,O
186,millbank,LOC
186,penitentiary,O
187,it,O
187,was,O
187,not,O
187,strange,O
187,",",O
187,therefore,O
187,",",O
187,that,O
187,the,O
187,inmates,O
187,of,O
187,nougat,LOC
187,should,O
187,turn,O
187,their,O
187,unoccupied,O
187,brains,O
187,and,O
187,idle,O
187,hands,O
187,to,O
187,all,O
187,manner,O
187,of,O
187,mischief,O
188,the,O
188,report,O
188,of,O
188,the,O
188,committee,O
188,of,O
188,the,O
188,house,ORG
188,of,ORG
188,commons,ORG
188,painted,O
188,so,O
188,black,O
188,a,O
188,picture,O
188,of,O
188,new,ORG
188,gays,ORG
188,has,O
188,been,O
188,conducted,O
188,that,O
188,the,O
188,corporation,ORG
188,were,O
188,roused,O
188,in,O
188,very,O
188,shame,O
189,court,ORG
189,of,ORG
189,aldermen,ORG
189,appointed,O
189,a,O
189,committee,ORG
189,of,O
189,its,O
189,own,O
189,body,O
189,assisted,O
189,by,O
189,the,O
189,town,O
189,clock,O
189,mr,O
189,city,O
189,surveyor,O
189,sun,O
189,to,O
189,the,O
189,architect,O
189,?,O
190,s,O
190,!,O
190,end,O
190,mr,O
190,addison,PER
190,keeper,O
190,of,O
190,new,LOC
190,gate,LOC
190,to,O
190,make,O
190,a,O
190,visitation,O
190,of,O
190,the,O
190,jails,O
190,supposed,O
190,to,O
190,be,O
190,the,O
190,best,O
190,managed,O
190,including,O
190,those,O
190,of,O
190,petworth,LOC
190,and,O
190,gloucester,LOC
191,also,O
191,to,O
191,make,O
191,such,O
191,proposals,O
191,",",O
191,as,O
191,might,O
191,appear,O
191,salutary,O
191,and,O
191,calculated,O
191,to,O
191,improve,O
191,new,LOC
191,gays,LOC
191,and,O
191,the,O
191,rest,O
191,of,O
191,the,O
191,city,O
191,jails,O
192,have,O
192,they,O
192,been,O
192,accepted,O
192,in,O
192,their,O
192,entirety,O
192,little,O
192,salt,O
192,couldn,O
192,',O
192,t,O
192,future,O
192,have,O
192,been,O
192,found,O
192,with,O
192,the,O
192,managers,O
192,of,O
192,newgate,ORG
192,?,O
193,the,O
193,committee,ORG
193,did,O
193,not,O
193,deny,O
193,the,O
193,superior,O
193,advantages,O
193,offered,O
193,by,O
193,such,O
193,prisons,O
193,as,O
193,gloucester,LOC
193,and,O
193,petworth,LOC
194,and,O
194,quote,O
194,",",O
194,it,O
194,would,O
194,cover,O
194,some,O
194,30,O
194,acres,O
194,and,O
194,cost,O
194,a,O
194,great,O
194,deal,O
194,more,O
194,than,O
194,the,O
194,city,O
194,with,O
194,the,O
194,example,O
194,of,O
194,white,LOC
194,cross,LOC
194,street,LOC
194,prison,O
194,before,O
194,it,O
195,the,O
195,committee,ORG
195,does,O
195,not,O
195,seem,O
195,to,O
195,have,O
195,yet,O
195,understood,O
195,that,O
195,new,ORG
195,gate,ORG
195,could,O
195,be,O
195,only,O
195,and,O
195,properly,O
195,replaced,O
196,buy,O
196,a,O
196,new,O
196,jail,O
196,built,O
196,on,O
196,the,O
196,outskirts,O
196,as,O
196,holloway,ORG
196,eventually,O
196,was,O
196,and,O
196,committed,O
196,itself,O
196,to,O
196,be,O
196,altogether,O
196,counter,O
197,im,O
197,checked,O
197,in,O
197,its,O
197,efforts,O
197,towards,O
197,reform,O
197,by,O
197,the,O
197,prohibitory,O
197,costliness,O
197,of,O
197,the,O
197,land,O
197,about,O
197,nougat,O
198,it,O
198,was,O
198,very,O
198,desirable,O
198,that,O
198,there,O
198,should,O
198,be,O
198,a,O
198,more,O
198,speedy,O
198,removal,O
198,of,O
198,transports,O
198,from,O
198,you,LOC
198,gate,LOC
198,to,O
198,the,O
198,ships,O
199,again,O
199,",",O
199,there,O
199,was,O
199,a,O
199,new,O
199,millbank,LOC
199,penitentiary,O
199,now,O
199,ready,O
199,for,O
199,occupation,O
200,why,O
200,not,O
200,relieving,O
200,you,ORG
200,gate,ORG
200,more,O
200,largely,O
200,upon,O
200,the,O
200,superior,O
200,accommodation,O
200,which,O
200,build,O
200,bank,ORG
200,offer,O
201,chronicles,ORG
201,of,ORG
201,new,ORG
201,gate,ORG
201,volume,O
201,2,O
201,by,O
201,arthur,PER
201,griffith,PER
201,section,O
201,7,O
201,",",O
201,the,O
201,beginnings,O
201,of,O
201,prison,O
201,reform,O
202,mister,O
202,kneeled,PER
202,a,O
202,second,O
202,howard,PER
202,!,O
203,mr,O
203,nield,PER
203,was,O
203,compelled,O
203,to,O
203,admit,O
203,in,O
203,1812,O
203,that,O
203,the,O
203,great,O
203,reformation,O
203,produced,O
203,by,O
203,howard,PER
204,i,O
204,have,O
204,shown,O
204,in,O
204,a,O
204,previous,O
204,chapter,O
204,what,O
204,new,ORG
204,gate,ORG
204,was,O
204,at,O
204,this,O
204,despite,O
204,a,O
204,vast,O
204,expenditure,O
204,and,O
204,boasted,O
204,efforts,O
204,to,O
204,introduce,O
204,reforms,O
205,watching,O
205,son,O
205,the,O
205,duke,O
205,of,O
205,gloucester,LOC
205,was,O
205,the,O
205,patron,O
205,among,O
205,the,O
205,vice,O
205,presidents,O
205,were,O
205,many,O
205,great,O
205,peers,O
205,of,O
205,the,O
205,realm,O
206,several,O
206,bishops,O
206,and,O
206,a,O
206,number,O
206,of,O
206,members,O
206,of,O
206,the,O
206,house,ORG
206,of,ORG
206,commons,ORG
206,",",O
206,including,O
206,mr,O
206,manners,PER
206,sutton,PER
207,sturgis,PER
207,born,O
207,sir,O
207,james,PER
207,mcintosh,PER
207,",",O
207,sir,O
207,james,PER
207,scarlet,PER
207,",",O
207,wilberforce,PER
208,one,O
208,of,O
208,the,O
208,moving,O
208,spirits,O
208,was,O
208,the,O
208,honorable,O
208,hg,PER
208,bennett,PER
208,auntie,PER
208,",",O
208,whose,O
208,vigorous,O
208,protests,O
208,against,O
208,the,O
208,lamentable,O
208,condition,O
208,of,O
208,newgate,ORG
208,",",O
208,have,O
208,already,O
208,been,O
208,recorded,O
209,mrs,O
209,fry,PER
209,',O
209,s,O
209,brother,O
209,",",O
209,mr,O
209,samuel,PER
209,hoare,PER
209,junior,PER
209,",",O
209,was,O
209,chairman,O
209,of,O
209,the,O
209,committee,ORG
209,on,O
209,which,O
209,also,O
209,served,O
209,many,O
209,noted,O
209,members,O
209,of,O
209,the,O
209,society,O
209,of,O
209,friends,O
210,mr,O
210,buxton,PER
210,had,O
210,already,O
210,been,O
210,associated,O
210,with,O
210,misses,O
210,frying,PER
210,and,O
210,you,O
210,get,O
210,visitation,O
210,and,O
210,his,O
210,attention,O
210,had,O
210,this,O
210,been,O
210,drawn,O
210,to,O
210,the,O
210,neglected,O
210,state,O
210,of,O
210,english,O
210,prisons,O
211,when,O
211,in,O
211,belgium,LOC
211,",",O
211,he,O
211,had,O
211,examined,O
211,with,O
211,great,O
211,satisfaction,O
211,",",O
211,the,O
211,admirable,O
211,management,O
211,of,O
211,the,O
211,great,O
211,maison,ORG
211,de,ORG
211,force,ORG
211,against,O
212,which,O
212,howard,PER
212,had,O
212,eulogized,O
212,some,O
212,40,O
212,years,O
212,before,O
213,richard,PER
213,buxton,PER
213,small,O
213,work,O
213,on,O
213,prison,O
213,discipline,O
213,avenue,O
213,aspect,O
213,to,O
213,the,O
213,question,O
213,he,O
213,',O
213,had,O
213,so,O
213,much,O
213,at,O
213,heart,O
214,they,O
214,had,O
214,a,O
214,right,O
214,mr,O
214,buxton,PER
214,firmed,O
214,to,O
214,be,O
214,employed,O
214,in,O
214,their,O
214,own,O
214,crafts,O
214,",",O
214,provided,O
214,it,O
214,could,O
214,be,O
214,safely,O
214,followed,O
214,in,O
214,prison,O
215,the,O
215,convicted,O
215,delinquent,O
215,has,O
215,his,O
215,right,O
215,",",O
215,said,O
215,mr,O
215,buxton,PER
215,authoritatively,O
216,as,O
216,mr,O
216,buxton,O
216,pointed,PER
216,out,O
216,",",O
216,many,O
216,old,O
216,acts,O
216,of,O
216,parliament,ORG
216,designed,O
216,to,O
216,protect,O
216,the,O
216,prisoner,O
216,were,O
216,still,O
216,in,O
216,full,O
216,force,O
217,as,O
217,far,O
217,back,O
217,is,O
217,the,O
217,reign,O
217,of,O
217,charles,PER
217,ii,PER
217,",",O
217,a,O
217,law,O
217,was,O
217,passed,O
217,to,O
217,clearing,O
217,the,O
217,sufficient,O
217,provision,O
217,should,O
217,be,O
217,made,O
217,for,O
217,the,O
217,relief,O
217,and,O
217,setting,O
217,on,O
217,work,O
218,again,O
218,",",O
218,the,O
218,22,O
218,charles,PER
218,ii,PER
218,c20,O
218,order,O
218,the,O
218,jailer,O
218,to,O
218,keep,O
218,felons,O
218,and,O
218,debtors,O
218,separate,O
218,and,O
218,apart,O
218,from,O
218,one,O
218,another,O
219,how,O
219,much,O
219,later,O
219,act,O
219,the,O
219,14,O
219,george,PER
219,the,O
219,third,O
219,",",O
219,c59,O
219,1774,O
219,?,O
220,which,O
220,was,O
220,contemporaneous,O
220,",",O
220,with,O
220,howard,PER
220,',O
220,s,O
220,first,O
220,journeys,O
220,laid,O
220,down,O
220,precise,O
220,rules,O
220,as,O
220,regards,O
220,cleanliness,O
220,and,O
220,the,O
220,?,O
220,proper,O
220,supply,O
220,of,O
220,space,O
220,&,O
220,air,O
221,in,O
221,an,O
221,early,O
221,report,O
221,of,O
221,the,O
221,prison,ORG
221,discipline,ORG
221,",",O
221,improvement,ORG
221,society,ORG
222,in,O
222,1818,O
222,",",O
222,out,O
222,of,O
222,518,O
222,prisons,O
222,in,O
222,the,O
222,united,LOC
222,kingdom,LOC
223,specify,O
223,more,O
223,particularly,O
223,one,O
223,or,O
223,two,O
223,of,O
223,the,O
223,worst,O
223,",",O
223,it,O
223,may,O
223,be,O
223,mentioned,O
223,that,O
223,in,O
223,the,O
223,boro,LOC
223,comforter,LOC
224,mr,O
224,buxton,PER
224,",",O
224,who,O
224,found,O
224,this,O
224,declared,O
224,that,O
224,it,O
224,seemed,O
224,physically,O
224,impossible,O
224,",",O
224,but,O
224,he,O
224,was,O
224,assured,O
224,that,O
224,it,O
224,was,O
224,true,O
225,and,O
225,the,O
225,turnkey,O
225,told,O
225,mr,O
225,buxton,PER
225,that,O
225,the,O
225,smell,O
225,on,O
225,first,O
225,opening,O
225,the,O
225,door,O
225,with,O
225,enough,O
225,to,O
225,knock,O
225,down,O
225,a,O
225,horse,O
226,gildford,LOC
226,prison,O
226,",",O
226,which,O
226,mr,O
226,buxton,PER
226,also,O
226,visited,O
226,in,O
226,1818,O
227,matters,O
227,",",O
227,we,O
227,',O
227,re,O
227,on,O
227,much,O
227,the,O
227,same,O
227,footing,O
227,at,O
227,st,LOC
228,they,O
228,were,O
228,far,O
228,worse,O
228,at,O
228,bristol,LOC
229,although,O
229,it,O
229,mr,O
229,buxton,PER
229,',O
229,s,O
229,visit,O
229,",",O
229,a,O
229,new,O
229,jail,O
229,was,O
229,in,O
229,process,O
229,of,O
229,erection,O
229,the,O
229,first,O
229,step,O
229,towards,O
229,reform,O
229,since,O
229,howard,PER
229,',O
