Sentence #;Word;Tag
430;jail;ORG
430;Committee;ORG
430;of;O
430;1729;O
431;has;O
431;the;O
431;business;O
431;of;O
431;the;O
431;marshalsea;ORG
431;Court;ORG
431;declined;O
431;the;O
431;numbers;O
431;in;O
431;its;O
431;prison;O
431;diminished;O
442;quarreling;O
442;throwing;O
442;water;O
442;over;O
442;being;O
442;sent;O
442;to;O
442;Coventry;LOC
446;going;O
446;to;O
446;many;O
446;charitable;O
446;gifts;O
446;and;O
446;request;O
446;which;O
446;included;O
446;annual;O
446;donations;O
446;from;O
446;the;O
446;Archbishop;O
446;of;O
446;Canterbury;LOC
447;the;O
447;Lord;PER
447;Steward;PER
447;of;O
447;the;O
447;household;O
447;the;O
447;Stewart;PER
447;and;O
447;officers;O
447;of;O
447;the;O
447;marshalsea;ORG
447;court;ORG
447;and;O
447;others;O
449;left;O
449;by;O
449;a;O
449;mister;O
449;Henry;PER
449;who;O
449;was;O
449;long;O
449;a;O
449;prisoner;O
449;in;O
449;the;O
449;marshalsea;LOC
449;and;O
449;came;O
449;into;O
449;a;O
449;fortune;O
449;while;O
449;there;O
450;is;O
450;bequest;O
450;which;O
450;was;O
450;charged;O
450;upon;O
450;his;O
450;manner;O
450;at;O
450;Goering;O
450;auxins;O
450;and;O
450;hence;O
450;called;O
450;the;O
450;Oxford;ORG
450;charity;O
452;Supreme;O
452;control;O
452;of;O
452;the;O
452;marshalsea;LOC
452;was;O
452;vested;O
452;in;O
452;the;O
452;Marshal;O
452;of;O
452;the;O
452;royal;O
452;household;O
452;but;O
452;although;O
452;he;O
452;drew;O
452;a;O
452;salary;O
452;of;O
452;500;O
452;pounds;O
452;a;O
452;year;O
455;comforters;O
455;of;O
455;Ludgate;LOC
455;giltspur;LOC
455;Street;LOC
455;and;O
455;the;O
455;borough;ORG
455;where;O
455;discontinued;O
455;as;O
455;debtors;O
455;prisons;O
455;as;O
455;was;O
455;Newgate;LOC
455;also;O
456;show;O
456;me;O
456;opening;O
456;up;O
456;white;LOC
456;cross;LOC
456;prison;O
456;for;O
456;debtors;O
456;in;O
456;1815;O
457;Ludgate;LOC
457;to;O
457;the;O
457;last;O
457;was;O
457;the;O
457;debtors;O
457;prison;O
457;for;O
457;Freeman;O
457;of;O
457;the;O
457;city;O
457;of;O
457;London;LOC
458;clergyman;O
458;Proctor;O
458;';O
458;s;O
458;attorneys;O
458;and;O
458;persons;O
458;specially;O
458;selected;O
458;by;O
458;the;O
458;corporation;O
459;at;O
459;one;O
459;time;O
459;the;O
459;Ludgate;ORG
459;debtors;O
459;accompanied;O
459;by;O
459;The;O
459;Keeper;O
463;Spruce;LOC
463;Street;LOC
463;Compton;LOC
463;received;O
463;Sheriff;O
463;';O
463;s;O
463;debtors;O
463;also;O
463;felons;O
463;vagrants;O
463;and;O
463;Knight;O
463;charges;O
464;it;O
464;was;O
464;generally;O
464;crowded;O
464;as;O
464;debtors;O
464;who;O
464;would;O
464;have;O
464;gone;O
464;to;O
464;the;O
464;poultry;O
464;copter;O
464;we;O
464;sent;O
464;to;O
464;giltspur;LOC
464;Street;LOC
464;when;O
464;the;O
464;former;O
464;was;O
464;condemned;O
464;as;O
464;unfit;O
464;to;O
464;receive;O
464;prisoners;O
465;the;O
465;demands;O
465;for;O
465;fees;O
465;were;O
465;excessive;O
465;in;O
465;gilts;LOC
465;First;LOC
465;Street;LOC
468;the;O
468;borough;LOC
468;compter;LOC
468;was;O
468;in;O
468;a;O
468;disgraceful;O
468;state;O
468;to;O
468;the;O
468;last;O
468;the;O
468;men;O
468;';O
468;s;O
468;Ward;O
468;had;O
468;an;O
468;earth;O
468;or;O
468;rather;O
468;a;O
468;mud;O
468;floor;O
472;in;O
472;one;O
472;room;O
472;mister;O
472;Neill;PER
472;found;O
472;a;O
472;woman;O
472;of;O
472;a;O
472;flux;O
472;shut;O
472;up;O
472;with;O
472;three;O
472;men;O
474;neeld;PER
474;found;O
474;the;O
474;prisoners;O
474;In;O
474;The;O
474;Boro;LOC
474;compter;LOC
474;ragged;O
474;starving;O
474;and;O
474;dirty;O
475;I;O
475;come;O
475;now;O
475;to;O
475;the;O
475;debtors;O
475;in;O
475;Newgate;LOC
475;they;O
475;occupied;O
475;were;O
475;divided;O
475;as;O
475;I;O
475;have;O
475;said;O
475;into;O
475;three;O
475;principal;O
475;divisions;O
479;this;O
479;was;O
479;the;O
479;reprehensible;O
479;claim;O
479;for;O
479;garnish;O
479;which;O
479;had;O
479;already;O
479;been;O
479;abolished;O
479;in;O
479;all;O
479;well;O
479;-;O
479;conducted;O
479;prisons;O
479;but;O
479;which;O
479;still;O
479;was;O
479;demanded;O
479;in;O
479;Newgate;LOC
481;on;O
481;the;O
481;master;O
481;side;O
481;it;O
481;was;O
481;13;O
481;and;O
481;4;O
481;pints;O
481;and;O
481;a;O
481;gallon;O
481;of;O
481;beer;O
481;on;O
481;entrance;O
481;although;O
481;Mr;O
481;Newman;PER
483;and;O
483;gave;O
483;the;O
483;garnish;O
483;for;O
483;the;O
483;common;O
483;side;O
483;at;O
483;that;O
483;some;O
483;which;O
483;is;O
483;5;O
483;Shillings;O
483;more;O
483;than;O
483;Mr;O
483;neeld;PER
483;says;O
483;was;O
483;extorted;O
483;on;O
483;the;O
483;common;O
483;side;O
493;there;O
493;was;O
493;this;O
493;much;O
493;honest;O
493;forbearance;O
493;in;O
493;Newgate;LOC
493;in;O
493;these;O
493;days;O
500;notably;O
500;as;O
500;when;O
500;numbers;O
500;filled;O
500;new;LOC
500;gate;LOC
500;in;O
500;anticipation;O
500;of;O
500;Lord;O
500;Reds;PER
500;Dale;PER
500;';O
500;s;O
500;bill;O
500;for;O
500;insolvent;O
500;debtors;O
523;The;O
523;Chronicles;O
523;of;O
523;nougat;O
523;Volume;O
523;2;O
523;by;O
523;Arthur;PER
523;Griffiths;PER
523;section;O
523;V;O
523;Newgate;LOC
523;down;O
523;to;O
523;18;O
523;18;O
523;part;O
523;2;O
555;enough;O
555;has;O
555;been;O
555;said;O
555;probably;O
555;to;O
555;prove;O
555;that;O
555;there;O
555;was;O
555;room;O
555;for;O
555;improvement;O
555;in;O
555;the;O
555;condition;O
555;and;O
555;treatment;O
555;of;O
555;debtors;O
555;in;O
555;the;O
555;prisons;O
555;of;O
555;the;O
555;city;O
555;of;O
555;London;LOC
556;is;O
556;gradually;O
556;was;O
556;forced;O
556;upon;O
556;the;O
556;consciousness;O
556;of;O
556;the;O
556;corporation;O
558;Authority;O
558;was;O
558;given;O
558;to;O
558;raise;O
558;money;O
558;on;O
558;the;O
558;orphans;O
558;fund;O
558;to;O
558;the;O
558;extent;O
558;of;O
558;90000;O
558;lb;O
559;a;O
559;site;O
559;was;O
559;purchased;O
559;between;O
559;Red;LOC
559;Lion;LOC
559;and;O
559;white;LOC
559;cross;LOC
559;street;LOC
559;and;O
559;a;O
559;new;O
559;prison;O
559;plan;O
560;which;O
560;would;O
560;accommodate;O
560;the;O
560;inmates;O
560;of;O
560;Newgate;LOC
560;and;O
560;of;O
560;the;O
560;three;O
560;comforters;O
560;Ludgate;LOC
561;notes;O
561;for;O
561;Street;O
561;and;O
561;the;O
561;poultry;O
561;or;O
561;about;O
561;476;O
561;and;O
561;all;O
565;and;O
565;it;O
565;was;O
565;not;O
565;ready;O
565;to;O
565;relieve;O
565;Newgate;LOC
565;till;O
565;late;O
565;in;O
565;1815;O
568;could;O
568;not;O
568;be;O
568;carried;O
568;out;O
568;till;O
568;then;O
568;it;O
568;is;O
568;to;O
568;be;O
568;feared;O
568;that;O
568;long;O
568;after;O
568;the;O
568;opening;O
568;of;O
568;white;LOC
568;cross;LOC
568;street;LOC
568;prison;O
569;Newgate;ORG
569;continued;O
569;to;O
569;be;O
569;a;O
569;reproach;O
569;to;O
569;those;O
569;responsible;O
569;for;O
569;its;O
569;management;O
570;bypass;O
570;now;O
570;to;O
570;the;O
570;criminal;O
570;side;O
570;of;O
570;Newgate;LOC
570;which;O
570;consisted;O
570;of;O
570;the;O
570;six;O
570;quarters;O
570;or;O
570;yards;O
570;already;O
570;enumerated;O
570;and;O
570;describe;O
591;in;O
591;this;O
591;heterogeneous;O
591;society;O
591;were;O
591;also;O
591;thrown;O
591;the;O
591;unfortunate;O
591;journalists;O
591;to;O
591;whom;O
591;I;O
591;have;O
591;already;O
591;referred;O
591;and;O
591;on;O
591;whom;O
591;imprisonment;O
591;in;O
591;you;O
591;gay;O
593;it;O
593;was;O
593;particularly;O
593;recommended;O
593;by;O
593;the;O
593;committee;O
593;on;O
593;jails;O
593;in;O
593;1814;O
596;The;O
596;Honorable;O
596;HG;PER
596;Bennett;PER
596;who;O
596;visited;O
596;new;LOC
596;gate;LOC
596;in;O
596;1817;O
596;saw;O
596;in;O
596;one;O
596;yard;O
596;in;O
596;a;O
596;total;O
596;of;O
596;72;O
596;prisoners;O
601;mr;O
601;.;O
601;Benes;PER
601;refers;O
601;to;O
601;a;O
601;gentleman;O
601;confined;O
601;for;O
601;want;O
601;of;O
601;bail;O
601;who;O
601;occupied;O
601;a;O
601;room;O
601;with;O
601;five;O
601;others;O
606;quote;O
606;a;O
606;common;O
606;-;O
606;size;O
606;man;O
606;says;O
606;the;O
606;keeper;O
606;Mr;O
606;Newman;PER
606;concern;O
606;in;O
606;19in;O
606;and;O
606;quote;O
609;these;O
609;often;O
609;remained;O
609;in;O
609;Newgate;LOC
609;for;O
609;6;O
609;months;O
609;sometimes;O
609;a;O
609;year;O
609;in;O
609;some;O
609;cases;O
609;longer;O
612;Mr;O
612;Newman;PER
612;admitted;O
612;that;O
612;she;O
612;had;O
612;petitioned;O
612;that;O
612;certain;O
612;trustee;O
612;men;O
612;might;O
612;be;O
612;left;O
612;in;O
612;the;O
612;jail;O
616;mr;O
616;.;O
616;Bennet;PER
616;mentions;O
616;also;O
616;the;O
616;case;O
616;of;O
616;young;O
616;men;O
616;have;O
616;better;O
616;stamp;O
616;Clarkson;O
616;city;O
616;offices;O
616;and;O
616;youths;O
616;of;O
616;good;O
616;parentage;O
624;Mr;O
624;Buxton;PER
624;in;O
624;the;O
624;work;O
624;already;O
624;quoted;O
624;instances;O
624;another;O
624;Grievous;O
624;case;O
624;of;O
624;the;O
624;horrors;O
624;of;O
624;indiscriminate;O
624;Association;O
624;in;O
624;Newgate;LOC
626;having;O
626;been;O
626;committed;O
626;to;O
626;clerkenwell;LOC
627;he;O
627;was;O
627;sent;O
627;on;O
627;to;O
627;you;O
627;guys;O
627;in;O
627;a;O
627;coach;O
627;handcuffed;O
627;to;O
627;a;O
627;noted;O
627;house;O
627;breaker;O
627;was;O
627;afterwards;O
627;cast;O
627;for;O
627;death;O
628;the;O
628;first;O
628;night;O
628;in;O
628;Newgate;LOC
628;for;O
628;the;O
628;subsequent;O
628;fortnight;O
652;his;O
652;wife;O
652;visited;O
652;him;O
652;in;O
652;Newgate;LOC
652;a;O
652;pitiable;O
652;account;O
652;of;O
652;the;O
652;state;O
652;in;O
652;which;O
652;she;O
652;found;O
652;her;O
652;husband;O
689;the;O
689;fee;O
689;for;O
689;admission;O
689;to;O
689;the;O
689;Stateside;ORG
689;as;O
689;fixed;O
689;by;O
689;the;O
689;table;O
689;of;O
689;fees;O
689;was;O
689;3;O
689;guineas;O
689;but;O
689;Mr;O
689;Newman;PER
689;declared;O
689;that;O
689;he;O
689;never;O
689;took;O
689;more;O
689;than;O
689;two;O
692;a;O
692;mr;O
692;.;O
692;Lundy;PER
692;charged;O
692;with;O
692;forgery;O
692;was;O
692;us;O
692;accommodated;O
692;on;O
692;the;O
692;Stateside;O
692;for;O
692;upwards;O
692;of;O
692;five;O
692;years;O
696;mr;O
696;.;O
696;Davidson;PER
696;sent;O
696;to;O
696;Newgate;LOC
696;for;O
696;embezzlement;O
696;and;O
696;whose;O
696;case;O
696;is;O
696;given;O
696;in;O
696;the;O
696;preceding;O
696;chapter;O
697;was;O
697;accommodated;O
697;with;O
697;a;O
697;room;O
697;in;O
697;mr;O
697;.;O
697;Newman;PER
697;';O
697;s;O
697;house;O
697;at;O
697;the;O
697;extravagant;O
697;rental;O
697;of;O
697;13;O
697;guineas;O
697;per;O
697;week;O
698;mr;O
698;.;O
698;Cabot;PER
698;was;O
698;also;O
698;a;O
698;larger;O
698;of;O
698;mr;O
698;.;O
698;Newman;PER
698;';O
698;s;O
698;and;O
698;so;O
698;were;O
698;any;O
698;members;O
698;of;O
698;the;O
698;aristocracy;O
699;if;O
699;they;O
699;happened;O
699;to;O
699;be;O
699;in;O
699;funds;O
699;among;O
699;whom;O
699;was;O
699;The;O
699;Marquis;O
699;of;O
699;slego;LOC
699;in;O
699;1811;O
701;which;O
701;will;O
701;deal;O
701;with;O
701;mrs;O
701;.;O
701;fries;PER
701;philanthropic;O
701;exertions;O
701;at;O
701;this;O
701;.;O
701;In;O
701;this;O
701;particular;O
701;part;O
701;of;O
701;the;O
701;prison;O
715;once;O
715;during;O
715;the;O
715;long;O
715;elness;O
715;of;O
715;George;PER
715;the;O
715;third;O
715;as;O
715;many;O
715;as;O
715;100;O
715;were;O
715;there;O
715;waiting;O
715;the;O
715;report;O
715;as;O
715;it;O
715;was;O
715;called;O
717;mr;O
717;.;O
717;Bennett;PER
717;speaks;O
717;of;O
717;38;O
717;Capital;O
717;convicts;O
717;he;O
717;found;O
717;in;O
717;the;O
717;Press;O
717;yard;O
717;in;O
717;February;O
717;1817;O
724;these;O
724;Capital;O
724;convict;O
724;says;O
724;mr;O
724;.;O
724;Bennet;PER
724;quote;O
724;lessons;O
724;the;O
724;ennui;O
724;and;O
724;despair;O
724;of;O
724;their;O
724;situation;O
724;by;O
724;Unbecoming;O
724;merriment;O
726;I;O
726;saw;O
726;Cashman;PER
726;a;O
726;few;O
726;hours;O
726;before;O
726;his;O
726;execution;O
726;smoking;O
726;and;O
726;drinking;O
726;with;O
726;the;O
726;utmost;O
726;unconcerned;O
726;and;O
726;indifference;O
726;end;O
726;quote;O
741;will;O
741;Mike;PER
741;mr;O
741;.;O
741;Bennett;PER
741;right;O
741;that;O
741;the;O
741;condition;O
741;of;O
741;The;O
741;Condemned;O
741;side;O
741;was;O
741;the;O
741;most;O
741;prominent;O
741;of;O
741;the;O
741;many;O
741;-;O
741;fold;O
741;evils;O
741;in;O
741;the;O
741;prison;O
741;system;O
741;of;O
741;nougat;O
753;such;O
753;as;O
753;measures;O
753;virtual;O
753;Corn;LOC
753;Hill;LOC
753;and;O
753;messrs;O
753;Leach;PER
753;and;O
753;dollemore;PER
753;of;O
753;Ludgate;LOC
753;Hill;LOC
767;Preparatory;O
767;to;O
767;their;O
767;appearance;O
767;in;O
767;the;O
767;Old;LOC
767;Bailey;LOC
767;irons;O
767;were;O
767;seldom;O
767;removed;O
767;from;O
767;the;O
767;convicted;O
767;until;O
767;discharge;O
784;any;O
784;reputed;O
784;and;O
784;indeed;O
784;any;O
784;real;O
784;wife;O
784;might;O
784;spend;O
784;the;O
784;night;O
784;in;O
784;Newgate;LOC
784;if;O
784;she;O
784;would;O
784;pay;O
784;this;O
784;chilling;O
784;C;O
784;commonly;O
784;known;O
784;as;O
784;the;O
784;bad;O
784;money;O
789;check;O
789;the;O
789;open;O
789;house;O
789;so;O
789;to;O
789;speak;O
789;and;O
789;entertained;O
789;daily;O
789;within;O
789;the;O
789;walls;O
789;a;O
789;select;O
789;party;O
789;of;O
789;the;O
789;most;O
789;noted;O
789;thieves;O
789;in;O
789;London;LOC
792;going;O
792;to;O
792;the;O
792;facility;O
792;of;O
792;intercourse;O
792;between;O
792;inside;O
792;and;O
792;outside;O
792;many;O
792;crimes;O
792;were;O
792;doubtless;O
792;hacked;O
792;in;O
792;UK;LOC
794;why;O
794;did;O
794;leave;O
794;says;O
794;Mr;O
794;Bennett;PER
794;in;O
794;the;O
794;letter;O
794;already;O
794;largely;O
794;quoted;O
795;but;O
795;there;O
795;is;O
795;no;O
795;place;O
795;in;O
795;the;O
795;Metropolis;O
795;where;O
795;more;O
795;crimes;O
795;are;O
795;projected;O
795;or;O
795;where;O
795;stolen;O
795;property;O
795;is;O
795;more;O
795;secreted;O
797;although;O
797;attempted;O
797;partially;O
797;at;O
797;Bridewell;LOC
797;and;O
797;more;O
797;systematically;O
797;at;O
797;the;O
797;new;O
797;millbank;LOC
797;penitentiary;O
804;it;O
804;was;O
804;not;O
804;strange;O
804;therefore;O
804;that;O
804;the;O
804;inmates;O
804;of;O
804;nougat;O
804;should;O
804;turn;O
804;their;O
804;unoccupied;O
804;brains;O
804;and;O
804;Idle;O
804;Hands;O
804;to;O
804;all;O
804;manner;O
804;of;O
804;mischief;O
807;the;O
807;report;O
807;of;O
807;the;O
807;committee;O
807;of;O
807;the;O
807;House;ORG
807;of;ORG
807;Commons;ORG
807;painted;O
807;so;O
807;black;O
807;a;O
807;picture;O
807;of;O
807;new;O
807;gays;O
807;has;O
807;been;O
807;conducted;O
807;that;O
807;the;O
807;corporation;O
807;were;O
807;roused;O
807;in;O
807;very;O
807;shame;O
811;Court;ORG
811;of;ORG
811;aldermen;ORG
811;appointed;O
811;a;O
811;committee;O
811;of;O
811;its;O
811;own;O
811;body;O
811;assisted;O
811;by;O
811;the;O
811;town;O
811;clock;O
811;mr;O
811;.;O
811;City;O
811;surveyor;O
811;sun;O
811;to;O
811;the;O
811;architect;O
812;send;O
812;mr;O
812;.;O
812;Addison;PER
812;keeper;O
812;of;O
812;new;LOC
812;gate;LOC
812;to;O
812;make;O
812;a;O
812;visitation;O
812;of;O
812;the;O
812;Jail;O
812;';O
812;s;O
812;supposed;O
812;to;O
812;be;O
812;the;O
812;best;O
812;managed;O
812;including;O
812;those;O
812;of;O
812;Petworth;LOC
812;and;O
812;Gloucester;LOC
814;also;O
814;to;O
814;make;O
814;such;O
814;proposals;O
814;as;O
814;might;O
814;appear;O
814;salutary;O
814;and;O
814;calculated;O
814;to;O
814;improve;O
814;new;O
814;gays;O
814;and;O
814;the;O
814;rest;O
814;of;O
814;the;O
814;city;O
814;jails;O
849;have;O
849;they;O
849;been;O
849;accepted;O
849;in;O
849;their;O
849;entirety;O
849;little;O
849;salt;O
849;couldn;O
849;';O
849;t;O
849;future;O
849;have;O
849;been;O
849;found;O
849;with;O
849;the;O
849;managers;O
849;of;O
849;Newgate;ORG
856;the;O
856;committee;ORG
856;did;O
856;not;O
856;deny;O
856;the;O
856;superior;O
856;advantages;O
856;offered;O
856;by;O
856;such;O
856;prisons;O
856;as;O
856;Gloucester;LOC
856;and;O
856;Petworth;LOC
859;and;O
859;quote;O
859;it;O
859;would;O
859;cover;O
859;some;O
859;30;O
859;acres;O
859;and;O
859;cost;O
859;a;O
859;great;O
859;deal;O
859;more;O
859;than;O
859;the;O
859;city;O
859;with;O
859;the;O
859;example;O
859;of;O
859;white;LOC
859;cross;LOC
859;street;LOC
859;prison;O
859;before;O
859;it;O
861;the;O
861;committee;O
861;does;O
861;not;O
861;seem;O
861;to;O
861;have;O
861;yet;O
861;understood;O
861;that;O
861;new;ORG
861;gate;ORG
861;could;O
861;be;O
861;only;O
861;and;O
861;properly;O
861;replaced;O
862;buy;O
862;a;O
862;new;O
862;jail;O
862;built;O
862;on;O
862;the;O
862;outskirts;O
862;as;O
862;Holloway;PER
862;eventually;O
862;was;O
862;and;O
862;committed;O
862;itself;O
862;to;O
862;be;O
862;altogether;O
862;counter;O
863;I;O
863;';O
863;m;O
863;checked;O
863;in;O
863;its;O
863;efforts;O
863;towards;O
863;reform;O
863;by;O
863;the;O
863;prohibitory;O
863;costliness;O
863;of;O
863;the;O
863;land;O
863;about;O
863;nougat;O
868;it;O
868;was;O
868;very;O
868;desirable;O
868;that;O
868;there;O
868;should;O
868;be;O
868;a;O
868;more;O
868;Speedy;O
868;removal;O
868;of;O
868;transports;O
868;from;O
868;you;O
868;gate;O
868;to;O
868;the;O
868;ships;O
869;again;O
869;there;O
869;was;O
869;a;O
869;new;O
869;millbank;LOC
869;Penitentiary;O
869;now;O
869;ready;O
869;for;O
869;occupation;O
870;why;O
870;not;O
870;relieving;O
870;you;O
870;gate;O
870;more;O
870;largely;O
870;upon;O
870;the;O
870;superior;O
870;accommodation;O
870;which;O
870;build;O
870;Bank;ORG
870;offer;O
871;Chronicles;O
871;of;O
871;new;LOC
871;gate;LOC
871;Volume;O
871;2;O
871;by;O
871;Arthur;PER
871;Griffith;PER
871;section;O
871;7;O
871;the;O
871;beginnings;O
871;of;O
871;prison;O
871;reform;O
872;while;O
872;mrs;O
872;.;O
872;fry;PER
872;was;O
872;diligently;O
872;engaged;O
872;upon;O
872;her;O
872;self;O
872;-;O
872;imposed;O
872;task;O
872;in;O
872;Newgate;LOC
876;Howard;PER
876;';O
876;s;O
876;energy;O
876;and;O
876;devotion;O
876;were;O
876;rewarded;O
876;by;O
876;Lively;O
876;sympathy;O
876;but;O
876;the;O
876;desire;O
876;to;O
876;improve;O
876;which;O
876;followed;O
876;his;O
876;exposures;O
876;was;O
876;but;O
876;short;O
876;-;O
876;lived;O
878;Mister;O
878;kneeled;PER
878;a;O
878;second;O
878;Howard;PER
881;Mr;O
881;nield;PER
881;was;O
881;compelled;O
881;to;O
881;admit;O
881;in;O
881;1812;O
881;that;O
881;the;O
881;great;O
881;Reformation;O
881;produced;O
881;by;O
881;Howard;PER
886;I;O
886;have;O
886;shown;O
886;in;O
886;a;O
886;previous;O
886;chapter;O
886;what;O
886;new;LOC
886;gate;LOC
886;was;O
886;at;O
886;this;O
886;.;O
886;Despite;O
886;a;O
886;vast;O
886;expenditure;O
886;and;O
886;boasted;O
886;efforts;O
886;to;O
886;introduce;O
886;reforms;O
913;watching;O
913;son;O
913;the;O
913;Duke;O
913;of;O
913;Gloucester;LOC
913;was;O
913;the;O
913;patron;O
913;among;O
913;the;O
913;vice;O
913;presidents;O
913;were;O
913;many;O
913;great;O
913;peers;O
913;of;O
913;the;O
913;realm;O
914;several;O
914;Bishops;O
914;and;O
914;a;O
914;number;O
914;of;O
914;members;O
914;of;O
914;the;O
914;House;ORG
914;of;ORG
914;Commons;ORG
914;including;O
914;Mr;O
914;manners;PER
914;Sutton;PER
915;Sturgis;PER
915;born;O
915;Sir;O
915;James;PER
915;McIntosh;PER
915;Sir;O
915;James;PER
915;Scarlet;PER
915;Wilberforce;PER
917;one;O
917;of;O
917;the;O
917;moving;O
917;Spirits;O
917;was;O
917;The;O
917;Honorable;O
917;HG;PER
917;Bennett;PER
917;Auntie;PER
917;whose;O
917;vigorous;O
917;protests;O
917;against;O
917;the;O
917;lamentable;O
917;condition;O
917;of;O
917;Newgate;LOC
917;have;O
917;already;O
917;been;O
917;recorded;O
918;mrs;O
918;.;O
918;Fry;PER
918;';O
918;s;O
918;brother;O
918;mr;O
918;.;O
918;Samuel;PER
918;hoare;PER
918;Junior;O
918;was;O
918;chairman;O
918;of;O
918;the;O
918;committee;O
918;on;O
918;which;O
918;also;O
918;served;O
918;many;O
918;noted;O
918;members;O
918;of;O
918;the;O
918;Society;ORG
918;of;ORG
918;Friends;ORG
919;mr;O
919;.;O
919;green;PER
919;with;O
919;stir;O
919;-;O
919;fry;O
919;mizer;O
919;';O
919;s;O
919;Forester;PER
919;and;O
919;Mr;O
919;T;PER
919;F;PER
919;Buxton;PER
919;the;O
919;coadjutor;O
919;of;O
919;Wilberforce;PER
919;in;O
919;the;O
919;great;O
919;anti;O
919;-;O
919;slavery;O
919;struggle;O
920;Mr;O
920;Buxton;PER
920;had;O
920;already;O
920;been;O
920;associated;O
920;with;O
920;Misses;O
920;frying;PER
920;and;O
920;you;O
920;get;O
920;visitation;O
920;and;O
920;his;O
920;attention;O
920;had;O
920;this;O
920;been;O
920;drawn;O
920;to;O
920;the;O
920;neglected;O
920;state;O
920;of;O
920;English;O
920;prisons;O
921;when;O
921;in;O
921;Belgium;LOC
921;he;O
921;had;O
921;examined;O
921;with;O
921;great;O
921;satisfaction;O
921;the;O
921;admirable;O
921;management;O
921;of;O
921;the;O
921;great;O
921;Maison;ORG
921;De;ORG
921;Force;ORG
921;against;O
922;which;O
922;Howard;PER
922;had;O
922;eulogized;O
922;some;O
922;40;O
922;years;O
922;before;O
925;Richard;PER
925;Buxton;PER
925;small;O
925;work;O
925;on;O
925;Prison;O
925;discipline;O
925;Avenue;O
925;aspect;O
925;to;O
925;the;O
925;question;O
925;he;O
925;had;O
925;so;O
925;much;O
925;at;O
925;heart;O
928;they;O
928;had;O
928;a;O
928;right;O
928;Mr;O
928;Buxton;PER
928;firmed;O
928;to;O
928;be;O
928;employed;O
928;in;O
928;their;O
928;own;O
928;crafts;O
928;provided;O
928;it;O
928;could;O
928;be;O
928;safely;O
928;followed;O
928;in;O
928;prison;O
947;the;O
947;convicted;O
947;delinquent;O
947;has;O
947;his;O
947;right;O
947;said;O
947;Mr;O
947;Buxton;PER
947;authoritatively;O
952;as;O
952;mr;O
952;.;O
952;Buxton;PER
952;pointed;O
952;out;O
952;many;O
952;old;O
952;acts;O
952;of;O
952;parliament;O
952;designed;O
952;to;O
952;protect;O
952;the;O
952;prisoner;O
952;we;O
952;';O
952;re;O
952;still;O
952;in;O
952;full;O
952;force;O
954;as;O
954;far;O
954;back;O
954;is;O
954;the;O
954;reign;O
954;of;O
954;Charles;PER
954;II;O
954;a;O
954;law;O
954;was;O
954;passed;O
954;to;O
954;clearing;O
954;the;O
954;sufficient;O
954;provision;O
954;should;O
954;be;O
954;made;O
954;for;O
954;the;O
954;relief;O
954;and;O
954;setting;O
954;on;O
954;work;O
959;again;O
959;the;O
959;22;O
959;Charles;PER
959;II;O
959;C20;O
959;order;O
959;the;O
959;Jailer;O
959;to;O
959;keep;O
959;felons;O
959;and;O
959;debtors;O
959;separate;O
959;and;O
959;apart;O
959;from;O
959;one;O
959;another;O
961;how;O
961;much;O
961;later;O
961;act;O
961;the;O
961;14;O
961;George;PER
961;the;O
961;third;O
961;c59;O
961;1774;O
962;which;O
962;was;O
962;contemporaneous;O
962;with;O
962;Howard;PER
962;';O
962;s;O
962;first;O
962;Journeys;O
962;laid;O
962;down;O
962;precise;O
962;rules;O
962;as;O
962;regards;O
962;cleanliness;O
962;and;O
962;the;O
962;proper;O
962;supply;O
962;of;O
962;Space;O
962;&;O
962;Air;O
973;531;O
973;George;PER
973;the;O
973;third;O
973;c;O
973;-;O
973;46;O
973;S5;O
976;the;O
976;most;O
976;important;O
976;jail;O
976;active;O
976;satterlee;O
976;.;O
976;However;O
976;was;O
976;the;O
976;24;O
976;George;PER
976;the;O
976;third;O
976;c;O
976;-;O
976;54;O
976;S4;O
976;1784;O
986;in;O
986;an;O
986;early;O
986;report;O
986;of;O
986;the;O
986;prison;ORG
986;discipline;ORG
986;Improvement;ORG
986;Society;ORG
989;in;O
989;1818;O
989;out;O
989;of;O
989;518;O
989;prisons;O
989;in;O
989;the;O
989;United;LOC
989;Kingdom;LOC
1000;specify;O
1000;more;O
1000;particularly;O
1000;one;O
1000;or;O
1000;two;O
1000;of;O
1000;the;O
1000;worst;O
1000;it;O
1000;may;O
1000;be;O
1000;mentioned;O
1000;that;O
1000;In;O
1000;The;O
1000;Boro;LOC
1000;comforter;LOC
1005;Mr;O
1005;Buxton;PER
1005;who;O
1005;found;O
1005;this;O
1005;declared;O
1005;that;O
1005;it;O
1005;seemed;O
1005;physically;O
1005;impossible;O
1005;but;O
1005;he;O
1005;was;O
1005;assured;O
1005;that;O
1005;it;O
1005;was;O
1005;TRUE;O
1009;and;O
1009;the;O
1009;turnkey;O
1009;told;O
1009;Mr;O
1009;Buxton;PER
1009;that;O
1009;the;O
1009;smell;O
1009;on;O
1009;first;O
1009;opening;O
1009;the;O
1009;door;O
1009;with;O
1009;enough;O
1009;to;O
1009;knock;O
1009;down;O
1009;a;O
1009;horse;O
1014;gildford;LOC
1014;prison;O
1014;which;O
1014;Mr;O
