Sentence #;Word;Tag
394;large;O
394;tap;O
394;-;O
394;room;O
394;called;O
394;the;O
394;Brace;O
394;,;O
394;because;O
394;it;O
394;was;O
394;once;O
394;kept;O
394;by;O
394;two;O
394;brothers;O
394;named;O
394;Partridge;PER
394;,;O
394;also;O
394;paid;O
394;him;O
394;toll;O
394;.;O
395;The;O
395;sale;O
395;of;O
395;spirits;O
395;was;O
395;forbidden;O
395;,;O
395;but;O
395;gin;O
395;could;O
395;always;O
395;be;O
395;had;O
395;at;O
395;the;O
395;whistling;O
395;shops;O
395;,;O
395;where;O
395;it;O
395;was;O
395;known;O
395;as;O
395;Moonshine;ORG
395;,;O
395;Sky;ORG
395;Blue;ORG
395;,;O
396;Mexico;LOC
396;,;O
396;and;O
396;was;O
396;consumed;O
396;at;O
396;the;O
396;rate;O
396;of;O
396;a;O
396;hogshead;O
396;per;O
396;week;O
396;.;O
397;The;O
397;Fleet;ORG
397;,;O
397;which;O
397;stood;O
397;in;O
397;Farringdon;LOC
397;Street;LOC
397;,;O
398;was;O
398;a;O
398;prison;O
398;for;O
398;debtors;O
398;and;O
398;persons;O
398;committed;O
398;for;O
398;contempt;O
398;by;O
398;the;O
398;courts;O
398;of;O
398;Chancery;ORG
398;,;O
398;Exchequer;ORG
398;,;O
398;and;O
398;Common;ORG
398;Pleas;ORG
398;.;O
399;It;O
399;was;O
399;so;O
399;used;O
399;for;O
399;the;O
399;date;O
399;of;O
399;the;O
399;abolition;O
399;of;O
399;the;O
399;Star;ORG
399;Chamber;ORG
399;in;O
399;the;O
399;16th;O
399;Charles;PER
399;I;PER
399;.;O
400;The;O
400;shameful;O
400;malpractices;O
400;of;O
400;Bambridge;PER
400;,;O
401;the;O
401;warden;O
401;of;O
401;the;O
401;Fleet;ORG
401;at;O
401;the;O
401;commencement;O
401;of;O
401;the;O
401;eighteenth;O
401;century;O
401;,;O
401;are;O
401;too;O
401;well;O
401;known;O
401;to;O
401;need;O
401;more;O
401;than;O
401;a;O
401;passing;O
401;reference;O
401;.;O
402;A;O
402;committee;O
402;of;O
402;the;O
402;House;ORG
402;of;ORG
402;Commons;ORG
402;investigated;O
402;the;O
402;charges;O
402;against;O
402;Bambridge;PER
402;,;O
402;who;O
402;was;O
402;proved;O
402;to;O
402;have;O
402;connived;O
402;at;O
402;the;O
402;escape;O
402;of;O
402;some;O
402;debtors;O
402;,;O
403;and;O
403;to;O
403;have;O
403;been;O
403;guilty;O
403;of;O
403;extortion;O
403;to;O
403;others;O
403;.;O
403;One;O
403;Sir;O
403;William;PER
403;Rich;PER
403;,;O
403;Bart;PER
403;.;O
403;,;O
403;he;O
403;had;O
403;loaded;O
403;with;O
403;heavy;O
403;irons;O
404;In;O
404;consequence;O
404;of;O
404;these;O
404;disclosures;O
404;,;O
404;both;O
404;Bambridge;PER
404;and;O
404;Huggin;PER
404;,;O
404;his;O
404;predecessor;O
404;in;O
404;the;O
404;office;O
404;,;O
404;were;O
404;committed;O
404;to;O
404;Newgate;LOC
404;,;O
412;The;O
412;Committee;ORG
412;on;ORG
412;Jails;ORG
412;reported;O
412;that;O
412;,;O
412;quote;O
412;,;O
412;although;O
412;the;O
412;house;O
412;of;O
412;the;O
412;warden;O
412;looked;O
412;into;O
412;the;O
412;court;O
412;,;O
420;Matters;O
420;were;O
420;rather;O
420;better;O
420;at;O
420;the;O
420;Marshalsea;LOC
420;.;O
421;This;O
421;very;O
421;ancient;O
421;prison;O
421;,;O
421;which;O
421;stood;O
421;in;O
421;the;O
421;High;LOC
421;Street;LOC
421;,;O
421;Southwark;LOC
421;,;O
422;was;O
422;used;O
422;for;O
422;debtors;O
422;arrested;O
422;for;O
422;the;O
422;lowest;O
422;sums;O
422;within;O
422;twelve;O
422;miles;O
422;of;O
422;the;O
422;palace;O
422;of;O
422;Whitehall;LOC
423;also;O
423;for;O
423;prisoners;O
423;committed;O
423;by;O
423;the;O
423;Admiralty;ORG
423;Court;ORG
423;.;O
424;At;O
424;one;O
424;time;O
424;the;O
424;Marshalsea;LOC
424;was;O
424;the;O
424;receptacle;O
424;of;O
424;pirates;O
424;,;O
424;but;O
424;none;O
424;were;O
424;committed;O
424;to;O
424;it;O
424;after;O
424;1789;O
424;.;O
425;The;O
425;court;O
425;of;O
425;the;O
425;Marshalsea;LOC
425;was;O
425;instituted;O
425;by;O
425;Charles;PER
425;I;PER
425;.;O
425;in;O
425;the;O
425;sixth;O
425;year;O
425;of;O
425;his;O
425;reign;O
425;,;O
428;but;O
428;its;O
428;business;O
428;was;O
428;much;O
428;reduced;O
428;by;O
428;the;O
428;extension;O
428;of;O
428;the;O
428;Courts;ORG
428;of;ORG
428;Conscience;ORG
428;.;O
429;The;O
429;prison;O
429;was;O
429;a;O
429;nest;O
429;of;O
429;abuses;O
429;,;O
429;like;O
429;its;O
429;neighbor;O
429;the;O
429;King;ORG
429;';ORG
429;s;ORG
429;Bench;ORG
430;and;O
430;came;O
430;under;O
430;the;O
430;strong;O
430;animadversion;O
430;of;O
430;the;O
430;Jail;ORG
430;Committee;ORG
430;of;O
430;1729;O
430;.;O
431;As;O
431;the;O
431;business;O
431;of;O
431;the;O
431;Marshalsea;ORG
431;Court;ORG
431;declined;O
431;,;O
431;the;O
431;numbers;O
431;in;O
431;its;O
431;prison;O
431;diminished;O
431;.;O
442;Bad;O
442;language;O
442;,;O
442;quarreling;O
442;,;O
442;throwing;O
442;water;O
442;over;O
442;one;O
442;another;O
442;was;O
442;forbidden;O
442;on;O
442;pain;O
442;of;O
442;fine;O
442;and;O
442;being;O
442;sent;O
442;to;O
442;Coventry;LOC
446;owing;O
446;to;O
446;many;O
446;charitable;O
446;gifts;O
446;and;O
446;bequests;O
446;,;O
446;which;O
446;included;O
446;annual;O
446;donations;O
446;from;O
446;the;O
446;Archbishop;O
446;of;O
446;Canterbury;LOC
446;,;O
447;the;O
447;Lord;PER
447;Steward;PER
447;of;O
447;the;O
447;Household;O
447;,;O
447;the;O
447;steward;PER
447;and;O
447;officers;O
447;of;O
447;the;O
447;Marshalsea;ORG
447;Court;ORG
447;,;O
447;and;O
447;others;O
447;.;O
449;left;O
449;by;O
449;a;O
449;Mr;O
449;.;O
449;Henry;PER
449;Allnutt;PER
449;,;O
449;who;O
449;was;O
449;long;O
449;a;O
449;prisoner;O
449;in;O
449;the;O
449;Marshalsea;LOC
449;,;O
449;and;O
449;came;O
449;into;O
449;a;O
449;fortune;O
449;while;O
449;there;O
449;.;O
450;His;O
450;bequest;O
450;,;O
450;which;O
450;was;O
450;charged;O
450;upon;O
450;his;O
450;manor;O
450;at;O
450;Goring;LOC
450;,;O
450;Oxon;LOC
450;,;O
450;and;O
450;hence;O
450;called;O
450;the;O
450;Oxford;ORG
450;Charity;ORG
450;,;O
452;The;O
452;supreme;O
452;control;O
452;of;O
452;the;O
452;Marshalsea;LOC
452;was;O
452;vested;O
452;in;O
452;the;O
452;marshal;O
452;of;O
452;the;O
452;royal;O
452;household;O
452;but;O
452;although;O
452;he;O
452;drew;O
452;a;O
452;salary;O
452;of;O
452;$;O
452;500;O
452;a;O
452;year;O
452;,;O
455;The;O
455;compters;O
455;of;O
455;Ludgate;ORG
455;,;O
455;Giltspur;ORG
455;Street;ORG
455;,;O
455;and;O
455;the;O
455;Borough;ORG
455;were;O
455;discontinued;O
455;as;O
455;debtors;O
455;';O
455;prisons;O
455;(;O
455;as;O
455;was;O
455;Newgate;LOC
455;also;O
455;);O
456;on;O
456;the;O
456;opening;O
456;of;O
456;Whitecross;LOC
456;prison;O
456;for;O
456;debtors;O
456;in;O
456;1815;O
456;.;O
457;Ludgate;LOC
457;to;O
457;the;O
457;last;O
457;was;O
457;the;O
457;debtors;O
457;';O
457;prison;O
457;for;O
457;freemen;O
457;of;O
457;the;O
457;city;O
457;of;O
457;London;LOC
457;,;O
458;clergymen;O
458;,;O
458;proctors;O
458;,;O
458;attorneys;O
458;,;O
458;and;O
458;persons;O
458;specially;O
458;selected;O
458;by;O
458;the;O
458;Corporation;ORG
458;.;O
459;At;O
459;one;O
459;time;O
459;the;O
459;Ludgate;ORG
459;debtors;O
459;,;O
459;accompanied;O
459;by;O
459;the;O
459;keeper;O
459;,;O
463;The;O
463;Giltspur;ORG
463;Street;ORG
463;Compter;ORG
463;received;O
463;sheriffs;O
463;';O
463;debtors;O
463;,;O
463;also;O
463;felons;O
463;,;O
463;vagrants;O
463;,;O
463;and;O
463;night;O
463;charges;O
463;.;O
464;It;O
464;was;O
464;generally;O
464;crowded;O
464;,;O
464;as;O
464;debtors;O
464;who;O
464;would;O
464;have;O
464;gone;O
464;to;O
464;the;O
464;Poultry;ORG
464;Compter;ORG
464;were;O
464;sent;O
464;to;O
464;Giltspur;LOC
464;Street;LOC
464;when;O
464;the;O
464;former;O
464;was;O
464;condemned;O
464;as;O
464;unfit;O
464;to;O
464;receive;O
464;prisoners;O
464;.;O
465;The;O
465;demands;O
465;for;O
465;fees;O
465;were;O
465;excessive;O
465;in;O
465;Giltspur;LOC
465;Street;LOC
465;.;O
468;The;O
468;Borough;ORG
468;Compter;ORG
468;was;O
468;in;O
468;a;O
468;disgraceful;O
468;state;O
468;to;O
468;the;O
468;last;O
468;.;O
468;The;O
468;men;O
468;';O
468;s;O
468;ward;O
468;had;O
468;an;O
468;earth;O
468;,;O
468;or;O
468;rather;O
468;a;O
468;mud;O
468;,;O
468;floor;O
468;,;O
472;In;O
472;one;O
472;room;O
472;Mr;O
472;.;O
472;Neild;PER
472;found;O
472;a;O
472;woman;O
472;ill;O
472;of;O
472;a;O
472;flux;O
472;shut;O
472;up;O
472;with;O
472;three;O
472;men;O
474;Neild;PER
474;found;O
474;the;O
474;prisoners;O
474;in;O
474;the;O
474;Borough;LOC
474;Compter;LOC
474;ragged;O
474;,;O
474;starving;O
474;,;O
474;and;O
474;dirty;O
474;.;O
475;I;O
475;come;O
475;now;O
475;to;O
475;the;O
475;debtors;O
475;in;O
475;Newgate;LOC
475;.;O
475;The;O
475;quarters;O
475;they;O
475;occupied;O
475;were;O
475;divided;O
475;,;O
475;as;O
475;I;O
475;have;O
475;said;O
475;,;O
475;into;O
475;three;O
475;principal;O
475;divisions;O
479;This;O
479;was;O
479;the;O
479;reprehensible;O
479;claim;O
479;for;O
479;"""";O
479;garnish;O
479;,;O
479;"""";O
479;which;O
479;had;O
479;already;O
479;been;O
479;abolished;O
479;in;O
479;all;O
479;well;O
479;-;O
479;conducted;O
479;prisons;O
479;,;O
479;but;O
479;which;O
479;still;O
479;was;O
479;demanded;O
479;in;O
479;Newgate;LOC
479;.;O
481;on;O
481;the;O
481;master;O
481;';O
481;s;O
481;side;O
481;it;O
481;was;O
481;thirteen;O
481;and;O
481;fourpence;O
481;,;O
481;and;O
481;a;O
481;gallon;O
481;of;O
481;beer;O
481;on;O
481;entrance;O
481;,;O
481;although;O
481;Mr;O
481;.;O
481;Newman;PER
481;,;O
483;and;O
483;gave;O
483;the;O
483;garnish;O
483;for;O
483;the;O
483;common;O
483;side;O
483;at;O
483;that;O
483;sum;O
483;,;O
483;which;O
483;is;O
483;five;O
483;shillings;O
483;more;O
483;than;O
483;Mr;O
483;.;O
483;Neild;PER
483;says;O
483;was;O
483;extorted;O
483;on;O
483;the;O
483;common;O
483;side;O
483;.;O
493;There;O
493;was;O
493;this;O
493;much;O
493;honest;O
493;forbearance;O
493;in;O
493;Newgate;LOC
493;in;O
493;these;O
493;days;O
493;,;O
500;notably;O
500;as;O
500;when;O
500;numbers;O
500;filled;O
500;Newgate;ORG
500;in;O
500;anticipation;O
500;of;O
500;Lord;O
500;Redesdale;PER
500;';O
500;s;O
500;bill;O
500;for;O
500;insolvent;O
500;debtors;O
500;,;O
523;The;O
523;Chronicles;ORG
523;of;ORG
523;Newgate;ORG
523;,;O
523;Volume;O
523;2;O
523;.;O
523;By;O
523;Arthur;PER
523;Griffiths;PER
523;.;O
523;Section;O
523;5;O
523;:;O
523;Newgate;LOC
523;down;O
523;to;O
523;1818;O
523;,;O
523;part;O
523;2;O
523;.;O
555;Enough;O
555;has;O
555;been;O
555;said;O
555;,;O
555;probably;O
555;,;O
555;to;O
555;prove;O
555;that;O
555;there;O
555;was;O
555;room;O
555;for;O
555;improvement;O
555;in;O
555;the;O
555;condition;O
555;and;O
555;treatment;O
555;of;O
555;debtors;O
555;in;O
555;the;O
555;prisons;O
555;of;O
555;the;O
555;city;O
555;of;O
555;London;LOC
555;.;O
556;This;O
556;gradually;O
556;was;O
556;forced;O
556;upon;O
556;the;O
556;consciousness;O
556;of;O
556;the;O
556;Corporation;ORG
556;,;O
558;Authority;O
558;was;O
558;given;O
558;to;O
558;raise;O
558;money;O
558;on;O
558;the;O
558;Orphans;O
558;';O
558;Fund;O
558;to;O
558;the;O
558;extent;O
558;of;O
558;$;O
558;90;O
558;,;O
558;0;O
558;.;O
559;A;O
559;site;O
559;was;O
559;purchased;O
559;between;O
559;Red;LOC
559;Lion;LOC
559;and;O
559;White;LOC
559;Cross;LOC
559;streets;O
559;,;O
559;and;O
559;a;O
559;new;O
559;prison;O
559;planned;O
559;,;O
560;which;O
560;would;O
560;accommodate;O
560;the;O
560;inmates;O
560;of;O
560;Newgate;LOC
560;and;O
560;of;O
560;the;O
560;three;O
560;compters;O
560;,;O
560;Ludgate;LOC
560;,;O
561;Giltspur;LOC
561;Street;LOC
561;,;O
561;and;O
561;the;O
561;Poultry;LOC
561;,;O
561;or;O
561;about;O
561;four;O
561;hundred;O
561;and;O
561;seventy;O
561;-;O
561;six;O
561;in;O
561;all;O
561;.;O
565;and;O
565;it;O
565;was;O
565;not;O
565;ready;O
565;to;O
565;relieve;O
565;Newgate;LOC
565;till;O
565;late;O
565;in;O
565;1815;O
565;.;O
568;could;O
568;not;O
568;be;O
568;carried;O
568;out;O
568;till;O
568;then;O
568;.;O
568;It;O
568;is;O
568;to;O
568;be;O
568;feared;O
568;that;O
568;long;O
568;after;O
568;the;O
568;opening;O
568;of;O
568;White;LOC
568;Cross;LOC
568;Street;LOC
568;prison;O
568;,;O
569;Newgate;ORG
569;continued;O
569;to;O
569;be;O
569;a;O
569;reproach;O
569;to;O
569;those;O
569;responsible;O
569;for;O
569;its;O
569;management;O
569;.;O
570;I;O
570;pass;O
570;now;O
570;to;O
570;the;O
570;criminal;O
570;side;O
570;of;O
570;Newgate;ORG
570;,;O
570;which;O
570;consisted;O
570;of;O
570;the;O
570;six;O
570;quarters;O
570;or;O
570;yards;O
570;already;O
570;enumerated;O
570;and;O
570;described;O
570;.;O
591;In;O
591;this;O
591;heterogeneous;O
591;society;O
591;were;O
591;also;O
591;thrown;O
591;the;O
591;unfortunate;O
591;journalists;O
591;to;O
591;whom;O
591;I;O
591;have;O
591;already;O
591;referred;O
591;,;O
591;and;O
591;on;O
591;whom;O
591;imprisonment;O
591;in;O
591;Newgate;LOC
593;It;O
593;was;O
593;particularly;O
593;recommended;O
593;by;O
593;the;O
593;Committee;ORG
593;on;ORG
593;Jails;ORG
593;in;O
593;1814;O
596;The;O
596;Hon;O
596;.;O
596;H;O
596;.;O
596;G;O
596;.;O
596;Bennet;PER
596;,;O
596;who;O
596;visited;O
596;Newgate;LOC
596;in;O
596;1817;O
596;,;O
596;saw;O
596;in;O
596;one;O
596;yard;O
596;,;O
596;in;O
596;a;O
596;total;O
596;of;O
596;seventy;O
596;-;O
596;two;O
596;prisoners;O
596;,;O
601;Mr;O
601;.;O
601;Bennet;PER
601;refers;O
601;to;O
601;a;O
601;gentleman;O
601;confined;O
601;for;O
601;want;O
601;of;O
601;bail;O
601;,;O
601;who;O
601;occupied;O
601;a;O
601;room;O
601;with;O
601;five;O
601;others;O
606;Quote;O
606;,;O
606;a;O
606;common;O
606;-;O
606;sized;O
606;man;O
606;,;O
606;says;O
606;the;O
606;keeper;O
606;,;O
606;Mr;O
606;.;O
606;Newman;PER
606;,;O
606;can;O
606;turn;O
606;in;O
606;nineteen;O
606;inches;O
606;,;O
606;end;O
606;quote;O
606;.;O
609;These;O
609;often;O
609;remained;O
609;in;O
609;Newgate;LOC
609;for;O
609;six;O
609;months;O
609;,;O
609;sometimes;O
609;a;O
609;year;O
609;,;O
609;in;O
609;some;O
609;cases;O
609;longer;O
612;Mr;O
612;.;O
612;Newman;PER
612;admitted;O
612;that;O
612;he;O
612;had;O
612;petitioned;O
612;that;O
612;certain;O
612;"""";O
612;trusty;O
612;men;O
612;"""";O
612;might;O
612;be;O
612;left;O
612;in;O
612;the;O
612;jail;O
612;.;O
616;Mr;O
616;.;O
616;Bennet;PER
616;mentions;O
616;also;O
616;the;O
616;case;O
616;of;O
616;young;O
616;men;O
616;of;O
616;better;O
616;stamp;O
616;,;O
616;clerks;O
616;in;O
616;city;O
616;offices;O
616;,;O
616;and;O
616;youths;O
616;of;O
616;good;O
616;parentage;O
616;,;O
624;Mr;O
624;.;O
624;Buxton;PER
624;,;O
624;in;O
624;the;O
624;work;O
624;already;O
624;quoted;O
624;,;O
624;instances;O
624;another;O
624;grievous;O
624;case;O
624;of;O
624;the;O
624;horrors;O
624;of;O
624;indiscriminate;O
624;association;O
624;in;O
624;Newgate;LOC
624;.;O
626;Having;O
626;been;O
626;committed;O
626;to;O
626;Clerkenwell;LOC
626;,;O
627;he;O
627;was;O
627;sent;O
627;on;O
627;to;O
627;Newgate;LOC
627;in;O
627;a;O
627;coach;O
627;,;O
627;handcuffed;O
627;to;O
627;a;O
627;noted;O
627;house;O
627;-;O
627;breaker;O
627;,;O
627;who;O
627;was;O
627;afterwards;O
627;cast;O
627;for;O
627;death;O
627;.;O
628;The;O
628;first;O
628;night;O
628;in;O
628;Newgate;LOC
628;,;O
628;and;O
628;for;O
628;the;O
628;subsequent;O
628;fortnight;O
628;,;O
652;His;O
652;wife;O
652;visited;O
652;him;O
652;in;O
652;Newgate;LOC
652;,;O
652;and;O
652;wrote;O
652;a;O
652;pitiable;O
652;account;O
652;of;O
652;the;O
652;state;O
652;in;O
652;which;O
652;she;O
652;found;O
652;her;O
652;husband;O
652;.;O
689;The;O
689;fee;O
689;for;O
689;admission;O
689;to;O
689;the;O
689;state;O
689;side;O
689;,;O
689;as;O
689;fixed;O
689;by;O
689;the;O
689;table;O
689;of;O
689;fees;O
689;,;O
689;was;O
689;three;O
689;guineas;O
689;,;O
689;but;O
689;Mr;O
689;.;O
689;Newman;PER
689;declared;O
689;that;O
689;he;O
689;never;O
689;took;O
689;more;O
689;than;O
689;two;O
689;.;O
692;A;O
692;Mr;O
692;.;O
692;Lundy;PER
692;,;O
692;charged;O
692;with;O
692;forgery;O
692;,;O
692;was;O
692;thus;O
692;accommodated;O
692;on;O
692;the;O
692;state;O
692;side;O
692;for;O
692;upwards;O
692;of;O
692;five;O
692;years;O
692;.;O
696;Mr;O
696;.;O
696;Davison;PER
696;,;O
696;sent;O
696;to;O
696;Newgate;LOC
696;for;O
696;embezzlement;O
696;,;O
696;and;O
696;whose;O
696;case;O
696;is;O
696;given;O
696;in;O
696;the;O
696;preceding;O
696;chapter;O
696;,;O
697;was;O
697;accommodated;O
697;with;O
697;a;O
697;room;O
697;in;O
697;Mr;O
697;.;O
697;Newman;PER
697;';O
697;s;O
697;house;O
697;at;O
697;the;O
697;extravagant;O
697;rental;O
697;of;O
697;thirty;O
697;guineas;O
697;per;O
697;week;O
698;Mr;O
698;.;O
698;Cobbett;PER
698;was;O
698;also;O
698;a;O
698;lodger;O
698;of;O
698;Mr;O
698;.;O
698;Newman;PER
698;';O
698;s;O
698;and;O
698;so;O
698;were;O
698;any;O
698;members;O
698;of;O
698;the;O
698;aristocracy;O
698;,;O
699;if;O
699;they;O
699;happened;O
699;to;O
699;be;O
699;in;O
699;funds;O
699;-;O
699;-;O
699;among;O
699;whom;O
699;was;O
699;the;O
699;Marquis;PER
699;of;O
699;Sligo;LOC
699;in;O
699;1811;O
699;.;O
701;which;O
701;will;O
701;deal;O
701;with;O
701;Mrs;O
701;.;O
701;Fry;PER
701;';O
701;s;O
701;philanthropic;O
701;exertions;O
701;at;O
701;this;O
701;period;O
701;in;O
701;this;O
701;particular;O
701;part;O
701;of;O
701;the;O
701;prison;O
701;.;O
715;Once;O
715;,;O
715;during;O
715;the;O
715;long;O
715;illness;O
715;of;O
715;George;PER
715;III;PER
715;.;O
715;,;O
715;as;O
715;many;O
715;as;O
715;one;O
715;hundred;O
715;were;O
715;there;O
715;waiting;O
715;the;O
715;"""";O
715;Report;O
715;,;O
715;"""";O
715;as;O
715;it;O
715;was;O
715;called;O
715;.;O
717;Mr;O
717;.;O
717;Bennet;PER
717;speaks;O
717;of;O
717;thirty;O
717;-;O
717;eight;O
717;capital;O
717;convicts;O
717;he;O
717;found;O
717;in;O
717;the;O
717;press;O
717;yard;O
717;in;O
717;February;O
717;1817;O
717;,;O
724;These;O
724;capital;O
724;convicts;O
724;,;O
724;says;O
724;Mr;O
724;.;O
724;Bennet;PER
724;,;O
724;quote;O
724;,;O
724;lessened;O
724;the;O
724;ennui;O
724;and;O
724;despair;O
724;of;O
724;their;O
724;situation;O
724;by;O
724;unbecoming;O
724;merriment;O
726;I;O
726;saw;O
726;Cashman;PER
726;a;O
726;few;O
726;hours;O
726;before;O
726;his;O
726;execution;O
726;,;O
726;smoking;O
726;and;O
726;drinking;O
726;with;O
726;the;O
726;utmost;O
726;unconcern;O
726;and;O
726;indifference;O
726;,;O
726;end;O
726;quote;O
726;.;O
741;Well;O
741;might;O
741;Mr;O
741;.;O
741;Bennet;PER
741;write;O
741;that;O
741;the;O
741;condition;O
741;of;O
741;the;O
741;condemned;O
741;side;O
741;was;O
741;the;O
741;most;O
741;prominent;O
741;of;O
741;the;O
741;manifold;O
741;evils;O
741;in;O
741;the;O
741;present;O
741;system;O
741;of;O
741;Newgate;LOC
741;,;O
753;such;O
753;as;O
753;Messrs;O
753;.;O
753;Birch;PER
753;of;O
753;Cornhill;LOC
753;and;O
753;Messrs;O
753;.;O
753;Leach;PER
753;and;O
753;Dollimore;PER
753;of;O
753;Ludgate;LOC
753;Hill;LOC
753;.;O
767;preparatory;O
767;to;O
767;their;O
767;appearance;O
767;in;O
767;the;O
767;Old;LOC
767;Bailey;LOC
767;.;O
767;Irons;O
767;were;O
767;seldom;O
767;removed;O
767;from;O
767;the;O
767;convicted;O
767;until;O
767;discharge;O
784;Any;O
784;reputed;O
784;,;O
784;and;O
784;indeed;O
784;any;O
784;real;O
784;,;O
784;wife;O
784;might;O
784;spend;O
784;the;O
784;night;O
784;in;O
784;Newgate;LOC
784;if;O
784;she;O
784;would;O
784;pay;O
784;the;O
784;shilling;O
784;fee;O
784;,;O
784;commonly;O
784;known;O
784;as;O
784;the;O
784;"""";O
784;bad;O
784;money;O
784;,;O
784;"""";O
789;kept;O
789;open;O
789;house;O
789;,;O
789;so;O
789;to;O
789;speak;O
789;,;O
789;and;O
789;entertained;O
789;daily;O
789;within;O
789;the;O
789;walls;O
789;a;O
789;select;O
789;party;O
789;of;O
789;the;O
789;most;O
789;noted;O
789;thieves;O
789;in;O
789;London;LOC
789;.;O
792;Owing;O
792;to;O
792;the;O
792;facility;O
792;of;O
792;intercourse;O
792;between;O
792;inside;O
792;and;O
792;outside;O
792;,;O
792;many;O
792;crimes;O
792;were;O
792;doubtless;O
792;hatched;O
792;in;O
792;Newgate;LOC
792;.;O
794;I;O
794;believe;O
794;,;O
794;says;O
794;Mr;O
794;.;O
794;Bennet;PER
794;in;O
794;the;O
794;letter;O
794;already;O
794;largely;O
794;quoted;O
794;,;O
795;that;O
795;there;O
795;is;O
795;no;O
795;place;O
795;in;O
795;the;O
795;metropolis;O
795;where;O
795;more;O
795;crimes;O
795;are;O
795;projected;O
795;or;O
795;where;O
795;stolen;O
795;property;O
795;is;O
795;more;O
795;secreted;O
795;than;O
795;in;O
795;Newgate;LOC
795;.;O
797;Although;O
797;attempted;O
797;partially;O
797;at;O
797;Bridewell;LOC
797;,;O
797;and;O
797;more;O
797;systematically;O
797;at;O
797;the;O
797;new;O
797;Millbank;LOC
797;penitentiary;O
797;,;O
804;It;O
804;was;O
804;not;O
804;strange;O
804;,;O
804;therefore;O
804;,;O
804;that;O
804;the;O
804;inmates;O
804;of;O
804;Newgate;LOC
804;should;O
804;turn;O
804;their;O
804;unoccupied;O
804;brains;O
804;and;O
804;idle;O
804;hands;O
804;to;O
804;all;O
804;manner;O
804;of;O
804;mischief;O
807;The;O
807;report;O
807;of;O
807;the;O
807;Committee;O
807;of;O
807;the;O
807;House;ORG
807;of;ORG
807;Commons;ORG
807;painted;O
807;so;O
807;black;O
807;a;O
807;picture;O
807;of;O
807;Newgate;ORG
807;as;O
807;then;O
807;conducted;O
807;,;O
807;that;O
807;the;O
807;Corporation;ORG
807;were;O
807;roused;O
807;in;O
807;very;O
807;shame;O
811;the;O
811;court;ORG
811;of;ORG
811;aldermen;ORG
811;appointed;O
811;a;O
811;committee;ORG
811;of;O
811;its;O
811;own;O
811;body;O
811;,;O
811;assisted;O
811;by;O
811;the;O
811;town;O
811;clerk;O
811;,;O
811;Mr;O
811;.;O
811;Dance;PER
811;,;O
811;city;O
811;surveyor;O
811;,;O
811;son;O
811;to;O
811;the;O
811;architect;O
811;of;O
811;Newgate;ORG
811;,;O
812;and;O
812;Mr;O
812;.;O
812;Addison;PER
812;,;O
812;keeper;O
812;of;O
812;Newgate;ORG
812;,;O
812;to;O
812;make;O
812;a;O
812;visitation;O
812;of;O
812;the;O
812;jails;O
812;supposed;O
812;to;O
812;be;O
812;the;O
812;best;O
812;managed;O
812;,;O
812;including;O
812;those;O
812;of;O
812;Petworth;LOC
812;and;O
812;Gloucester;LOC
812;.;O
814;also;O
814;to;O
814;make;O
814;such;O
814;proposals;O
814;as;O
814;might;O
814;appear;O
814;salutary;O
814;,;O
814;and;O
814;calculated;O
814;to;O
814;improve;O
814;Newgate;LOC
814;and;O
814;the;O
814;rest;O
814;of;O
814;the;O
814;city;O
814;jails;O
814;.;O
849;Had;O
849;they;O
849;been;O
849;accepted;O
849;in;O
849;their;O
849;entirety;O
849;,;O
849;little;O
849;fault;O
849;could;O
849;in;O
849;future;O
849;have;O
849;been;O
849;found;O
849;with;O
849;the;O
849;managers;O
849;of;O
849;Newgate;ORG
849;.;O
856;The;O
856;committee;ORG
856;did;O
856;not;O
856;deny;O
856;the;O
856;superior;O
856;advantages;O
856;offered;O
856;by;O
856;such;O
856;prisons;O
856;as;O
856;Gloucester;LOC
856;and;O
856;Petworth;LOC
856;,;O
859;End;O
859;quote;O
859;.;O
859;it;O
859;would;O
859;cover;O
859;some;O
859;thirty;O
859;acres;O
859;,;O
859;and;O
859;cost;O
859;a;O
859;great;O
859;deal;O
859;more;O
859;than;O
859;the;O
859;city;O
859;,;O
859;with;O
859;the;O
859;example;O
859;of;O
859;Whitecross;LOC
859;Street;LOC
859;prison;O
859;before;O
859;it;O
859;,;O
861;The;O
861;committee;ORG
861;does;O
861;not;O
861;seem;O
861;to;O
861;have;O
861;yet;O
861;understood;O
861;that;O
861;Newgate;ORG
861;could;O
861;be;O
861;only;O
861;and;O
861;properly;O
861;replaced;O
862;by;O
862;a;O
862;new;O
862;jail;O
862;built;O
862;on;O
862;the;O
862;outskirts;O
862;,;O
862;as;O
862;Holloway;ORG
862;eventually;O
862;was;O
862;,;O
862;and;O
862;permitted;O
862;itself;O
862;to;O
862;be;O
862;altogether;O
862;countered;O
863;and;O
863;checked;O
863;in;O
863;its;O
863;efforts;O
863;towards;O
863;reform;O
863;by;O
863;the;O
863;prohibitory;O
863;costliness;O
863;of;O
863;the;O
863;land;O
863;about;O
863;Newgate;ORG
863;.;O
868;It;O
868;was;O
868;very;O
868;desirable;O
868;that;O
868;there;O
868;should;O
868;be;O
868;a;O
868;more;O
868;speedy;O
868;removal;O
868;of;O
868;transports;O
868;from;O
