;Sentence #;Word;Tag
47592;2779;he;O
47593;2779;asked;O
47594;2779;more;O
47595;2779;than;O
47596;2779;once;O
47597;2779;what;O
47598;2779;does;O
47599;2779;a;O
47600;2779;queen;O
47601;2779;was;O
47602;2779;hurt;O
47603;2779;and;O
47604;2779;acknowledged;O
47605;2779;that;O
47606;2779;the;O
47607;2779;pistols;O
47608;2779;were;O
47609;2779;loaded;O
47610;2779;with;O
47611;2779;ball;O
47612;2780;craze;O
47613;2780;for;O
47614;2780;notoriety;O
47615;2780;to;O
47616;2780;be;O
47617;2780;achieved;O
47618;2780;at;O
47619;2780;any;O
47620;2780;cost;O
47621;2780;was;O
47622;2780;the;O
47623;2780;one;O
47624;2780;absorbing;O
47625;2780;idea;O
47626;2780;in;O
47627;2780;young;O
47628;2780;Oxford;ORG
47629;2780;';O
47630;2780;s;O
47631;2780;disordered;O
47632;2780;brain;O
47741;2788;his;O
47742;2788;father;O
47743;2788;it;O
47744;2788;was;O
47745;2788;proved;O
47746;2788;in;O
47747;2788;evidence;O
47748;2788;had;O
47749;2788;been;O
47750;2788;at;O
47751;2788;times;O
47752;2788;quite;O
47753;2788;mad;O
47754;2788;and;O
47755;2788;Oxford;ORG
47756;2788;';O
47757;2788;s;O
47758;2788;mental;O
47759;2788;state;O
47760;2788;might;O
47761;2788;be;O
47762;2788;inferred;O
47763;2788;from;O
47764;2788;his;O
47765;2788;own;O
47766;2788;proceedings;O
47784;2790;young;O
47785;2790;England;LOC
47786;2790;which;O
47787;2790;Oxford;ORG
47788;2790;had;O
47789;2790;involves;O
47790;2790;out;O
47791;2790;of;O
47792;2790;his;O
47793;2790;own;O
47794;2790;inflated;O
47795;2790;self;O
47796;2790;-;O
47797;2790;conceit;O
47798;2790;and;O
47799;2790;which;O
47800;2790;had;O
47801;2790;never;O
47802;2790;any;O
47803;2790;real;O
47804;2790;corporeal;O
47805;2790;existence;O
47806;2791;young;O
47807;2791;England;LOC
47808;2791;was;O
47809;2791;a;O
47810;2791;secret;O
47811;2791;society;O
47812;2791;with;O
47813;2791;no;O
47814;2791;a;O
47815;2791;more;O
47816;2791;object;O
47817;2792;sworn;O
47818;2792;members;O
47819;2792;known;O
47820;2792;only;O
47821;2792;to;O
47822;2792;Oxford;LOC
47823;2792;and;O
47824;2792;all;O
47825;2792;of;O
47826;2792;them;O
47827;2792;near;O
47828;2792;Shadows;LOC
47889;2797;among;O
47890;2797;the;O
47891;2797;presidents;O
47892;2797;were;O
47893;2797;those;O
47894;2797;of;O
47895;2797;gallery;O
47896;2797;Justinian;PER
47897;2797;Holloman;PER
47898;2797;kollsman;O
47899;2797;tennis;O
47900;2797;and;O
47901;2798;Hannibal;PER
47902;2798;and;O
47903;2798;ethelred;O
47904;2798;we;O
47905;2798;';O
47906;2798;re;O
47907;2798;on;O
47908;2798;the;O
47909;2798;council;O
47910;2798;in;O
47911;2798;Frederick;LOC
47912;2799;Lewis;PER
47913;2799;and;O
47914;2799;Amadeus;PER
47915;2799;among;O
47916;2799;the;O
47917;2799;captains;O
47918;2799;and;O
47919;2799;Hercules;ORG
47920;2799;Neptune;ORG
47921;2799;and;O
47922;2799;Mars;ORG
47923;2799;among;O
47924;2799;the;O
47925;2799;Lieutenant;O
47926;2799;';O
47927;2799;s;O
47928;2799;of;O
47929;2799;the;O
47930;2799;association;O
47961;2802;what;O
47962;2802;Oxford;ORG
47963;2802;Oxford;ORG
47964;2802;';O
47965;2802;s;O
47966;2802;other;O
47967;2802;papers;O
47968;2802;were;O
47969;2802;found;O
47970;2802;letters;O
47971;2802;from;O
47972;2802;the;O
47973;2802;secretary;O
47974;2802;written;O
47975;2802;as;O
47976;2802;it;O
47977;2802;seemed;O
47978;2802;to;O
47979;2802;buy;O
47980;2802;Oxford;ORG
47981;2802;Oxford;ORG
47982;2802;to;O
47983;2802;himself;O
47984;2802;after;O
47985;2802;the;O
47986;2802;manner;O
47987;2802;of;O
47988;2802;mr;O
47989;2802;.;O
47990;2802;toots;O
48004;2804;one;O
48005;2804;Express;O
48006;2804;pleasure;O
48007;2804;that;O
48008;2804;Oxford;ORG
48009;2804;Oxford;ORG
48010;2804;improved;O
48011;2804;so;O
48012;2804;much;O
48013;2804;in;O
48014;2804;speaking;O
48015;2804;and;O
48016;2804;declared;O
48017;2804;that;O
48018;2804;his;O
48019;2804;Oxford;ORG
48020;2804;Oxford;ORG
48021;2804;';O
48022;2804;s;O
48023;2804;speech;O
48024;2804;the;O
48025;2804;last;O
48026;2804;time;O
48027;2804;was;O
48028;2804;beautiful;O
48146;2811;another;O
48147;2811;letter;O
48148;2811;directed;O
48149;2811;Oxford;ORG
48150;2811;to;O
48151;2811;attend;O
48152;2811;an;O
48153;2811;extraordinary;O
48154;2811;meeting;O
48155;2811;of;O
48156;2811;young;O
48157;2811;England;LOC
48158;2812;in;O
48159;2812;consequence;O
48160;2812;of;O
48161;2812;having;O
48162;2812;received;O
48163;2812;some;O
48164;2812;information;O
48165;2812;of;O
48166;2812;an;O
48167;2812;important;O
48168;2812;nature;O
48169;2812;from;O
48170;2812;Hanover;LOC
48227;2816;an;O
48228;2816;Oxford;LOC
48229;2816;was;O
48230;2816;ordered;O
48231;2816;to;O
48232;2816;be;O
48233;2816;detained;O
48234;2816;during;O
48235;2816;Her;O
48236;2816;Majesty;O
48237;2816;';O
48238;2816;s;O
48239;2816;pleasure;O
48240;2817;he;O
48241;2817;went;O
48242;2817;from;O
48243;2817;Newgate;LOC
48244;2817;first;O
48245;2817;to;O
48246;2817;Bethlehem;LOC
48247;2817;from;O
48248;2817;which;O
48249;2817;he;O
48250;2817;was;O
48251;2817;removed;O
48252;2817;to;O
48253;2817;Broadmoor;LOC
48254;2817;on;O
48255;2817;the;O
48256;2817;opening;O
48257;2817;of;O
48258;2817;the;O
48259;2817;great;O
48260;2817;criminal;O
48261;2817;Lunatic;O
48262;2817;Asylum;O
48263;2817;at;O
48264;2817;that;O
48265;2817;place;O
48266;2818;he;O
48267;2818;was;O
48268;2818;released;O
48269;2818;from;O
48270;2818;Broadmoor;LOC
48271;2818;in;O
48272;2818;1878;O
48273;2818;and;O
48274;2818;went;O
48275;2818;abroad;O
48276;2819;in;O
48277;2819;a;O
48278;2819;couple;O
48279;2819;of;O
48280;2819;years;O
48281;2819;a;O
48282;2819;second;O
48283;2819;attempt;O
48284;2819;to;O
48285;2819;assassinate;O
48286;2819;the;O
48287;2819;queen;O
48288;2819;was;O
48289;2819;perpetrated;O
48290;2819;in;O
48291;2819;nearly;O
48292;2819;the;O
48293;2819;same;O
48294;2819;spot;O
48295;2819;by;O
48296;2819;a;O
48297;2819;man;O
48298;2819;named;O
48299;2819;John;PER
48300;2819;Francis;PER
48315;2821;his;O
48316;2821;motives;O
48317;2821;for;O
48318;2821;the;O
48319;2821;imitating;O
48320;2821;with;O
48321;2821;dastardly;O
48322;2821;crime;O
48323;2821;of;O
48324;2821;Oxford;LOC
48325;2821;are;O
48326;2821;shrouded;O
48327;2821;in;O
48328;2821;obscurity;O
48419;2827;are;O
48420;2827;you;O
48421;2827;staying;O
48422;2827;to;O
48423;2827;Pearson;PER
48424;2827;had;O
48425;2827;seen;O
48426;2827;him;O
48427;2827;present;O
48428;2827;a;O
48429;2827;pistol;O
48430;2827;at;O
48431;2827;the;O
48432;2827;Queen;O
48433;2827;';O
48434;2827;s;O
48435;2827;carriage;O
48451;2829;Pearson;PER
48452;2829;weekly;O
48453;2829;allowed;O
48454;2829;Frances;PER
48455;2829;to;O
48456;2829;go;O
48457;2829;off;O
48458;2829;without;O
48459;2829;securing;O
48460;2829;his;O
48461;2829;apprehension;O
48462;2829;but;O
48463;2829;later;O
48464;2829;he;O
48465;2829;gave;O
48466;2829;full;O
48467;2829;information;O
48504;2832;nothing;O
48505;2832;happened;O
48506;2832;until;O
48507;2832;her;O
48508;2832;majesty;O
48509;2832;returned;O
48510;2832;to;O
48511;2832;Buckingham;LOC
48512;2832;Palace;LOC
48513;2832;about;O
48514;2832;6;O
48515;2832;p;O
48516;2832;.;O
48517;2832;m;O
48518;2832;.;O
48519;2832;when;O
48520;2832;on;O
48521;2832;descending;O
48522;2832;Constitution;LOC
48523;2832;Hill;LOC
48548;2834;level;O
48549;2834;2;O
48550;2834;pistol;O
48551;2834;at;O
48552;2834;the;O
48553;2834;queen;O
48554;2834;and;O
48555;2834;fired;O
48556;2834;he;O
48557;2834;was;O
48558;2834;so;O
48559;2834;close;O
48560;2834;to;O
48561;2834;the;O
48562;2834;carriage;O
48563;2834;that;O
48564;2834;the;O
48565;2834;smoke;O
48566;2834;of;O
48567;2834;his;O
48568;2834;pistol;O
48569;2834;envelop;O
48570;2834;the;O
48571;2834;face;O
48572;2834;of;O
48573;2834;Cornel;PER
48574;2834;Wilde;PER
48598;2836;Francis;PER
48599;2836;had;O
48600;2836;already;O
48601;2836;been;O
48602;2836;seized;O
48603;2836;by;O
48604;2836;a;O
48605;2836;policeman;O
48606;2836;named;O
48607;2836;trout;O
48608;2836;who;O
48609;2836;saw;O
48610;2836;his;O
48611;2836;movement;O
48612;2836;with;O
48613;2836;the;O
48614;2836;pistol;O
48615;2836;but;O
48616;2836;too;O
48617;2836;late;O
48618;2836;to;O
48619;2836;prevent;O
48620;2836;it;O
48621;2836;';O
48622;2836;s;O
48623;2836;discharge;O
48624;2837;The;O
48625;2837;Prisoner;O
48626;2837;was;O
48627;2837;conveyed;O
48628;2837;without;O
48629;2837;delay;O
48630;2837;to;O
48631;2837;the;O
48632;2837;home;O
48633;2837;office;O
48634;2837;and;O
48635;2837;they;O
48636;2837;are;O
48637;2837;examined;O
48638;2837;by;O
48639;2837;the;O
48640;2837;privy;O
48641;2837;Council;ORG
48642;2837;which;O
48643;2837;had;O
48644;2837;been;O
48645;2837;hastily;O
48646;2837;summon;O
48647;2837;for;O
48648;2837;the;O
48649;2837;purpose;O
48702;2841;Francis;PER
48703;2841;was;O
48704;2841;sentenced;O
48705;2841;to;O
48706;2841;be;O
48707;2841;hanged;O
48708;2841;decapitated;O
48709;2841;and;O
48710;2841;quartered;O
48777;2846;undeterred;O
48778;2846;by;O
48779;2846;the;O
48780;2846;well;O
48781;2846;merited;O
48782;2846;punishment;O
48783;2846;which;O
48784;2846;an;O
48785;2846;overtaking;O
48786;2846;Francis;PER
48805;2848;as;O
48806;2848;the;O
48807;2848;queen;O
48808;2848;was;O
48809;2848;driving;O
48810;2848;from;O
48811;2848;Buckingham;LOC
48812;2848;Palace;LOC
48813;2848;to;O
48814;2848;the;O
48815;2848;chapel;O
48816;2848;Royal;PER
48835;2850;in;O
48836;2850;the;O
48837;2850;mall;O
48838;2850;about;O
48839;2850;halfway;O
48840;2850;between;O
48841;2850;Buckingham;LOC
48842;2850;and;O
48843;2850;st;O
48844;2850;.;O
48845;2850;James;PER
48846;2850;';O
48847;2850;s;O
48848;2850;Palace;LOC
48849;2850;has;O
48850;2851;only;O
48851;2851;one;O
48852;2851;person;O
48853;2851;saw;O
48854;2851;the;O
48855;2851;movement;O
48856;2851;a;O
48857;2851;lad;O
48858;2851;named;O
48859;2851;asset;O
48860;2851;who;O
48861;2851;';O
48862;2851;d;O
48863;2851;once;O
48864;2851;colored;O
48865;2851;the;O
48866;2851;crippled;O
48867;2851;and;O
48868;2851;taking;O
48869;2851;him;O
48870;2851;up;O
48871;2851;to;O
48872;2851;two;O
48873;2851;policemen;O
48894;2854;later;O
48895;2854;on;O
48896;2854;however;O
48897;2854;Das;PER
48898;2854;it;O
48899;2854;was;O
48900;2854;himself;O
48901;2854;sees;O
48902;2854;and;O
48903;2854;interrogated;O
48950;2858;what;O
48951;2858;happened;O
48952;2858;to;O
48953;2858;the;O
48954;2858;lad;O
48955;2858;named;O
48956;2858;Bean;PER
48957;2858;had;O
48958;2858;absconded;O
48959;2858;from;O
48960;2858;his;O
48961;2858;father;O
48962;2858;';O
48963;2858;s;O
48964;2858;home;O
48965;2858;some;O
48966;2858;weeks;O
48967;2858;before;O
49017;2862;listen;O
49018;2862;John;PER
49019;2862;William;PER
49020;2862;Bean;PER
49021;2862;was;O
49022;2862;fully;O
49023;2862;identified;O
49024;2862;by;O
49025;2862;dassit;O
49026;2862;and;O
49027;2862;presently;O
49028;2862;examined;O
49029;2862;by;O
49030;2862;the;O
49031;2862;privy;O
49032;2862;Council;ORG
49050;2864;much;O
49051;2864;the;O
49052;2864;same;O
49053;2864;motives;O
49054;2864;of;O
49055;2864;seeking;O
49056;2864;notoriety;O
49057;2864;seems;O
49058;2864;to;O
49059;2864;have;O
49060;2864;impelled;O
49061;2864;bean;O
49062;2864;who;O
49063;2864;was;O
49064;2864;perfectly;O
49065;2864;sane;O
49066;2864;to;O
49067;2864;his;O
49068;2864;rash;O
49069;2864;Act;O
49096;2867;Avinger;PER
49097;2867;sentenced;O
49098;2867;him;O
49099;2867;to;O
49100;2867;18;O
49101;2867;months;O
49102;2867;imprisonment;O
49103;2867;in;O
49104;2867;Newgate;LOC
49105;2868;but;O
49106;2868;the;O
49107;2868;place;O
49108;2868;of;O
49109;2868;jerence;O
49110;2868;was;O
49111;2868;changed;O
49112;2868;to;O
49113;2868;meet;O
49114;2868;the;O
49115;2868;existing;O
49116;2868;law;O
49117;2868;to;O
49118;2868;Milbank;LOC
49119;2868;penitentiaries;O
49141;2870;on;O
49142;2870;June;O
49143;2870;1850;O
49144;2870;the;O
49145;2870;queen;O
49146;2870;was;O
49147;2870;once;O
49148;2870;more;O
49149;2870;subjected;O
49150;2870;to;O
49151;2870;cowardly;O
49152;2870;outrage;O
49153;2870;the;O
49154;2870;offender;O
49155;2870;being;O
49156;2870;a;O
49157;2870;mister;O
49158;2870;Pate;PER
49159;2870;a;O
49160;2870;gentleman;O
49161;2870;by;O
49162;2870;birth;O
49181;2872;Kate;PER
49182;2872;was;O
49183;2872;said;O
49184;2872;to;O
49185;2872;be;O
49186;2872;an;O
49187;2872;eccentric;O
49188;2872;person;O
49189;2872;given;O
49190;2872;to;O
49191;2872;strange;O
49192;2872;accent;O
49193;2872;Antics;O
49194;2872;such;O
49195;2872;as;O
49196;2872;mixing;O
49197;2872;whiskey;O
49198;2872;and;O
49199;2872;camphor;O
49200;2872;with;O
49201;2872;his;O
49202;2872;morning;O
49203;2872;bath;O
49204;2872;water;O
49213;2874;he;O
49214;2874;always;O
49215;2874;kept;O
49216;2874;the;O
49217;2874;blinds;O
49218;2874;down;O
49219;2874;at;O
49220;2874;his;O
49221;2874;Chambers;PER
49222;2874;in;O
49223;2874;German;LOC
49224;2874;Street;LOC
49225;2874;and;O
49226;2874;assistant;O
49227;2874;James;PER
49228;2874;Clock;PER
49229;2874;Chimes;PER
49230;2874;quarter;O
49231;2874;past;O
49232;2874;3;O
49279;2879;that;O
49280;2879;offense;O
49281;2879;was;O
49282;2879;a;O
49283;2879;brutal;O
49284;2879;assault;O
49285;2879;upon;O
49286;2879;her;O
49287;2879;majesty;O
49288;2879;struck;O
49289;2879;in;O
49290;2879;the;O
49291;2879;face;O
49292;2879;with;O
49293;2879;a;O
49294;2879;small;O
49295;2879;stick;O
49296;2879;just;O
49297;2879;as;O
49298;2879;she;O
49299;2879;was;O
49300;2879;leaving;O
49301;2879;Cambridge;LOC
49302;2879;House;LOC
49321;2881;paint;O
49322;2881;was;O
49323;2881;found;O
49324;2881;guilty;O
49325;2881;and;O
49326;2881;sentenced;O
49327;2881;to;O
49328;2881;seven;O
49329;2881;years;O
49330;2881;Transportation;O
49331;2881;the;O
49332;2881;judge;O
49333;2881;Baron;PER
49334;2881;Alderson;PER
49335;2881;abstaining;O
49336;2881;from;O
49337;2881;inflicting;O
49338;2881;the;O
49339;2881;penalty;O
49340;2881;of;O
49341;2881;whipping;O
49342;2882;which;O
49343;2882;was;O
49344;2882;authorized;O
49345;2882;by;O
49346;2882;a;O
49347;2882;recent;O
49348;2882;act;O
49349;2882;on;O
49350;2882;account;O
49351;2882;of;O
49352;2882;mr;O
49353;2882;.;O
49354;2882;Pace;PER
49355;2882;family;O
49356;2882;in;O
49357;2882;position;O
49358;2882;in;O
49359;2882;life;O
49407;2886;just;O
49408;2886;one;O
49409;2886;session;O
49410;2886;of;O
49411;2886;the;O
49412;2886;Old;LOC
49413;2886;Bailey;LOC
49414;2886;in;O
49415;2886;1821;O
49416;2886;no;O
49417;2886;less;O
49418;2886;than;O
49419;2886;35;O
49420;2886;through;O
49421;2886;bills;O
49422;2886;were;O
49423;2886;found;O
49424;2886;for;O
49425;2886;passing;O
49426;2886;Forge;ORG
49427;2886;notes;O
49435;2888;that;O
49436;2888;';O
49437;2888;ll;O
49438;2888;fontleroy;O
49439;2888;the;O
49440;2888;banker;O
49441;2888;in;O
49442;2888;1824;O
49464;2890;Mr;O
49465;2890;fontleroy;PER
49466;2890;was;O
49467;2890;a;O
49468;2890;member;O
49469;2890;of;O
49470;2890;the;O
49471;2890;banking;O
49472;2890;firm;O
49473;2890;which;O
49474;2890;his;O
49475;2890;father;O
49476;2890;had;O
49477;2890;established;O
49478;2890;in;O
49479;2890;conjunction;O
49480;2890;with;O
49481;2890;a;O
49482;2890;gentleman;O
49483;2890;of;O
49484;2890;the;O
49485;2890;name;O
49486;2890;of;O
49487;2890;marsh;O
49488;2890;and;O
49489;2890;others;O
49516;2893;according;O
49517;2893;to;O
49518;2893;Fauntleroy;ORG
49519;2893;phone;O
49520;2893;case;O
49521;2893;he;O
49522;2893;founded;O
49523;2893;once;O
49524;2893;that;O
49525;2893;the;O
49526;2893;firm;O
49527;2893;was;O
49528;2893;heavily;O
49529;2893;involved;O
49619;2899;during;O
49620;2899;these;O
49621;2899;numerous;O
49622;2899;and;O
49623;2899;trying;O
49624;2899;difficulties;O
49625;2899;it;O
49626;2899;is;O
49627;2899;mr;O
49628;2899;.;O
49629;2899;fault;O
49630;2899;laroy;O
49631;2899;who;O
49632;2899;speaks;O
49791;2908;Chronicles;O
49792;2908;of;O
49793;2908;nougat;O
49794;2908;Volume;O
49795;2908;2;O
49796;2908;by;O
49797;2908;Arthur;PER
49798;2908;Griffith;PER
49799;2908;section;O
49800;2908;14;O
49801;2908;Newgate;ORG
49802;2908;notoriety;O
49803;2908;part;O
49804;2908;1;O
49805;2909;how;O
49806;2909;many;O
49807;2909;stories;O
49808;2909;were;O
49809;2909;in;O
49810;2909;circulation;O
49811;2909;at;O
49812;2909;the;O
49813;2909;time;O
49814;2909;of;O
49815;2909;Fauntleroy;PER
49816;2909;is;O
49817;2909;trial;O
49818;2909;with;O
49819;2909;regard;O
49820;2909;to;O
49821;2909;his;O
49822;2909;forgeries;O
49823;2909;it;O
49824;2909;was;O
49825;2909;said;O
49826;2909;that;O
49827;2909;he;O
49828;2909;had;O
49829;2909;by;O
49830;2909;means;O
49831;2909;of;O
49832;2909;them;O
49863;2912;the;O
49864;2912;lady;O
49865;2912;in;O
49866;2912;the;O
49867;2912;country;O
49868;2912;who;O
49869;2912;has;O
49870;2912;13;O
"49871,2912,"","",O";;;
49872;2912;0;O
49873;2912;pounds;O
49874;2912;in;O
49875;2912;the;O
49876;2912;stocks;O
49877;2912;desired;O
49878;2912;her;O
49879;2912;London;LOC
49880;2912;agent;O
49881;2912;to;O
49882;2912;sell;O
49883;2912;them;O
49884;2912;out;O
49885;2913;he;O
49886;2913;went;O
49887;2913;to;O
49888;2913;the;O
49889;2913;bank;O
49890;2913;and;O
49891;2913;found;O
49892;2913;that;O
49893;2913;no;O
49894;2913;stocks;O
49895;2913;student;O
49896;2913;her;O
49897;2913;name;O
49898;2913;he;O
49899;2913;called;O
49900;2913;it;O
49901;2913;once;O
49902;2913;upon;O
49903;2913;fontleroy;O
49904;2913;his;O
49905;2913;clients;O
49906;2913;Bankers;ORG
49907;2913;for;O
49908;2913;an;O
49909;2913;explanation;O
49910;2914;when;O
49911;2914;was;O
49912;2914;told;O
49913;2914;by;O
49914;2914;Mr;O
49915;2914;Fauntleroy;PER
49916;2914;that;O
49917;2914;the;O
49918;2914;lady;O
49919;2914;had;O
49920;2914;desired;O
49921;2914;him;O
49922;2914;to;O
49923;2914;sell;O
49924;2914;out;O
49925;2914;which;O
49926;2914;I;O
49927;2914;have;O
49928;2914;done;O
49929;2914;at;O
49930;2914;is;O
49931;2914;a;O
49932;2914;fraudulent;O
49933;2914;banker;O
49934;2914;and;O
49935;2914;here;O
49936;2914;are;O
49937;2914;the;O
49938;2914;proceeds;O
49947;2916;nothing;O
49948;2916;more;O
49949;2916;was;O
49950;2916;heard;O
49951;2916;of;O
49952;2916;the;O
49953;2916;affair;O
49954;2916;the;O
49955;2916;lady;O
49956;2916;declared;O
49957;2916;that;O
49958;2916;she;O
49959;2916;had;O
49960;2916;never;O
49961;2916;instructed;O
49962;2916;Consul;PER
49963;2916;Roy;PER
49964;2916;to;O
49965;2916;sell;O
50000;2919;it;O
50001;2919;must;O
50002;2919;be;O
50003;2919;added;O
50004;2919;that;O
50005;2919;the;O
50006;2919;bank;O
50007;2919;of;O
50008;2919;England;LOC
50009;2919;on;O
50010;2919;discovering;O
50011;2919;the;O
50012;2919;forgeries;O
50030;2921;a;O
50031;2921;newspaper;O
50032;2921;report;O
50033;2921;of;O
50034;2921;the;O
50035;2921;time;O
50036;2921;describes;O
50037;2921;Fauntleroy;PER
50038;2921;as;O
50039;2921;a;O
50040;2921;well;O
50041;2921;-;O
50042;2921;made;O
50043;2921;man;O
50044;2921;of;O
50045;2921;middle;O
50046;2921;stature;O
50096;2926;when;O
50097;2926;it;O
50098;2926;was;O
50099;2926;found;O
50100;2926;that;O
50101;2926;a;O
50102;2926;sum;O
50103;2926;of;O
50104;2926;10;O
"50105,2926,"","",O";;;
50106;2926;0;O
50107;2926;lb;O
50108;2926;standing;O
50109;2926;in;O
50110;2926;the;O
50111;2926;name;O
50112;2926;of;O
50113;2926;three;O
50114;2926;trustees;O
50165;2931;meanwhile;O
50166;2931;public;O
50167;2931;gossip;O
50168;2931;was;O
50169;2931;busy;O
50170;2931;with;O
50171;2931;fossil;O
50172;2931;Roy;PER
50173;2931;';O
50174;2931;s;O
50175;2931;name;O
50200;2933;stop;O
50201;2933;the;O
50202;2933;Roy;PER
50203;2933;was;O
50204;2933;scouted;O
50205;2933;as;O
50206;2933;a;O
50207;2933;licentious;O
50208;2933;libertine;O
50209;2933;a;O
50210;2933;deep;O
50211;2933;and;O
50212;2933;determined;O
50213;2933;Gamester;PER
50214;2933;a;O
50215;2933;spendthrift;O
50216;2933;who;O
50217;2933;';O
50218;2933;s;O
50219;2933;extravagance;O
50220;2933;knew;O
50221;2933;no;O
50222;2933;bounds;O
50325;2941;these;O
50326;2941;arguments;O
50327;2941;available;O
50328;2941;little;O
50329;2941;with;O
50330;2941;the;O
50331;2941;jewelry;O
50332;2941;who;O
50333;2941;after;O
50334;2941;a;O
50335;2941;short;O
50336;2941;deliberation;O
50337;2941;found;O
50338;2941;fontleroy;O
50339;2941;guilty;O
50340;2941;and;O
50341;2941;he;O
50342;2941;was;O
50343;2941;sentenced;O
50344;2941;to;O
50345;2941;death;O
50395;2945;laying;O
50396;2945;new;O
50397;2945;gate;O
50398;2945;not;O
50399;2945;heard;O
50400;2945;it;O
50401;2945;with;O
50402;2945;other;O
50403;2945;condemned;O
50404;2945;prisoners;O
50405;2945;as;O
50406;2945;the;O
50407;2945;customer;O
50438;2948;visited;O
50439;2948;Mr;O
50440;2948;fontleroy;PER
50441;2948;my;O
50442;2948;application;O
50443;2948;for;O
50444;2948;books;O
50445;2948;for;O
50446;2948;him;O
50447;2948;not;O
50448;2948;having;O
50449;2948;been;O
50450;2948;attended;O
50451;2948;I;O
50452;2948;had;O
50453;2948;no;O
50454;2948;prayer;O
50455;2948;book;O
50456;2948;to;O
50457;2948;give;O
50458;2948;him;O
50459;2949;visited;O
50460;2949;Mr;O
50461;2949;fault;O
50462;2949;laroyce;O
50463;2949;the;O
50464;2949;sheriff;O
50465;2949;';O
50466;2949;s;O
50467;2949;have;O
50468;2949;very;O
50469;2949;kindly;O
50470;2949;permitted;O
50471;2949;him;O
50472;2949;to;O
50473;2949;remain;O
50474;2949;in;O
50475;2949;the;O
50476;2949;turnkeys;O
50477;2949;room;O
50478;2949;where;O
50479;2949;he;O
50480;2949;was;O
50481;2949;originally;O
50482;2949;placed;O
50483;2949;nor;O
50484;2949;can;O
50485;2949;I;O
50486;2949;omit;O
50487;2949;expressing;O
50488;2949;a;O
50489;2949;hoe;O
50523;2952;kindness;O
50524;2952;of;O
50525;2952;the;O
50526;2952;city;O
50527;2952;of;O
50528;2952;thority;O
50529;2952;to;O
50530;2952;Fauntleroy;LOC
50531;2952;was;O
50532;2952;not;O
50533;2952;limited;O
50534;2952;to;O
50535;2952;the;O
50536;2952;assignment;O
50537;2952;of;O
50538;2952;a;O
50539;2952;separate;O
50540;2952;place;O
50541;2952;of;O
50542;2952;Durance;LOC
50543;2953;as;O
50544;2953;I;O
50545;2953;have;O
50546;2953;already;O
50547;2953;said;O
50548;2953;they;O
50549;2953;took;O
50550;2953;the;O
50551;2953;chaplain;O
50552;2953;seriously;O
50553;2953;to;O
50554;2953;task;O
50555;2953;for;O
50556;2953;the;O
50557;2953;bad;O
50558;2953;taste;O
50559;2953;shown;O
50560;2953;in;O
50561;2953;The;O
50562;2953;Condemned;O
50563;2953;sermon;O
50564;2953;preached;O
50565;2953;before;O
50566;2953;Fauntleroy;PER
50595;2956;Fauntleroy;PER
50596;2956;constantly;O
50597;2956;grown;O
50598;2956;allowed;O
50599;2956;while;O
50600;2956;the;O
50601;2956;sermon;O
50602;2956;preceded;O
50603;2956;and;O
50604;2956;contemporary;O
50605;2956;reports;O
50606;2956;declared;O
50700;2962;Edmond;PER
50701;2962;Angelini;PER
50702;2962;to;O
50703;2962;take;O
50704;2962;father;O
50705;2962;Royce;PER
50706;2962;place;O
50707;2963;Angelini;PER
50708;2963;wrote;O
50709;2963;to;O
50710;2963;the;O
50711;2963;Lord;O
50712;2963;mayor;O
50713;2963;to;O
50714;2963;this;O
50715;2963;effect;O
50716;2964;urging;O
50717;2964;that;O
50718;2964;fontleroy;O
50719;2964;was;O
50720;2964;a;O
50721;2964;father;O
50722;2964;a;O
50723;2964;citizen;O
50724;2964;his;O
50725;2964;life;O
50726;2964;is;O
50727;2964;useful;O
50728;2964;a;O
50729;2964;person;O
50730;2964;to;O
50731;2964;the;O
50732;2964;state;O
50733;2965;he;O
50734;2965;was;O
50735;2965;summoned;O
50736;2965;to;O
50737;2965;the;O
50738;2965;mansion;O
50739;2965;house;O
50740;2965;where;O
50741;2965;he;O
50742;2965;repeated;O
50743;2965;his;O
50744;2965;request;O
50745;2965;crying;O
50746;2965;with;O
50747;2965;much;O
50748;2965;urgency;O
50777;2968;let;O
50778;2968;this;O
50779;2968;monster;O
50780;2968;give;O
50781;2968;his;O
50782;2968;name;O
50783;2968;I;O
50784;2968;am;O
50785;2968;ready;O
50786;2968;to;O
50787;2968;fight;O
50788;2968;him;O
50789;2968;I;O
50790;2968;am;O
50791;2968;still;O
50792;2968;determined;O
50793;2968;to;O
50794;2968;put;O
50795;2968;myself;O
50796;2968;in;O
50797;2968;the;O
50798;2968;place;O
50799;2968;of;O
50800;2968;mr;O
50801;2968;.;O
50802;2968;father;O
50803;2968;Roy;PER
50830;2970;but;O
50831;2970;the;O
50832;2970;Roy;PER
50833;2970;was;O
50834;2970;not;O
50835;2970;entirely;O
50836;2970;dependent;O
50837;2970;upon;O
50838;2970;the;O
50839;2970;ordinary;O
50840;2970;from;O
50841;2970;ghostly;O
50842;2970;counsel;O
50843;2970;in;O
50844;2970;his;O
50845;2970;extremity;O
50846;2971;he;O
50847;2971;was;O
50848;2971;also;O
50849;2971;attended;O
50850;2971;by;O
50851;2971;the;O
50852;2971;Reverend;O
50853;2971;Mister;PER
50854;2971;spring;O
