,Sentence #,Tag,Word
47121,1747,O,pre-tax
47122,1747,O,profit
47123,1747,O,188
47124,1747,O,vs
47125,1747,O,160
47126,1747,O,Group
47127,1747,O,sales
47128,1747,O,"14,600"
47129,1747,O,up
47130,1747,O,3.3
47131,1747,O,pct
47132,1747,O,NOTE
47133,1747,O,-
47134,1747,O,Full
47135,1747,O,name
47136,1747,O,of
47137,1747,O,the
47138,1747,O,state-owned
47139,1747,O,German
47140,1747,O,railway
47141,1747,O,company
47142,1747,O,is
47143,1747,ORG,Deutsche
47144,1747,ORG,Bahn
47145,1747,ORG,AG
47146,1747,O,.
47147,1748,O,The
47148,1748,O,company
47149,1748,O,is
47150,1748,O,earmarked
47151,1748,O,for
47152,1748,O,eventual
47153,1748,O,privatisatio
47154,1748,O,also
47155,1748,O,covers
47156,1748,O,snap
47157,1748,O,FAT8222
47158,1748,O,Revenue
47159,1748,O,from
47160,1748,O,long-distance
47161,1748,O,passenger
47162,1748,O,traffic
47163,1748,O,"2,500"
47164,1748,O,up
47165,1748,O,6.4
47166,1748,O,pct
47167,1748,O,Revenue
47168,1748,O,from
47169,1748,O,commuter
47170,1748,O,traffic
47171,1748,O,"5,400"
47172,1748,O,up
47173,1748,O,4.6
47174,1748,O,pct
47175,1748,O,Revenue
47176,1748,O,from
47177,1748,O,freight
47178,1748,O,traffic
47179,1748,O,"3,200"
47180,1748,O,down
47181,1748,O,5.1
47182,1748,O,pct
47183,1748,O,Group
47184,1748,O,workforce
47185,1748,O,on
47186,1748,O,June
47187,1748,O,30
47188,1748,O,"300,962"
47189,1748,O,down
47190,1748,O,3.7
47191,1748,O,oct
47192,1748,O,NOTE
47193,1748,O,-
47194,1748,O,Sales
47195,1748,O,","
47196,1748,O,profit
47197,1748,O,compare
47198,1748,O,with
47199,1748,O,first
47200,1748,O,half
47201,1748,O,of
47202,1748,O,1995
47203,1748,O,","
47204,1748,O,workforce
47205,1748,O,compares
47206,1748,O,with
47207,1748,O,Dec
47208,1748,O,31
47209,1748,O,.
47210,1749,O,--
47211,1749,ORG,Frankfurt
47212,1749,ORG,Newsroom
47213,1749,O,","
47214,1749,O,+49
47215,1749,O,69
47216,1749,O,756525
47218,1749,O,Sea
47219,1749,O,lion
47220,1749,O,paparazzi
47221,1749,O,to
47222,1749,O,keep
47223,1749,O,tabs
47224,1749,O,on
47225,1749,O,whales
47226,1749,O,.
47227,1750,LOC,LONDON
47228,1750,O,1996-08-22
47229,1750,LOC,U.S.
47230,1750,O,marine
47231,1750,O,biologists
47232,1750,O,have
47233,1750,O,trained
47234,1750,O,a
47235,1750,O,pair
47236,1750,O,of
47237,1750,O,sea
47238,1750,O,lions
47239,1750,O,to
47240,1750,O,tag
47241,1750,O,and
47242,1750,O,photograph
47243,1750,O,elusive
47244,1750,O,whales
47245,1750,O,as
47246,1750,O,they
47247,1750,O,cruise
47248,1750,O,through
47249,1750,O,the
47250,1750,LOC,Pacific
47251,1750,O,depths
47252,1750,O,","
47253,1750,ORG,New
47254,1750,ORG,Scientist
47255,1750,O,magazine
47256,1750,O,reported
47257,1750,O,on
47258,1750,O,Thursday
47259,1750,O,.
47260,1751,PER,James
47261,1751,PER,Harvey
47262,1751,O,and
47263,1751,PER,Jennifer
47264,1751,PER,Hurley
47265,1751,O,of
47266,1751,O,the
47267,1751,ORG,Moss
47268,1751,ORG,Landing
47269,1751,ORG,Marine
47270,1751,ORG,Laboratories
47271,1751,O,in
47272,1751,LOC,California
47273,1751,O,say
47274,1751,O,their
47275,1751,O,sea
47276,1751,O,lions
47277,1751,O,","
47278,1751,O,natural
47279,1751,O,companions
47280,1751,O,of
47281,1751,O,many
47282,1751,O,species
47283,1751,O,of
47284,1751,O,whale
47285,1751,O,","
47286,1751,O,can
47287,1751,O,go
47288,1751,O,where
47289,1751,O,no
47290,1751,O,man
47291,1751,O,or
47292,1751,O,woman
47293,1751,O,has
47294,1751,O,ever
47295,1751,O,gone
47296,1751,O,before
47297,1751,O,.
47299,1752,O,Any
47300,1752,O,diver
47301,1752,O,knows
47302,1752,O,that
47303,1752,O,when
47304,1752,O,a
47305,1752,O,whale
47306,1752,O,gets
47307,1752,O,going
47308,1752,O,you
47309,1752,O,ca
47310,1752,O,n't
47311,1752,O,keep
47312,1752,O,up
47313,1752,O,","
47315,1752,PER,Harvey
47316,1752,O,told
47317,1752,O,the
47318,1752,O,magazine
47319,1752,O,.
47321,1753,O,That
47322,1753,O,is
47323,1753,O,why
47324,1753,O,we
47325,1753,O,know
47326,1753,O,only
47327,1753,O,about
47328,1753,O,five
47329,1753,O,percent
47330,1753,O,of
47331,1753,O,what
47332,1753,O,whales
47333,1753,O,do
47334,1753,O,.
47336,1754,O,The
47337,1754,O,sea
47338,1754,O,lions
47339,1754,O,--
47340,1754,O,17-year-old
47341,1754,PER,Beaver
47342,1754,O,and
47343,1754,O,nine-year-old
47344,1754,PER,Sake
47345,1754,O,undergone
47346,1754,O,six
47347,1754,O,--
47348,1754,O,have
47349,1754,O,years
47350,1754,O,of
47351,1754,O,training
47352,1754,O,for
47353,1754,O,their
47354,1754,O,mission
47355,1754,O,.
47356,1755,PER,Beaver
47357,1755,O,once
47358,1755,O,worked
47359,1755,O,for
47360,1755,O,the
47361,1755,ORG,U.S.
47362,1755,ORG,Navy
47363,1755,O,and
47364,1755,PER,Sake
47365,1755,O,is
47366,1755,O,an
47367,1755,O,amusement
47368,1755,O,park
47369,1755,O,veteran
47370,1755,O,.
47371,1756,PER,Harvey
47372,1756,O,said
47373,1756,O,they
47374,1756,O,could
47375,1756,O,accurately
47376,1756,O,tag
47377,1756,O,whales
47378,1756,O,with
47379,1756,O,a
47380,1756,O,radio
47381,1756,O,transmitter
47382,1756,O,","
47383,1756,O,and
47384,1756,O,could
47385,1756,O,also
47386,1756,O,swim
47387,1756,O,all
47388,1756,O,the
47389,1756,O,way
47390,1756,O,around
47391,1756,O,one
47392,1756,O,of
47393,1756,O,the
47394,1756,O,giant
47395,1756,O,mammals
47396,1756,O,","
47397,1756,O,filming
47398,1756,O,it
47399,1756,O,with
47400,1756,O,a
47401,1756,O,.
47402,1757,O,Their
47403,1756,O,video
47404,1756,O,camera
47405,1757,O,first
47406,1757,O,assignment
47407,1757,O,","
47408,1757,O,later
47409,1757,O,this
47410,1757,O,year
47411,1757,O,","
47412,1757,O,will
47413,1757,O,be
47414,1757,O,documenting
47415,1757,O,humpback
47416,1757,O,whale
47417,1757,O,migration
47418,1757,O,off
47419,1757,LOC,Monterey
47420,1757,O,","
47421,1757,LOC,California
47422,1757,O,.
47423,1758,O,The
47424,1758,O,article
47425,1758,O,did
47426,1758,O,not
47427,1758,O,spell
47428,1758,O,out
47429,1758,O,exactly
47430,1758,O,how
47431,1758,O,the
47432,1758,O,sea
47433,1758,O,lions
47434,1758,O,manage
47435,1758,O,to
47436,1758,O,tag
47437,1758,O,the
47438,1758,O,whales
47439,1758,O,but
47440,1758,O,said
47441,1758,O,in
47442,1758,O,training
47443,1758,O,they
47444,1758,O,were
47445,1758,O,taught
47446,1758,O,to
47447,1758,O,stick
47448,1758,O,a
47449,1758,O,radio
47450,1758,O,transmitter
47451,1758,O,on
47452,1758,O,to
47453,1758,O,a
47454,1758,O,plastic
47455,1758,O,model
47456,1758,O,of
47457,1758,O,a
47458,1758,O,whale
47459,1758,O,using
47460,1758,O,.
47461,1758,O,cups
47462,1758,O,suction
47464,1759,ORG,RTRS
47465,1759,O,-
47466,1759,ORG,Australia
47467,1759,ORG,Senate
47468,1759,O,jeopardises
47469,1759,O,rate
47470,1759,O,cut
47471,1759,O,-
47472,1759,PER,Howard
47473,1759,O,.
47474,1760,LOC,CANBERRA
47475,1760,O,1996-08-23
47476,1760,O,Australian
47477,1760,O,Prime
47478,1760,O,Minister
47479,1760,PER,John
47480,1760,PER,Howard
47481,1760,O,said
47482,1760,O,the
47483,1760,O,possibility
47484,1760,O,of
47485,1760,O,lower
47486,1760,O,interest
47487,1760,O,rates
47488,1760,O,was
47489,1760,O,being
47490,1760,O,jeopardised
47491,1760,O,by
47492,1760,O,Parliament
47493,1760,O,'s
47494,1760,O,upper
47495,1760,O,house
47496,1760,O,where
47497,1760,O,opposition
47498,1760,O,parties
47499,1760,O,planned
47500,1760,O,to
47501,1760,O,scrutinise
47502,1760,O,the
47503,1760,O,1996/97
47504,1760,O,budget
47505,1760,O,.
47507,1761,O,Every
47508,1761,O,time
47509,1761,O,the
47510,1761,ORG,Senate
47511,1761,O,hacks
47512,1761,O,away
47513,1761,O,at
47514,1761,O,the
47515,1761,O,budget
47516,1761,O,","
47517,1761,O,they
47518,1761,O,hack
47519,1761,O,away
47520,1761,O,at
47521,1761,O,the
47522,1761,O,lower
47523,1761,O,interest
47524,1761,O,rate
47525,1761,O,environment
47526,1761,O,told
47528,1761,O,reporters
47529,1761,O,","
47530,1761,PER,Howard
47531,1761,O,on
47532,1761,O,Thursday
47533,1761,O,night
47534,1761,O,after
47535,1761,O,attending
47536,1761,O,a
47537,1761,ORG,Liberal
47538,1761,ORG,Party
47539,1761,O,function
47540,1761,O,.
47541,1762,O,Senior
47542,1762,O,ministers
47543,1762,O,have
47544,1762,O,repeatedly
47545,1762,O,warned
47546,1762,O,since
47547,1762,O,the
47548,1762,O,fiscally-tight
47549,1762,O,budget
47550,1762,O,was
47551,1762,O,handed
47552,1762,O,down
47553,1762,O,on
47554,1762,O,Tuesday
47555,1762,O,night
47556,1762,O,that
47557,1762,O,the
47558,1762,O,chance
47559,1762,O,of
47560,1762,O,lower
47561,1762,O,official
47562,1762,O,rates
47563,1762,O,could
47564,1762,O,be
47565,1762,O,hampered
47566,1762,O,in
47567,1762,O,the
47568,1762,ORG,Senate
47569,1762,O,.
47570,1763,O,The
47571,1763,O,budget
47572,1763,O,contained
47573,1763,O,sharp
47574,1763,O,spending
47575,1763,O,cuts
47576,1763,O,in
47577,1763,O,areas
47578,1763,O,such
47579,1763,O,as
47580,1763,O,the
47581,1763,O,labour
47582,1763,O,market
47583,1763,O,to
47584,1763,O,reduce
47585,1763,O,the
47586,1763,O,deficit
47587,1763,O,to
47588,1763,O,about
47589,1763,O,A$
47590,1763,O,5.6
47591,1763,O,billion
47592,1763,O,.
47593,1764,O,The
47594,1764,O,conservative
47595,1764,O,government
47596,1764,O,'s
47597,1764,O,plan
47598,1764,O,for
47599,1764,O,reform
47600,1764,O,of
47601,1764,O,the
47602,1764,O,industrial
47603,1764,O,relations
47604,1764,O,environment
47605,1764,O,and
47606,1764,O,to
47607,1764,O,partially
47608,1764,O,sell
47609,1764,ORG,Telstra
47610,1764,O,has
47611,1764,O,also
47612,1764,O,been
47613,1764,O,opposed
47614,1764,O,by
47615,1764,O,parties
47616,1764,O,in
47617,1764,O,the
47618,1764,ORG,Senate
47619,1764,O,such
47620,1764,O,as
47621,1764,O,the
47622,1764,ORG,Greens
47623,1764,O,and
47624,1764,ORG,Australian
47625,1764,ORG,Democrats
47626,1764,O,as
47627,1764,O,well
47628,1764,O,as
47629,1764,O,the
47630,1764,O,official
47631,1764,O,opposition
47632,1764,O,","
47633,1764,O,the
47634,1764,ORG,Labor
47635,1764,ORG,Party
47636,1764,O,.
47637,1765,O,Official
47638,1765,O,cash
47639,1765,O,rates
47640,1765,O,were
47641,1765,O,last
47642,1765,O,cut
47643,1765,O,on
47644,1765,O,July
47645,1765,O,31
47646,1765,O,to
47647,1765,O,7.0
47648,1765,O,percent
47649,1765,O,.
47650,1766,O,--
47651,1766,ORG,Sydney
47652,1766,ORG,Newsroom
47653,1766,O,61-2
47654,1766,O,373-1800
47656,1766,ORG,RTRS
47657,1766,O,-
47658,1766,ORG,Toyota
47659,1766,ORG,Australia
47660,1766,O,workers
47661,1766,O,to
47662,1766,O,return
47663,1766,O,to
47664,1766,O,work
47665,1766,O,.
47666,1767,LOC,MELBOURNE
47667,1767,O,1996-08-23
47668,1767,O,Over
47669,1767,O,workers
47670,1767,O,voted
47671,1767,O,"2,000"
47672,1767,O,striking
47673,1767,O,on
47674,1767,O,Friday
47675,1767,O,to
47676,1767,O,return
47677,1767,O,to
47678,1767,O,work
47679,1767,O,on
47680,1767,O,Monday
47681,1767,O,at
47682,1767,ORG,Toyota
47683,1767,ORG,Australia
47684,1767,O,'s
47685,1767,LOC,Melbourne
47686,1767,O,assembly
47687,1767,O,line
47688,1767,O,","
47689,1767,O,ending
47690,1767,O,a
47691,1767,O,two-week
47692,1767,O,stoppage
47693,1767,O,.
47695,1768,ORG,RTRS
47696,1768,O,-
47697,1768,ORG,Niugini
47698,1768,O,on
47699,1768,O,bid
47700,1768,O,shares
47701,1768,O,surge
47702,1768,O,talk
47703,1768,O,.
47704,1769,LOC,SYDNEY
47705,1769,O,1996-08-23
47706,1769,O,Shares
47707,1769,O,in
47708,1769,O,gold
47709,1769,O,miner
47710,1769,ORG,Niugini
47711,1769,ORG,Mining
47712,1769,ORG,Ltd
47713,1769,O,surged
47714,1769,O,38
47715,1769,O,cents
47716,1769,O,to
47717,1769,O,A$
47718,1769,O,on
47719,1769,O,Friday
47720,1769,O,3.75
47721,1769,O,early
47722,1769,O,following
47723,1769,O,confirmation
47724,1769,O,on
47725,1769,O,Thursday
47726,1769,O,from
47727,1769,ORG,Battle
47728,1769,ORG,Mountain
47729,1769,ORG,Gold
47730,1769,O,that
47731,1769,O,it
47732,1769,O,was
47733,1769,O,considering
47734,1769,O,acquiring
47735,1769,O,the
47736,1769,O,49.6
47737,1769,O,percent
47738,1769,O,of
47739,1769,ORG,Niugini
47740,1769,O,it
47741,1769,O,did
47742,1769,O,not
47743,1769,O,already
47744,1769,O,own
47745,1769,O,.
47746,1770,ORG,Niugini
47747,1770,ORG,Mining
47748,1770,ORG,Ltd
47749,1770,O,said
47750,1770,O,on
47751,1770,O,Thursday
47752,1770,O,that
47753,1770,ORG,Battle
47754,1770,ORG,Mountain
47755,1770,O,had
47756,1770,O,initiated
47757,1770,O,talks
47758,1770,O,about
47759,1770,O,acquiring
47760,1770,O,the
47761,1770,O,shares
47762,1770,O,in
47763,1770,ORG,Niugini
47764,1770,O,it
47765,1770,O,does
47766,1770,O,not
47767,1770,O,already
47768,1770,O,own
47769,1770,O,.
47771,1771,ORG,Battle
47772,1771,ORG,Mountain
47773,1771,O,are
47774,1771,O,set
47775,1771,O,to
47776,1771,O,take
47777,1771,O,out
47778,1771,O,the
47779,1771,O,minorities
47780,1771,O,there
47781,1771,O,soon
47782,1771,O,","
47784,1771,O,said
47785,1771,O,a
47786,1771,LOC,Sydney
47787,1771,O,broker
47788,1771,O,.
47789,1772,ORG,Niugini
47790,1772,O,holds
47791,1772,O,copper
47792,1772,O,mining
47793,1772,O,interests
47794,1772,O,in
47795,1772,LOC,Australia
47796,1772,O,and
47797,1772,O,gold
47798,1772,O,","
47799,1772,LOC,Chile
47800,1772,O,and
47801,1772,LOC,Papua
47802,1772,LOC,New
47803,1772,LOC,Guinea
47804,1772,O,","
47805,1772,O,where
47806,1772,O,it
47807,1772,O,has
47808,1772,O,a
47809,1772,O,17.2
47810,1772,O,percent
47811,1772,O,stake
47812,1772,O,in
47813,1772,O,the
47814,1772,ORG,Lihir
47815,1772,O,gold
47816,1772,O,project
47817,1772,O,.
47818,1773,O,By
47819,1773,O,11.25
47820,1773,O,a.m.
47821,1773,O,(
47822,1773,O,0025
47823,1773,O,GMT
47824,1773,O,)
47825,1773,O,","
47826,1773,ORG,Niugini
47827,1773,ORG,Mining
47828,1773,O,shares
47829,1773,O,were
47830,1773,O,at
47831,1773,O,A$
47832,1773,O,3.65
47833,1773,O,","
47834,1773,O,up
47835,1773,O,28
47836,1773,O,cents
47837,1773,O,on
47838,1773,O,turnover
47839,1773,O,of
47840,1773,O,"108,288"
47841,1774,O,--
47842,1774,ORG,Sydney
47843,1773,O,shares
47844,1773,O,.
47845,1774,ORG,Newsroom
47846,1774,O,61-2
47847,1774,O,9373
47848,1774,O,1800
47850,1774,O,South
47851,1774,O,throw
47852,1774,O,students
47853,1774,O,Korean
47855,1774,O,irreplaceable
47857,1774,O,rocks
47858,1774,O,.
47859,1775,LOC,SEOUL
47860,1775,O,1996-08-23
47861,1775,O,Students
47862,1775,O,at
47863,1775,LOC,South
47864,1775,LOC,Korea
47865,1775,O,'s
47866,1775,ORG,Yonsei
47867,1775,ORG,University
47868,1775,O,threw
47869,1775,O,more
47870,1775,O,than
47871,1775,O,just
47872,1775,O,ordinary
47873,1775,O,rocks
47874,1775,O,at
47875,1775,O,riot
47876,1775,O,police
47877,1775,O,--
47878,1775,O,some
47879,1775,O,were
47880,1775,O,samples
47881,1775,O,that
47882,1775,O,the
47883,1775,O,geology
47884,1775,O,department
47885,1775,O,had
47886,1775,O,taken
47887,1775,O,30
47888,1775,O,years
47889,1775,O,to
47890,1775,O,collect
47891,1775,O,","
47892,1775,O,newspapers
47893,1775,O,reported
47894,1775,O,on
47895,1775,O,Friday
47896,1775,O,.
47897,1776,O,Geology
47898,1776,O,prefessors
47899,1776,O,were
47900,1776,O,quoted
47901,1776,O,as
47902,1776,O,saying
47903,1776,O,that
47904,1776,O,their
47905,1776,O,collection
47906,1776,O,of
47907,1776,O,"10,000"
47908,1776,O,rocks
47909,1776,O,","
47910,1776,O,gathered
47911,1776,O,from
47912,1776,O,across
47913,1776,O,the
47914,1776,O,nation
47915,1776,O,and
47916,1776,O,abroad
47917,1776,O,","
47918,1776,O,were
47919,1776,O,irreplaceable
47920,1776,O,.
47922,1777,O,These
47923,1777,O,are
47924,1777,O,not
47925,1777,O,like
47926,1777,O,missing
47927,1777,O,window
47928,1777,O,panes
47929,1777,O,or
47930,1777,O,broken
47931,1777,O,desks
47932,1777,O,.
47933,1778,O,They
47934,1778,O,are
47935,1778,O,lost
47936,1778,O,forever
47937,1778,O,","
47939,1778,O,said
47940,1778,O,one
47941,1778,O,professor
47942,1778,O,.
47943,1779,O,The
47944,1779,O,students
47945,1779,O,staged
47946,1779,O,a
47947,1779,O,violent
47948,1779,O,nine-day
47949,1779,O,demonstration
47950,1779,O,at
47951,1779,O,the
47952,1779,O,university
47953,1779,O,to
47954,1779,O,demand
47955,1779,O,unification
47956,1779,O,with
47957,1779,LOC,North
47958,1779,LOC,Korea
47959,1779,O,.
47960,1780,O,Police
47961,1780,O,ended
47962,1780,O,the
47963,1780,O,protest
47964,1780,O,on
47965,1780,O,Tuesday
47966,1780,O,after
47967,1780,O,storming
47968,1780,O,the
47969,1780,O,campus
47970,1780,O,.
47972,1781,O,S.
47973,1781,O,Korean
47974,1781,O,won
47975,1781,O,ends
47976,1781,O,up
47977,1781,O,on
47978,1781,O,dollar
47979,1781,O,position
47980,1781,O,unwinding
47981,1781,O,.
47982,1782,LOC,SEOUL
47983,1782,O,1996-08-23
47984,1782,O,The
47985,1782,O,won
47986,1782,O,rose
47987,1782,O,against
47988,1782,O,the
47989,1782,O,dollar
47990,1782,O,on
47991,1782,O,Friday
47992,1782,O,as
47993,1782,O,banks
47994,1782,O,unwound
47995,1782,O,dollar
47996,1782,O,positions
47997,1782,O,on
47998,1782,O,the
47999,1782,O,belief
48000,1782,O,that
48001,1782,O,the
48002,1782,O,won
48003,1782,O,would
48004,1782,O,continue
48005,1782,O,to
48006,1782,O,strengthen
48007,1782,O,","
48008,1782,O,dealers
48009,1782,O,said
48010,1782,O,.
48011,1783,O,The
48012,1783,O,won
48013,1783,O,closed
48014,1783,O,at
48015,1783,O,818.10
48016,1783,O,","
48017,1783,O,after
48018,1783,O,opening
48019,1783,O,at
48020,1783,O,819.10
48021,1783,O,.
48022,1784,O,It
48023,1784,O,ranged
48024,1784,O,from
48025,1784,O,817.60
48026,1784,O,to
48027,1784,O,819.30
48028,1784,O,.
48030,1785,O,The
48031,1785,O,dollar
48032,1785,O,is
48033,1785,O,overbought
48034,1785,O,at
48035,1785,O,the
48036,1785,O,moment
48037,1785,O,","
48039,1785,O,said
48040,1785,O,a
48041,1785,O,western
48042,1785,O,bank
48043,1785,O,dealer
48044,1785,O,.
48046,1786,O,The
48047,1786,O,central
48048,1786,O,bank
48049,1786,O,'s
48050,1786,O,insistent
48051,1786,O,intervention
48052,1786,O,just
48053,1786,O,above
48054,1786,O,the
48055,1786,O,820
48056,1786,O,level
48057,1786,O,convinced
48058,1786,O,players
48059,1786,O,that
48060,1786,O,it
48061,1786,O,is
48062,1786,O,supporting
48063,1786,O,the
48064,1786,O,serious
48065,1786,O,.
48066,1787,O,So
48067,1786,O,about
48068,1786,O,won
48069,1787,O,some
48070,1787,O,foreign
48071,1787,O,banks
48072,1787,O,began
48073,1787,O,unwinding
48074,1787,O,their
48075,1787,O,dollar
48076,1787,O,positions
48077,1787,O,.
48080,1788,ORG,Orii
48081,1788,O,-
48082,1788,O,96/97
48083,1788,O,group
48084,1788,O,forecast
48085,1788,O,.
48086,1789,LOC,TOKYO
48087,1789,O,1996-08-23
48088,1789,O,Year
48089,1789,O,to
48090,1789,O,May
48091,1789,O,31
48092,1789,O,","
48093,1789,O,1997
48094,1789,O,(
48095,1789,O,in
48096,1789,O,billions
48097,1789,O,of
48098,1789,O,yen
48099,1789,O,unless
48100,1789,O,specified
48101,1789,O,)
48102,1789,O,LATEST
48103,1789,O,ACTUAL
48104,1789,O,(
48105,1789,O,Group
48106,1789,O,)
48107,1789,O,FORECAST
48108,1789,O,YEAR-AGO
48109,1789,O,Sales
48110,1789,O,8.70
48111,1789,O,8.67
48112,1789,O,Current
48113,1789,O,prft
48114,1789,O,7
48115,1789,O,mln
48116,1789,O,loss
48117,1789,O,371
48118,1789,O,mln
48119,1789,O,Net
48120,1789,O,nil
48121,1789,O,loss
48122,1789,O,447
48123,1789,O,mln
48124,1789,O,EPS
48125,1789,O,nil
48126,1789,O,yen
48127,1789,O,loss
48128,1789,O,48.61
48129,1789,O,yen
48130,1789,O,NOTE
48131,1789,O,-
48132,1789,ORG,Orii
48133,1789,ORG,Corp
48134,1789,O,makes
48135,1789,O,automation
48136,1789,O,equipment
48137,1789,O,.
48139,1790,ORG,Orii
48140,1790,O,-
48141,1790,O,95/96
48142,1790,O,group
48143,1790,O,results
48144,1790,O,.
48145,1791,LOC,TOKYO
48146,1791,O,1996-08-23
48147,1791,O,Year
48148,1791,O,to
48149,1791,O,May
48150,1791,O,31
48151,1791,O,","
48152,1791,O,1996
48153,1791,O,(
48154,1791,O,Group
48155,1791,O,)
48156,1791,O,(
48157,1791,O,in
48158,1791,O,billions
48159,1791,O,of
48160,1791,O,yen
48161,1791,O,)
48162,1791,O,specified
48163,1791,O,unless
48164,1791,O,Sales
48165,1791,O,8.67
48166,1791,O,vs
48167,1791,O,9.33
48168,1791,O,Operating
48169,1791,O,million
48170,1791,O,286
48171,1791,O,loss
48172,1791,O,vs
48173,1791,O,loss
48174,1791,O,48
48175,1791,O,million
48176,1791,O,371
48177,1791,O,loss
48178,1791,O,Current
48179,1791,O,million
48180,1791,O,vs
48181,1791,O,loss
48182,1791,O,278
48183,1791,O,million
48184,1791,O,Net
48185,1791,O,loss
48186,1791,O,447
48187,1791,O,million
48188,1791,O,vs
48189,1791,O,loss
48190,1791,O,350
48191,1791,O,million
48192,1791,O,EPS
48193,1791,O,loss
48194,1791,O,48.61
48195,1791,O,yen
48196,1791,O,vs
48197,1791,O,loss
48198,1791,O,38.11
48199,1791,O,yen
48200,1791,O,Diluted
48201,1791,O,EPS
48202,1791,O,-
48203,1791,O,vs
48204,1791,O,-
48205,1791,O,NOTE
48206,1791,O,-
48207,1791,ORG,Orii
48208,1791,ORG,Corp
48209,1791,O,makes
48210,1791,O,automation
48211,1791,O,equipment
48212,1791,O,.
48214,1792,LOC,China
48215,1792,O,copper
48216,1792,O,stocks
48217,1792,O,owned
48218,1792,O,by
48219,1792,O,state
48220,1792,O,reserve
48221,1792,O,-
48222,1792,O,trade
48223,1792,O,.
48224,1793,PER,Lynne
48225,1793,PER,O'Donnell
48226,1793,LOC,HONG
48227,1793,LOC,KONG
48228,1793,O,1996-08-23
48229,1793,O,Up
48230,1793,O,to
48231,1793,O,"100,000"
48232,1793,O,tonnes
48233,1793,O,of
48234,1793,O,copper
48235,1793,O,held
48236,1793,O,in
48237,1793,LOC,Shanghai
48238,1793,O,bonded
48239,1793,O,warehouses
48240,1793,O,","
48241,1793,O,confounding
48242,1793,O,the
48243,1793,O,world
48244,1793,O,market
48245,1793,O,as
48246,1793,O,to
48247,1793,O,its
48248,1793,O,source
48249,1793,O,and
48250,1793,O,ultimate
48251,1793,O,fate
48252,1793,O,","
48253,1793,O,probably
48254,1793,O,belongs
48255,1793,O,to
48256,1793,LOC,China
48257,1793,O,'s
48258,1793,O,strategic
48259,1793,O,state
48260,1793,O,reserve
48261,1793,O,","
48262,1793,O,industry
48263,1793,O,sources
48264,1793,O,said
48265,1793,O,on
48266,1793,O,Friday
48267,1793,O,.
48268,1794,O,Around
48269,1794,O,"40,000"
48270,1794,O,tonnes
48271,1794,O,of
48272,1794,O,the
48273,1794,O,copper
48274,1794,O,have
48275,1794,O,already
48276,1794,O,been
48277,1794,O,moved
48278,1794,O,near
48279,1794,O,warehouses
48280,1794,O,to
48281,1794,O,the
48282,1794,O,northern
48283,1794,O,port
48284,1794,O,of
48285,1794,LOC,Yingkou
48286,1794,O,","
48287,1794,O,where
48288,1794,O,some
48289,1794,O,of
48290,1794,O,the
48291,1794,O,strategic
48292,1794,O,stockpile
48293,1794,O,was
48294,1794,O,stored
48295,1794,O,","
48296,1794,O,they
48297,1794,O,said
48298,1794,O,.
48299,1795,O,Just
48300,1795,O,who
48301,1795,O,owns
48302,1795,O,the
48303,1795,O,copper
48304,1795,O,is
48305,1795,O,a
48306,1795,O,question
48307,1795,O,that
48308,1795,O,has
48309,1795,O,kept
48310,1795,O,traders
48311,1795,O,and
48312,1795,O,industry
48313,1795,O,analysts
48314,1795,O,guessing
48315,1795,O,since
48316,1795,O,the
48317,1795,O,metal
48318,1795,O,was
48319,1795,O,channelled
48320,1795,O,into
48321,1795,LOC,Shanghai
48322,1795,O,by
48323,1795,O,the
48324,1795,ORG,China
48325,1795,ORG,National
48326,1795,ORG,Nonferrous
48327,1795,ORG,Metals
48328,1795,ORG,Import
48329,1795,ORG,and
48330,1795,ORG,Export
48331,1795,ORG,Corp
48332,1795,O,(
48333,1795,ORG,CNIEC
48334,1795,O,)
48335,1795,O,in
48336,1795,O,June
48337,1795,O,and
48338,1795,O,July
48339,1795,O,.
48340,1796,O,It
48341,1796,O,was
48342,1796,O,unclear
48343,1796,O,whether
48344,1796,O,or
48345,1796,O,not
48346,1796,O,the
48347,1796,O,"40,000"
48348,1796,O,tonnes
48349,1796,O,had
48350,1796,O,cleared
48351,1796,O,customs
48352,1796,O,--
48353,1796,O,which
48354,1796,O,would
48355,1796,O,provide
48356,1796,O,some
48357,1796,O,concrete
48358,1796,O,indication
48359,1796,O,that
48360,1796,O,the
48361,1796,O,strategic
48362,1796,O,reserve
48363,1796,O,","
48364,1796,O,administered
48365,1796,O,directly
48366,1796,O,by
48367,1796,O,the
48368,1796,O,central
48369,1796,O,government
48370,1796,O,'s
48371,1796,ORG,State
48372,1796,ORG,Planning
48373,1796,ORG,Commission
48374,1796,O,","
48375,1796,O,owned
48376,1796,O,the
48377,1796,O,copper
48378,1796,O,.
48379,1797,O,Traders
48380,1797,O,have
48381,1797,O,said
48382,1797,O,the
48383,1797,O,reserve
48384,1797,O,could
48385,1797,O,negotiate
48386,1797,O,concessions
48387,1797,O,on
48388,1797,O,duties
48389,1797,O,--
48390,1797,O,three
48391,1797,O,percent
48392,1797,O,import
48393,1797,O,tax
48394,1797,O,and
48395,1797,O,17
48396,1797,O,percent
48397,1797,O,value-added
48398,1797,O,tax
48399,1797,O,--
48400,1797,O,that
48401,1797,O,made
48402,1797,O,the
48403,1797,O,copper
