,Sentence #,Tag,Word
61718,2292,O,via
61719,2292,O,the
61720,2292,O,former
61721,2292,LOC,Yugolsavia
61722,2292,O,from
61723,2292,LOC,Signapore
61724,2292,O,and
61725,2292,O,was
61726,2292,O,the
61727,2292,O,biggest
61728,2292,O,drugs
61729,2292,O,haul
61730,2292,O,in
61731,2292,LOC,Malat
61732,2292,O,","
61733,2292,O,police
61734,2292,O,said
61735,2292,O,.
61736,2293,O,No
61737,2293,O,street
61738,2293,O,value
61739,2293,O,was
61740,2293,O,given
61741,2293,O,for
61742,2293,O,the
61743,2293,O,cannabis
61744,2293,O,.
61745,2294,O,Czech
61746,2294,O,coach
61747,2294,O,in
61748,2294,O,fatal
61749,2294,O,crash
61750,2294,O,in
61751,2294,LOC,Austrai
61752,2294,O,.
61753,2295,LOC,VEINNA
61754,2295,O,1996-08-24
61755,2295,O,A
61756,2295,O,Czech
61757,2295,O,coach
61758,2295,O,crashed
61759,2295,O,and
61760,2295,O,burst
61761,2295,O,into
61762,2295,O,flames
61763,2295,O,on
61764,2295,O,a
61765,2295,O,southern
61766,2295,O,Austrian
61767,2295,O,motorway
61768,2295,O,early
61769,2295,O,on
61770,2295,O,Saturday
61771,2295,O,","
61772,2295,O,killing
61773,2295,O,one
61774,2295,O,person
61775,2295,O,and
61776,2295,O,injuring
61777,2295,O,15
61778,2295,O,","
61779,2295,O,police
61780,2295,O,said
61781,2295,O,.
61782,2296,O,Austrian
61783,2296,O,television
61784,2296,O,said
61785,2296,O,the
61786,2296,O,coach
61787,2296,O,","
61788,2296,O,which
61789,2296,O,was
61790,2296,O,carrying
61791,2296,O,45
61792,2296,O,","
61793,2296,O,was
61794,2296,O,en
61795,2296,O,route
61796,2296,O,from
61797,2296,O,the
61798,2296,LOC,Czech
61799,2296,LOC,Republic
61800,2296,O,to
61801,2296,LOC,Italy
61802,2296,O,when
61803,2296,O,the
61804,2296,O,accident
61805,2296,O,occurred
61806,2296,O,near
61807,2296,LOC,Steinberg
61808,2296,O,","
61809,2296,O,200
61810,2296,O,km
61811,2296,O,southwest
61812,2296,O,of
61813,2296,LOC,Vienna
61814,2296,O,.
61815,2297,O,Most
61816,2297,O,Spaniards
61817,2297,O,back
61818,2297,O,talks
61819,2297,O,with
61820,2297,O,Basque
61821,2297,O,rebels--poll
61822,2297,O,.
61823,2298,LOC,MADRID
61824,2298,O,1996-08-24
61825,2298,O,Most
61826,2298,O,Spaniards
61827,2298,O,would
61828,2298,O,support
61829,2298,O,government
61830,2298,O,talks
61831,2298,O,with
61832,2298,O,the
61833,2298,O,illegal
61834,2298,O,Basque
61835,2298,O,separatist
61836,2298,O,group
61837,2298,ORG,ETA
61838,2298,O,if
61839,2298,O,the
61840,2298,O,rebels
61841,2298,O,renounced
61842,2298,O,violence
61843,2298,O,permanently
61844,2298,O,","
61845,2298,O,a
61846,2298,O,survey
61847,2298,O,published
61848,2298,O,in
61849,2298,O,daily
61850,2298,ORG,El
61851,2298,ORG,Mundo
61852,2298,O,on
61853,2298,O,Saturday
61854,2298,O,said
61855,2298,O,.
61856,2299,O,While
61857,2299,O,57
61858,2299,O,percent
61859,2299,O,of
61860,2299,O,the
61861,2299,O,population
61862,2299,O,supported
61863,2299,O,negotiations
61864,2299,O,with
61865,2299,ORG,ETA
61866,2299,O,(
61867,2299,ORG,Basque
61868,2299,ORG,Homeland
61869,2299,ORG,and
61870,2299,ORG,Freedom
61871,2299,O,)
61872,2299,O,","
61873,2299,O,30
61874,2299,O,percent
61875,2299,O,opposed
61876,2299,O,it
61877,2299,O,","
61878,2299,O,the
61879,2299,O,survey
61880,2299,O,by
61881,2299,O,the
61882,2299,O,state-controlled
61883,2299,ORG,Centre
61884,2299,ORG,for
61885,2299,ORG,Sociological
61886,2299,ORG,Studies
61887,2299,O,(
61888,2299,ORG,CIS
61889,2299,O,)
61890,2299,O,found
61891,2299,O,.
61892,2300,O,But
61893,2300,O,80
61894,2300,O,percent
61895,2300,O,said
61896,2300,ORG,ETA
61897,2300,O,had
61898,2300,O,shown
61899,2300,O,little
61900,2300,O,interest
61901,2300,O,in
61902,2300,O,achieving
61903,2300,O,peace
61904,2300,O,in
61905,2300,O,the
61906,2300,O,Basque
61907,2300,O,country
61908,2300,O,when
61909,2300,O,it
61910,2300,O,offered
61911,2300,O,a
61912,2300,O,one-week
61913,2300,O,truce
61914,2300,O,in
61915,2300,O,July
61916,2300,O,while
61917,2300,O,continuing
61918,2300,O,to
61919,2300,O,hold
61920,2300,O,prison
61921,2300,O,officer
61922,2300,PER,Jose
61923,2300,PER,Antonio
61924,2300,PER,Ortega
61925,2300,PER,Lara
61926,2300,O,","
61927,2300,O,kidnapped
61928,2300,O,in
61929,2300,O,January
61930,2300,O,.
61931,2301,O,The
61932,2301,O,problem
61933,2301,O,of
61934,2301,O,terrorism
61935,2301,O,had
61936,2301,O,neither
61937,2301,O,worsened
61938,2301,O,nor
61939,2301,O,improved
61940,2301,O,since
61941,2301,O,the
61942,2301,O,conservative
61943,2301,ORG,Popluar
61944,2301,ORG,Patry
61945,2301,O,(
61946,2301,ORG,PP
61947,2301,O,)
61948,2301,O,came
61949,2301,O,to
61950,2301,O,power
61951,2301,O,in
61952,2301,O,May
61953,2301,O,","
61954,2301,O,according
61955,2301,O,to
61956,2301,O,56
61957,2301,O,percent
61958,2301,O,of
61959,2301,O,those
61960,2301,O,questioned
61961,2301,O,","
61962,2301,O,while
61963,2301,O,22
61964,2301,O,percent
61965,2301,O,said
61966,2301,O,it
61967,2301,O,had
61968,2301,O,worsened
61969,2301,O,.
61970,2302,O,The
61971,2302,O,survey
61972,2302,O,questioned
61973,2302,O,"2,496"
61974,2302,O,people
61975,2302,O,between
61976,2302,O,July
61977,2302,O,17
61978,2302,O,and
61979,2302,O,21
61980,2302,O,and
61981,2302,O,has
61982,2302,O,a
61983,2302,O,margin
61984,2302,O,of
61985,2302,O,error
61986,2302,O,of
61987,2302,O,plus
61988,2302,O,or
61989,2302,O,minus
61990,2302,O,two
61991,2302,O,percent
61992,2302,O,.
61993,2303,O,Thirty
61994,2303,O,killed
61995,2303,O,as
61996,2303,O,floods
61997,2303,O,plunge
61998,2303,LOC,Lahore
61999,2303,O,into
62000,2303,O,chaos
62001,2303,O,.
62002,2304,LOC,ISLAMABAD
62003,2304,O,1996-08-24
62004,2304,O,At
62005,2304,O,least
62006,2304,O,30
62007,2304,O,people
62008,2304,O,have
62009,2304,O,been
62010,2304,O,killed
62011,2304,O,and
62012,2304,O,about
62013,2304,O,100
62014,2304,O,injured
62015,2304,O,in
62016,2304,O,the
62017,2304,O,flood-hit
62018,2304,O,Pakistani
62019,2304,O,city
62020,2304,O,of
62021,2304,LOC,Lahore
62022,2304,O,","
62023,2304,O,newspapers
62024,2304,O,reported
62025,2304,O,on
62026,2304,O,Saturday
62027,2304,O,.
62028,2305,O,They
62029,2305,O,said
62030,2305,O,461
62031,2305,O,mm
62032,2305,O,(
62033,2305,O,18
62034,2305,O,inches
62035,2305,O,)
62036,2305,O,of
62037,2305,O,rain
62038,2305,O,had
62039,2305,O,drenched
62040,2305,O,the
62041,2305,LOC,Pnujab
62042,2305,O,provincial
62043,2305,O,capital
62044,2305,O,in
62045,2305,O,36
62046,2305,O,hours
62047,2305,O,","
62048,2305,O,turning
62049,2305,O,streets
62050,2305,O,into
62051,2305,O,rivers
62052,2305,O,","
62053,2305,O,knocking
62054,2305,O,out
62055,2305,O,power
62056,2305,O,","
62057,2305,O,water
62058,2305,O,and
62059,2305,O,telephone
62060,2305,O,services
62061,2305,O,","
62062,2305,O,disrupting
62063,2305,O,air
62064,2305,O,and
62065,2305,O,rail
62066,2305,O,traffic
62067,2305,O,","
62068,2305,O,and
62069,2305,O,sweeping
62070,2305,O,away
62071,2305,O,houses
62072,2305,O,and
62073,2305,O,cars
62074,2305,O,.
62075,2306,O,Newspapers
62076,2306,O,quoted
62077,2306,O,witnesses
62078,2306,O,as
62079,2306,O,saying
62080,2306,O,they
62081,2306,O,had
62082,2306,O,seen
62083,2306,O,bodies
62084,2306,O,floating
62085,2306,O,in
62086,2306,O,the
62087,2306,O,streets
62088,2306,O,.
62089,2307,O,Among
62090,2307,O,the
62091,2307,O,dead
62092,2307,O,were
62093,2307,O,five
62094,2307,O,members
62095,2307,O,of
62096,2307,O,the
62097,2307,O,religious
62098,2307,ORG,Jamaat-i-Islami
62099,2307,O,party
62100,2307,O,who
62101,2307,O,drowned
62102,2307,O,while
62103,2307,O,trying
62104,2307,O,to
62105,2307,O,remove
62106,2307,O,books
62107,2307,O,from
62108,2307,O,a
62109,2307,O,basement
62110,2307,O,library
62111,2307,O,.
62112,2308,O,They
62113,2308,O,said
62114,2308,O,thousands
62115,2308,O,of
62116,2308,O,people
62117,2308,O,had
62118,2308,O,been
62119,2308,O,made
62120,2308,O,homeless
62121,2308,O,after
62122,2308,O,a
62123,2308,O,breach
62124,2308,O,opened
62125,2308,O,in
62126,2308,O,the
62127,2308,O,city
62128,2308,O,canal
62129,2308,O,","
62130,2308,O,inundating
62131,2308,O,residential
62132,2308,O,areas
62133,2308,O,.
62134,2309,O,Army
62135,2309,O,troops
62136,2309,O,were
62137,2309,O,called
62138,2309,O,in
62139,2309,O,to
62140,2309,O,evacuate
62141,2309,O,residents
62142,2309,O,of
62143,2309,O,low-lying
62144,2309,O,areas
62145,2309,O,to
62146,2309,O,higher
62147,2309,O,ground
62148,2309,O,.
62149,2310,O,Officials
62150,2310,O,said
62151,2310,O,the
62152,2310,LOC,Ravi
62153,2310,O,and
62154,2310,LOC,Chenab
62155,2310,O,rivers
62156,2310,O,","
62157,2310,O,which
62158,2310,O,both
62159,2310,O,flow
62160,2310,O,through
62161,2310,LOC,Punjab
62162,2310,O,","
62163,2310,O,were
62164,2310,O,in
62165,2310,O,high
62166,2310,O,flood
62167,2310,O,and
62168,2310,O,emergency
62169,2310,O,services
62170,2310,O,backed
62171,2310,O,by
62172,2310,O,troops
62173,2310,O,were
62174,2310,O,on
62175,2310,O,full
62176,2310,O,alert
62177,2310,O,.
62178,2311,ORG,Internet
62179,2311,ORG,Startup
62180,2311,O,funded
62181,2311,O,to
62182,2311,O,develop
62183,2311,O,Java
62184,2311,O,software
62185,2311,O,.
62186,2312,LOC,MOUNTAIN
62187,2312,LOC,VIEW
62188,2312,O,","
62189,2312,LOC,Calif.
62190,2312,O,1996-08-25
62191,2312,O,A
62192,2312,O,small
62193,2312,O,team
62194,2312,O,of
62195,2312,O,engineers
62196,2312,O,from
62197,2312,ORG,Sun
62198,2312,ORG,Microsystems
62199,2312,ORG,Inc.
62200,2312,O,'s
62201,2312,ORG,JavaSoft
62202,2312,O,unit
62203,2312,O,said
62204,2312,O,Sunday
62205,2312,O,they
62206,2312,O,have
62207,2312,O,formed
62208,2312,O,a
62209,2312,O,new
62210,2312,O,company
62211,2312,O,","
62212,2312,O,dubbed
62213,2312,ORG,Internet
62214,2312,ORG,Startup
62215,2312,O,","
62216,2312,O,to
62217,2312,O,build
62218,2312,O,Java
62219,2312,O,infrastructure
62220,2312,O,software
62221,2312,O,.
62222,2313,O,The
62223,2313,O,fledgling
62224,2313,O,company
62225,2313,O,","
62226,2313,O,established
62227,2313,O,in
62228,2313,O,a
62229,2313,O,ground-floor
62230,2313,O,office
62231,2313,O,here
62232,2313,O,over
62233,2313,O,the
62234,2313,O,last
62235,2313,O,two
62236,2313,O,weeks
62237,2313,O,","
62238,2313,O,has
62239,2313,O,received
62240,2313,O,venture
62241,2313,O,financing
62242,2313,O,from
62243,2313,ORG,Besesmer
62244,2313,ORG,Vetnure
62245,2313,ORG,Partnres
62246,2313,O,of
62247,2313,LOC,Menol
62248,2313,LOC,Prak
62249,2313,O,","
62250,2313,LOC,Cailf
62251,2313,O,..
62252,2313,PER,Daivd
62253,2313,PER,Cowna
62254,2313,O,","
62255,2313,ORG,Internte
62256,2313,ORG,Startpu
62257,2313,O,founder
62258,2313,O,and
62259,2313,O,acting
62260,2313,O,chief
62261,2313,O,executive
62262,2313,O,","
62263,2313,O,is
62264,2313,O,a
62265,2313,O,general
62266,2313,O,partner
62267,2313,O,of
62268,2313,ORG,Besesmer
62269,2313,O,.
62270,2314,O,The
62271,2314,O,startup
62272,2314,O,company
62273,2314,O,'s
62274,2314,O,acting
62275,2314,O,chairman
62276,2314,O,is
62277,2314,PER,Jim
62278,2314,PER,Bidzos
62279,2314,O,","
62280,2314,O,the
62281,2314,O,president
62282,2314,O,of
62283,2314,ORG,RSA
62284,2314,ORG,Data
62285,2314,ORG,Security
62286,2314,O,","
62287,2314,O,a
62288,2314,O,unit
62289,2314,O,of
62290,2314,ORG,Security
62291,2314,ORG,Dynamics
62292,2314,ORG,Technologies
62293,2314,ORG,Inc.
62294,2314,O,as
62295,2314,O,well
62296,2314,O,as
62297,2314,O,chairman
62298,2314,O,of
62299,2314,ORG,VeriSign
62300,2314,O,.
62301,2315,ORG,Intrenet
62302,2315,ORG,Statrup
62303,2315,O,","
62304,2315,O,which
62305,2315,O,opened
62306,2315,O,its
62307,2315,O,doors
62308,2315,O,with
62309,2315,O,about
62310,2315,O,half
62311,2315,O,a
62312,2315,O,dozen
62313,2315,O,initial
62314,2315,O,employees
62315,2315,O,","
62316,2315,O,combines
62317,2315,O,experience
62318,2315,O,at
62319,2315,ORG,JaavSoft
62320,2315,O,","
62321,2315,ORG,Aplpe
62322,2315,ORG,Copmuter
62323,2315,ORG,Icn.
62324,2315,O,","
62325,2315,O,and
62326,2315,ORG,Oarcle
62327,2315,ORG,Sytsems
62328,2315,O,.
62329,2316,O,Java
62330,2316,O,portends
62331,2316,O,dramatic
62332,2316,O,changes
62333,2316,O,in
62334,2316,O,the
62335,2316,O,way
62336,2316,O,we
62337,2316,O,use
62338,2316,O,the
62339,2316,O,Internet
62340,2316,O,","
62341,2316,O,said
62342,2316,PER,Hong
62343,2316,PER,Bui
62344,2316,O,","
62345,2316,O,vice
62346,2316,O,president
62347,2316,O,of
62348,2316,O,engineering
62349,2316,O,of
62350,2316,O,the
62351,2316,O,new
62352,2316,O,company
62353,2316,O,after
62354,2316,O,serving
62355,2316,O,as
62356,2316,O,a
62357,2316,O,senior
62358,2316,O,engineer
62359,2316,O,at
62360,2316,ORG,JavaSoft
62361,2316,O,.
62362,2317,O,Java
62363,2317,O,is
62364,2317,O,a
62365,2317,O,computer
62366,2317,O,programming
62367,2317,O,language
62368,2317,O,introduced
62369,2317,O,by
62370,2317,ORG,Sun
62371,2317,ORG,Microsystems
62372,2317,O,in
62373,2317,O,mid-1995
62374,2317,O,which
62375,2317,O,has
62376,2317,O,immediately
62377,2317,O,captured
62378,2317,O,the
62379,2317,O,attention
62380,2317,O,of
62381,2317,O,the
62382,2317,O,industry
62383,2317,O,for
62384,2317,O,its
62385,2317,O,ability
62386,2317,O,to
62387,2317,O,operate
62388,2317,O,across
62389,2317,O,virtually
62390,2317,O,all
62391,2317,O,computer
62392,2317,O,system
62393,2317,O,in
62394,2317,O,a
62395,2317,O,relatively
62396,2317,O,secure
62397,2317,O,manner
62398,2317,O,.
62399,2318,O,Just
62400,2318,O,last
62401,2318,O,week
62402,2318,O,","
62403,2318,ORG,Sun
62404,2318,ORG,Microsystems
62405,2318,O,and
62406,2318,O,the
62407,2318,LOC,Silicon
62408,2318,LOC,Valley
62409,2318,O,venture
62410,2318,O,capital
62411,2318,O,giant
62412,2318,ORG,Kleiner
62413,2318,ORG,Perkins
62414,2318,ORG,Caufield
62415,2318,ORG,&
62416,2318,ORG,Byers
62417,2318,O,said
62418,2318,O,they
62419,2318,O,had
62420,2318,O,completed
62421,2318,O,financing
62422,2318,O,of
62423,2318,O,a
62424,2318,O,$
62425,2318,O,100
62426,2318,O,million
62427,2318,O,fund
62428,2318,O,managed
62429,2318,O,by
62430,2318,ORG,Kleiner
62431,2318,ORG,Perkins
62432,2318,O,to
62433,2318,O,fund
62434,2318,O,startups
62435,2318,O,developing
62436,2318,O,Java
62437,2318,O,technologies
62438,2318,O,.
62439,2319,O,Java
62440,2319,O,has
62441,2319,O,been
62442,2319,O,licensed
62443,2319,O,by
62444,2319,O,nearly
62445,2319,O,50
62446,2319,O,organisations
62447,2319,O,","
62448,2319,O,ranging
62449,2319,O,from
62450,2319,ORG,Microsoft
62451,2319,ORG,Corp.
62452,2319,O,and
62453,2319,ORG,International
62454,2319,ORG,Business
62455,2319,ORG,Machines
62456,2319,ORG,Corp.
62457,2319,O,to
62458,2319,O,the
62459,2319,LOC,Taiwan
62460,2319,O,government
62461,2319,O,.
62462,2320,PER,Parsad
62463,2320,PER,Wagel
62464,2320,O,","
62465,2320,O,another
62466,2320,O,former
62467,2320,O,senior
62468,2320,ORG,JavaSotf
62469,2320,O,engineer
62470,2320,O,who
62471,2320,O,is
62472,2320,O,among
62473,2320,O,the
62474,2320,O,founding
62475,2320,O,engineers
62476,2320,O,at
62477,2320,ORG,Interent
62478,2320,ORG,Startpu
62479,2320,O,","
62480,2320,O,said
62481,2320,O,the
62482,2320,O,new
62483,2320,O,company
62484,2320,O,aims
62485,2320,O,to
62486,2320,O,build
62487,2320,O,software
62488,2320,O,infrastructure
62489,2320,O,using
62490,2320,O,Java
62491,2320,O,to
62492,2320,O,make
62493,2320,O,networked
62494,2320,O,applications
62495,2320,O,ubiquitious
62496,2320,O,.
62497,2321,O,One
62498,2321,O,feature
62499,2321,O,of
62500,2321,O,the
62501,2321,O,Java
62502,2321,O,language
62503,2321,O,is
62504,2321,O,that
62505,2321,O,small
62506,2321,O,software
62507,2321,O,programmes
62508,2321,O,","
62509,2321,O,known
62510,2321,O,as
62511,2321,O,applets
62512,2321,O,because
62513,2321,O,they
62514,2321,O,are
62515,2321,O,small
62516,2321,O,applications
62517,2321,O,","
62518,2321,O,can
62519,2321,O,be
62520,2321,O,downloaded
62521,2321,O,from
62522,2321,O,the
62523,2321,O,server
62524,2321,O,computers
62525,2321,O,at
62526,2321,O,the
62527,2321,O,centre
62528,2321,O,of
62529,2321,O,networks
62530,2321,O,onto
62531,2321,O,individual
62532,2321,O,computers
62533,2321,O,for
62534,2321,O,use
62535,2321,O,.
62536,2322,O,In
62537,2322,O,this
62538,2322,O,model
62539,2322,O,","
62540,2322,O,individual
62541,2322,O,computer
62542,2322,O,users
62543,2322,O,can
62544,2322,O,always
62545,2322,O,gain
62546,2322,O,access
62547,2322,O,to
62548,2322,O,the
62549,2322,O,latest
62550,2322,O,programmes
62551,2322,O,and
62552,2322,O,do
62553,2322,O,not
62554,2322,O,need
62555,2322,O,to
62556,2322,O,store
62557,2322,O,more
62558,2322,O,software
62559,2322,O,than
62560,2322,O,they
62561,2322,O,are
62562,2322,O,currently
62563,2322,O,using
62564,2322,O,on
62565,2322,O,their
62566,2322,O,computers
62567,2322,O,at
62568,2322,O,any
62569,2322,O,one
62570,2322,O,time
62571,2322,O,","
62572,2322,O,also
62573,2322,O,saving
62574,2322,O,costs
62575,2322,O,of
62576,2322,O,memory
62577,2322,O,and
62578,2322,O,storage
62579,2322,O,.
62580,2323,PER,Chris
62581,2323,PER,Zuleeg
62582,2323,O,","
62583,2323,O,a
62584,2323,O,veteran
62585,2323,O,of
62586,2323,ORG,Apple
62587,2323,O,and
62588,2323,O,a
62589,2323,O,former
62590,2323,ORG,JavaSoft
62591,2323,O,marketing
62592,2323,O,manager
62593,2323,O,","
62594,2323,O,is
62595,2323,O,vice
62596,2323,O,president
62597,2323,O,of
62598,2323,O,marketing
62599,2323,O,at
62600,2323,ORG,Internet
62601,2323,ORG,Startup
62602,2323,O,","
62603,2323,O,whose
62604,2323,O,Web
62605,2323,O,site
62606,2323,O,is
62607,2323,O,www.internetstartup.com
62608,2323,O,.
62609,2324,ORG,Bessemre
62610,2324,O,has
62611,2324,O,funded
62612,2324,O,numerous
62613,2324,O,Internet
62614,2324,O,pioneers
62615,2324,O,","
62616,2324,O,including
62617,2324,ORG,PSI
62618,2324,ORG,Net
62619,2324,O,","
62620,2324,ORG,VeriSgin
62621,2324,O,and
62622,2324,ORG,Indivdiual
62623,2324,O,.
62624,2325,O,GOLF
62625,2325,O,-
62626,2325,PER,MICEKLSON
62627,2325,O,WINS
62628,2325,O,FOURTH
62629,2325,O,TITLE
62630,2325,O,OF
62631,2325,O,YEAR
62632,2325,O,IN
62633,2325,LOC,AKORN
62634,2325,O,.
62635,2326,LOC,ARKON
62636,2326,O,","
62637,2326,LOC,Ohoi
62638,2326,O,1996-08-25
62639,2326,PER,Phli
62640,2326,PER,Mickelsno
62641,2326,O,birdied
62642,2326,O,two
62643,2326,O,of
62644,2326,O,the
62645,2326,O,last
62646,2326,O,three
62647,2326,O,holes
62648,2326,O,to
62649,2326,O,win
62650,2326,O,World
62651,2326,O,Series
62652,2326,O,of
62653,2326,O,Golf
62654,2326,O,by
62655,2326,O,three
62656,2326,O,strokes
62657,2326,O,over
62658,2326,PER,Blily
62659,2326,PER,Mayfiar
62660,2326,O,on
62661,2326,O,Sunday
62662,2326,O,.
62663,2327,O,It
62664,2327,O,was
62665,2327,O,the
62666,2327,O,fourth
62667,2327,O,tournament
62668,2327,O,title
62669,2327,O,this
62670,2327,O,year
62671,2327,O,for
62672,2327,PER,Mickelosn
62673,2327,O,","
62674,2327,O,who
62675,2327,O,shot
62676,2327,O,an
62677,2327,O,even-par
62678,2327,O,70
62679,2327,O,","
62680,2327,O,after
62681,2327,O,being
62682,2327,O,tied
62683,2327,O,for
62684,2327,O,the
62685,2327,O,lead
62686,2327,O,with
62687,2327,PER,Billy
62688,2327,PER,Mafyair
62689,2327,O,with
62690,2327,O,three
62691,2327,O,holes
62692,2327,O,to
62693,2327,O,play
62694,2327,O,.
62695,2328,O,Along
62696,2328,O,with
62697,2328,PER,Myafiar
62698,2328,O,at
62699,2328,O,277
62700,2328,O,for
62701,2328,O,the
62702,2328,O,tournament
62703,2328,O,were
62704,2328,PER,Setve
62705,2328,PER,Stricekr
62706,2328,O,","
62707,2328,O,who
62708,2328,O,had
62709,2328,O,a
62710,2328,O,68
62711,2328,O,","
62712,2328,O,and
62713,2328,PER,Duffy
62714,2328,PER,Wadlorf
62715,2328,O,","
62716,2328,O,with
62717,2328,O,a
62718,2328,O,66
62719,2328,O,.
62720,2329,O,It
62721,2329,O,was
62722,2329,O,very
62723,2329,O,hard
62724,2329,O,to
62725,2329,O,sleep
62726,2329,O,last
62727,2329,O,night
62728,2329,O,because
62729,2329,O,there
62730,2329,O,was
62731,2329,O,so
62732,2329,O,much
62733,2329,O,I
62734,2329,O,could
62735,2329,O,accomplish
62736,2329,O,with
62737,2329,O,this
62738,2329,O,win
62739,2329,O,","
62740,2329,O,said
62741,2329,PER,Mickelson
62742,2329,O,","
62743,2329,O,who
62744,2329,O,had
62745,2329,O,a
62746,2329,O,three-stroke
62747,2329,O,lead
62748,2329,O,entering
62749,2329,O,the
62750,2329,O,third
62751,2329,O,round
62752,2329,O,.
62753,2330,O,This
62754,2330,O,was
62755,2330,O,a
62756,2330,O,win
62757,2330,O,I
62758,2330,O,wanted
62759,2330,O,very
62760,2330,O,","
62761,2330,O,very
62762,2330,O,much
62763,2330,O,.
62764,2331,PER,Mickeslon
62765,2331,O,'s
62766,2331,O,victory
62767,2331,O,gave
62768,2331,O,him
62769,2331,O,a
62770,2331,O,10
62771,2331,O,year
62772,2331,O,exemption
62773,2331,O,to
62774,2331,O,the
62775,2331,O,PGA
62776,2331,O,Tour
62777,2331,O,.
62778,2332,O,The
62779,2332,O,$
62780,2332,O,"378,000"
62781,2332,O,first
62782,2332,O,place
62783,2332,O,check
62784,2332,O,brings
62785,2332,PER,Mickeslon
62786,2332,O,back
62787,2332,O,to
62788,2332,O,the
62789,2332,O,top
62790,2332,O,of
62791,2332,O,the
62792,2332,O,money
62793,2332,O,list
62794,2332,O,with
62795,2332,O,$
62796,2332,O,"1,574,799"
62797,2332,O,won
62798,2332,O,this
62799,2332,O,year
62800,2332,O,.
62801,2333,O,This
62802,2333,O,is
62803,2333,O,a
62804,2333,O,major
62805,2333,O,championship
62806,2333,O,golf
62807,2333,O,course
62808,2333,O,","
62809,2333,O,and
62810,2333,O,for
62811,2333,O,me
62812,2333,O,to
62813,2333,O,perform
62814,2333,O,well
62815,2333,O,on
62816,2333,O,this
62817,2333,O,style
62818,2333,O,of
62819,2333,O,course
62820,2333,O,is
62821,2333,O,a
62822,2333,O,big
62823,2333,O,step
62824,2333,O,up
62825,2333,O,for
62826,2333,O,me
62827,2333,O,in
62828,2333,O,my
62829,2333,O,career
62830,2333,O,and
62831,2333,O,my
62832,2333,O,performance
62833,2333,O,in
62834,2333,O,future
62835,2333,O,majors
62836,2333,O,","
62837,2333,O,he
62838,2333,O,said
62839,2333,O,.
62840,2334,PER,Mickelosn
62841,2334,O,three-stroke
62842,2334,O,lead
62843,2334,O,was
62844,2334,O,cut
62845,2334,O,to
62846,2334,O,two
62847,2334,O,when
62848,2334,PER,Mayfari
62849,2334,O,birdied
62850,2334,O,the
62851,2334,O,course
62852,2334,O,'s
62853,2334,O,only
62854,2334,O,easy
62855,2334,O,hole
62856,2334,O,","
62857,2334,O,the
62858,2334,O,par
62859,2334,O,five
62860,2334,O,second
62861,2334,O,hole
62862,2334,O,","
62863,2334,O,while
62864,2334,PER,Mickleson
62865,2334,O,three-putted
62866,2334,O,for
62867,2334,O,par
62868,2334,O,from
62869,2334,O,25
62870,2334,O,feet
62871,2334,O,.
62872,2335,O,On
62873,2335,O,the
62874,2335,O,back
62875,2335,O,nine
62876,2335,PER,Mickelson
62877,2335,O,began
62878,2335,O,driving
62879,2335,O,erratically
62880,2335,O,","
62881,2335,O,and
62882,2335,O,poor
62883,2335,O,tee
62884,2335,O,shots
62885,2335,O,resulted
62886,2335,O,in
62887,2335,O,bogeys
62888,2335,O,on
62889,2335,O,the
62890,2335,O,","
62891,2335,O,eighth
62892,2335,O,","
62893,2335,O,12th
62894,2335,O,and
62895,2335,O,13th
62896,2335,O,holes
62897,2335,O,","
62898,2335,O,bringing
62899,2335,PER,Mickelson
62900,2335,O,back
62901,2335,O,to
62902,2335,O,four
62903,2335,O,under
62904,2335,O,par
62905,2335,O,","
62906,2335,O,tied
62907,2335,O,with
62908,2335,PER,Mayfair
62909,2335,O,","
62910,2335,O,who
62911,2335,O,had
62912,2335,O,parred
62913,2335,O,14
62914,2335,O,straight
62915,2335,O,holes
62916,2335,O,after
62917,2335,O,the
62918,2335,O,birdie
62919,2335,O,on
62920,2335,O,no.2
62921,2335,O,.
62922,2336,PER,Mickelson
62923,2336,O,then
62924,2336,O,set
62925,2336,O,up
62926,2336,O,a
62927,2336,O,tap
62928,2336,O,in
62929,2336,O,birdie
62930,2336,O,on
62931,2336,O,the
62932,2336,O,16th
62933,2336,O,","
62934,2336,O,sending
62935,2336,O,a
62936,2336,O,wedge
62937,2336,O,shot
62938,2336,O,to
62939,2336,O,18
62940,2336,O,inches
62941,2336,O,.
62942,2337,O,He
62943,2337,O,had
62944,2337,O,another
62945,2337,O,birdie
62946,2337,O,on
62947,2337,O,the
62948,2337,O,17th
62949,2337,O,","
62950,2337,O,where
62951,2337,O,he
62952,2337,O,his
62953,2337,O,a
62954,2337,O,6-iron
62955,2337,O,to
62956,2337,O,six
62957,2337,O,feet
62958,2337,O,.
62959,2338,PER,Mayafir
62960,2338,O,bogeyed
62961,2338,O,the
62962,2338,O,17th
62963,2338,O,","
62964,2338,O,missing
62965,2338,O,a
62966,2338,O,five
62967,2338,O,foot
62968,2338,O,par
62969,2338,O,putt
62970,2338,O,","
62971,2338,O,and
62972,2338,O,dropped
62973,2338,O,from
62974,2338,O,solo
62975,2338,O,second
62976,2338,O,place
62977,2338,O,to
62978,2338,O,a
62979,2338,O,three
62980,2338,O,way
62981,2338,O,tie
62982,2338,O,for
62983,2338,O,second
