,Sentence #,Tag,Word
40252,1476,O,girls
40253,1476,O,.
40254,1477,O,Detective
40255,1477,PER,Richerd
40256,1477,PER,Black
40257,1477,O,of
40258,1477,O,the
40259,1477,ORG,Chesapeake
40260,1477,ORG,Police
40261,1477,ORG,Department
40262,1477,O,","
40263,1477,O,said
40264,1477,O,a
40265,1477,O,neighbour
40266,1477,O,","
40267,1477,PER,Kurtis
40268,1477,PER,Leigh
40269,1477,PER,Whyte
40270,1477,PER,II
40271,1477,O,","
40272,1477,O,19
40273,1477,O,","
40274,1477,O,was
40275,1477,O,arrested
40276,1477,O,in
40277,1477,O,the
40278,1477,O,attack
40279,1477,O,","
40280,1477,O,but
40281,1477,O,had
40282,1477,O,not
40283,1477,O,been
40284,1477,O,charged
40285,1477,O,by
40286,1477,O,late
40287,1477,O,morning
40288,1477,O,on
40289,1477,O,Friday
40290,1477,O,.
40291,1478,O,There
40292,1478,O,were
40293,1478,O,apparently
40294,1478,O,no
40295,1478,O,adults
40296,1478,O,at
40297,1478,O,the
40298,1478,O,party
40299,1478,O,as
40300,1478,O,the
40301,1478,O,father
40302,1478,O,of
40303,1478,O,the
40304,1478,O,family
40305,1478,O,who
40306,1478,O,lived
40307,1478,O,in
40308,1478,O,the
40309,1478,O,house
40310,1478,O,was
40311,1478,O,out
40312,1478,O,of
40313,1478,O,town
40314,1478,O,and
40315,1478,O,the
40316,1478,O,mother
40317,1478,O,died
40318,1478,O,more
40319,1478,O,than
40320,1478,O,a
40321,1478,O,year
40322,1478,O,ago
40323,1478,O,","
40324,1478,PER,Black
40325,1478,O,said
40326,1478,O,.
40327,1479,O,The
40328,1479,O,detective
40329,1479,O,said
40330,1479,O,details
40331,1479,O,were
40332,1479,O,sketchy
40333,1479,O,","
40334,1479,O,but
40335,1479,O,two
40336,1479,O,of
40337,1479,O,the
40338,1479,O,teenagers
40339,1479,O,were
40340,1479,O,reportedly
40341,1479,O,downstairs
40342,1479,O,watching
40343,1479,O,television
40344,1479,O,when
40345,1479,PER,Whyte
40346,1479,O,allegedly
40347,1479,O,entered
40348,1479,O,the
40349,1479,O,house
40350,1479,O,and
40351,1479,O,told
40352,1479,O,the
40353,1479,O,girls
40354,1479,O,to
40355,1479,O,take
40356,1479,O,off
40357,1479,O,their
40358,1479,O,clothes
40359,1479,O,.
40360,1480,O,He
40361,1480,O,said
40362,1480,O,a
40363,1480,O,male
40364,1480,O,teenager
40365,1480,O,sleeping
40366,1480,O,upstairs
40367,1480,O,reportedly
40368,1480,O,heard
40369,1480,O,the
40370,1480,O,commotion
40371,1480,O,and
40372,1480,O,came
40373,1480,O,downstairs
40374,1480,O,and
40375,1480,O,confronted
40376,1480,PER,Whyte
40377,1480,O,","
40378,1480,O,who
40379,1480,O,allegedly
40380,1480,O,stabbed
40381,1480,O,him
40382,1480,O,more
40383,1480,O,than
40384,1480,O,once
40385,1480,O,.
40386,1481,O,The
40387,1481,O,other
40388,1481,O,teenagers
40389,1481,O,also
40390,1481,O,confronted
40391,1481,O,the
40392,1481,O,assailant
40393,1481,O,and
40394,1481,O,three
40395,1481,O,girls
40396,1481,O,","
40397,1481,O,all
40398,1481,O,under
40399,1481,O,18
40400,1481,O,","
40401,1481,O,were
40402,1481,O,stabbed
40403,1481,O,","
40404,1481,O,one
40405,1481,O,fatally
40406,1481,O,.
40407,1482,O,At
40408,1482,O,least
40409,1482,O,two
40410,1482,O,of
40411,1482,O,them
40412,1482,O,were
40413,1482,O,sexually
40414,1482,O,molested
40415,1482,O,","
40416,1482,PER,Black
40417,1482,O,said
40418,1482,O,.
40419,1483,O,He
40420,1483,O,said
40421,1483,O,all
40422,1483,O,of
40423,1483,O,the
40424,1483,O,wounded
40425,1483,O,teenagers
40426,1483,O,were
40427,1483,O,taken
40428,1483,O,to
40429,1483,O,a
40430,1483,O,hospital
40431,1483,O,but
40432,1483,O,none
40433,1483,O,of
40434,1483,O,the
40435,1483,O,injuries
40436,1483,O,were
40437,1483,O,considered
40438,1483,O,life-threatening
40439,1483,O,.
40440,1484,O,Police
40441,1484,O,said
40442,1484,O,the
40443,1484,O,girl
40444,1484,O,who
40445,1484,O,died
40446,1484,O,was
40447,1484,O,identified
40448,1484,O,as
40449,1484,PER,Michele
40450,1484,PER,Harper
40451,1484,O,.
40452,1485,O,Her
40453,1485,O,age
40454,1485,O,was
40455,1485,O,not
40456,1485,O,given
40457,1485,O,.
40458,1486,O,-DOCSTART-
40459,1486,PER,Glickman
40460,1486,O,says
40461,1486,ORG,Usda
40462,1486,O,monitoring
40463,1486,O,aflatoxin
40464,1486,O,in
40465,1486,LOC,Texas'
40466,1486,O,.
40467,1487,LOC,Washington
40468,1487,O,1996-08-23
40469,1487,O,Agriculture
40470,1487,O,Secretary
40471,1487,PER,Dann
40472,1487,PER,Glickman
40473,1487,O,said
40474,1487,O,the
40475,1487,O,department
40476,1487,O,was
40477,1487,O,monitoring
40478,1487,O,reports
40479,1487,O,of
40480,1487,O,aflatoxin
40481,1487,O,found
40482,1487,O,in
40483,1487,O,corn
40484,1487,O,in
40485,1487,O,parts
40486,1487,O,of
40487,1487,LOC,Texas'
40488,1487,O,.
40489,1488,O,We
40490,1488,O,'re
40491,1488,O,always
40492,1488,O,concerned
40493,1488,O,about
40494,1488,O,aflatoxin
40495,1488,O,but
40496,1488,O,we
40497,1488,O,'re
40498,1488,O,on
40499,1488,O,top
40500,1488,O,of
40501,1488,O,it
40502,1488,O,","
40503,1488,PER,Glickman
40504,1488,O,told
40505,1488,O,reporters
40506,1488,O,after
40507,1488,O,addressing
40508,1488,O,a
40509,1488,O,USDA-sponsored
40510,1488,O,farmers
40511,1488,O,'
40512,1488,O,market
40513,1488,O,.
40514,1489,O,That
40515,1489,O,'s
40516,1489,O,a
40517,1489,O,perennial
40518,1489,O,problem
40519,1489,O,.
40520,1490,O,It
40521,1490,O,may
40522,1490,O,be
40523,1490,O,a
40524,1490,O,little
40525,1490,O,more
40526,1490,O,problematic
40527,1490,O,because
40528,1490,O,of
40529,1490,O,cold
40530,1490,O,","
40531,1490,O,wet
40532,1490,O,conditions
40533,1490,O,but
40534,1490,O,we
40535,1490,O,'re
40536,1490,O,on
40537,1490,O,top
40538,1490,O,of
40539,1490,O,it
40540,1490,O,","
40541,1490,O,the
40542,1490,O,secretary
40543,1490,O,said
40544,1490,O,.
40545,1491,O,Asked
40546,1491,O,about
40547,1491,O,reports
40548,1491,LOC,Egypt
40549,1491,O,has
40550,1491,O,set
40551,1491,O,new
40552,1491,O,levels
40553,1491,O,for
40554,1491,O,a
40555,1491,O,vomitoxin
40556,1491,O,in
40557,1491,O,its
40558,1491,O,purchase
40559,1491,O,of
40560,1491,LOC,Us
40561,1491,O,wheat
40562,1491,O,","
40563,1491,O,the
40564,1491,O,secretary
40565,1491,O,said
40566,1491,O,I
40567,1491,O,do
40568,1491,O,n't
40569,1491,O,know
40570,1491,O,anything
40571,1491,O,about
40572,1491,O,it
40573,1491,O,but
40574,1491,O,added
40575,1491,O,that
40576,1491,ORG,Usda
40577,1491,O,officials
40578,1491,O,were
40579,1491,O,looking
40580,1491,O,at
40581,1491,O,it
40582,1491,O,.
40583,1492,O,-DOCSTART-
40584,1492,LOC,Masse
40585,1492,O,.
40586,1493,O,governor
40587,1493,O,has
40588,1493,O,trouble
40589,1493,O,winning
40590,1493,O,home
40591,1493,O,support
40592,1493,O,.
40593,1494,LOC,Boston
40594,1494,O,1996-08-23
40595,1494,O,The
40596,1494,O,12-year-old
40597,1494,O,daughter
40598,1494,O,of
40599,1494,O,Republican
40600,1494,O,Gov
40601,1494,O,.
40602,1495,PER,William
40603,1495,PER,Weld
40604,1495,O,is
40605,1495,O,working
40606,1495,O,to
40607,1495,O,stop
40608,1495,O,his
40609,1495,O,bid
40610,1495,O,to
40611,1495,O,win
40612,1495,O,a
40613,1495,LOC,Us
40614,1495,ORG,Sennett
40615,1495,O,seat
40616,1495,O,because
40617,1495,O,she
40618,1495,O,does
40619,1495,O,n't
40620,1495,O,want
40621,1495,O,to
40622,1495,O,leave
40623,1495,LOC,Massachusetts'
40624,1495,O,.
40625,1496,PER,Weld
40626,1496,O,conceded
40627,1496,O,his
40628,1496,O,12-year-old
40629,1496,O,daughter
40630,1496,O,","
40631,1496,PER,Frannie
40632,1496,O,","
40633,1496,O,is
40634,1496,O,a
40635,1496,O,foot
40636,1496,O,soldier
40637,1496,O,for
40638,1496,O,Democratic
40639,1496,O,incumbent
40640,1496,O,Sen
40641,1496,O,.
40642,1497,PER,Jon
40643,1497,PER,Kerri
40644,1497,O,","
40645,1497,O,even
40646,1497,O,though
40647,1497,O,she
40648,1497,O,is
40649,1497,O,n't
40650,1497,O,old
40651,1497,O,enough
40652,1497,O,to
40653,1497,O,vote
40654,1497,O,.
40655,1498,PER,Weld
40656,1498,O,","
40657,1498,O,speaking
40658,1498,O,on
40659,1498,ORG,WBUR-FM
40660,1498,O,radio
40661,1498,O,on
40662,1498,O,Thursday
40663,1498,O,","
40664,1498,O,said
40665,1498,O,he
40666,1498,O,was
40667,1498,O,facing
40668,1498,O,a
40669,1498,O,revolt
40670,1498,O,from
40671,1498,O,his
40672,1498,O,daughter
40673,1498,O,in
40674,1498,O,part
40675,1498,O,because
40676,1498,O,she
40677,1498,O,does
40678,1498,O,not
40679,1498,O,want
40680,1498,O,to
40681,1498,O,leave
40682,1498,LOC,Cambridge
40683,1498,O,","
40684,1498,LOC,Massachusetts'
40685,1498,O,","
40686,1498,O,and
40687,1498,O,move
40688,1498,O,to
40689,1498,LOC,Washington
40690,1498,O,.
40691,1499,O,He
40692,1499,O,also
40693,1499,O,said
40694,1499,PER,Frannie
40695,1499,PER,Weld
40696,1499,O,'s
40697,1499,O,best
40698,1499,O,friend
40699,1499,O,","
40700,1499,PER,Traci
40701,1499,PER,Roosevelt
40702,1499,O,","
40703,1499,O,might
40704,1499,O,have
40705,1499,O,something
40706,1499,O,to
40707,1499,O,do
40708,1499,O,with
40709,1499,O,her
40710,1499,O,politics
40711,1499,O,.
40712,1500,PER,Traci
40713,1500,O,is
40714,1500,O,the
40715,1500,O,great-granddaughter
40716,1500,O,of
40717,1500,O,Democratic
40718,1500,O,former
40719,1500,O,President
40720,1500,LOC,Franklyn
40721,1500,LOC,Roosevelt
40722,1500,O,","
40723,1500,O,and
40724,1500,O,support
40725,1500,O,for
40726,1500,O,Democrats
40727,1500,O,runs
40728,1500,O,in
40729,1500,O,the
40730,1500,O,family
40731,1500,O,.
40732,1501,O,The
40733,1501,PER,Roosevelt'S
40734,1501,O,are
40735,1501,O,good
40736,1501,O,friends
40737,1501,O,of
40738,1501,PER,Weld
40739,1501,O,and
40740,1501,O,his
40741,1501,O,wife
40742,1501,O,","
40743,1501,PER,Susan
40744,1501,PER,Roosevelt
40745,1501,PER,Weld
40746,1501,O,","
40747,1501,O,a
40748,1501,O,descendant
40749,1501,O,of
40750,1501,O,former
40751,1501,O,President
40752,1501,PER,Theodore
40753,1501,PER,Roosevelt
40754,1501,O,","
40755,1501,O,who
40756,1501,O,won
40757,1501,O,the
40758,1501,O,presidency
40759,1501,O,as
40760,1501,O,a
40761,1501,O,Republican
40762,1501,O,.
40763,1502,O,-DOCSTART-
40764,1502,ORG,Lufthansa
40765,1502,O,cargo
40766,1502,O,Q2
40767,1502,O,load
40768,1502,O,factor
40769,1502,O,up
40770,1502,O,1.7
40771,1502,O,pct
40772,1502,O,.
40773,1503,LOC,Frankfort
40774,1503,O,1996-08-23
40775,1503,O,The
40776,1503,O,following
40777,1503,O,table
40778,1503,O,shows
40779,1503,ORG,Lufthansa
40780,1503,ORG,Cargo
40781,1503,ORG,Ag
40782,1503,O,second
40783,1503,O,quarter
40784,1503,O,1996
40785,1503,O,results
40786,1503,O,","
40787,1503,O,based
40788,1503,O,on
40789,1503,O,figures
40790,1503,O,published
40791,1503,O,by
40792,1503,ORG,Deutch
40793,1503,ORG,Lufthansa
40794,1503,ORG,Ag
40795,1503,O,in-house
40796,1503,O,newspaper
40797,1503,ORG,Lufthanseat
40798,1503,O,.
40799,1504,O,Available
40800,1504,O,freight-tonne
40801,1504,O,kilometres
40802,1504,O,(
40803,1504,O,million
40804,1504,O,)
40805,1504,O,"2,389"
40806,1504,O,up
40807,1504,O,4
40808,1504,O,pct
40809,1504,O,Revenue
40810,1504,O,freight-tonne
40811,1504,O,kilometres
40812,1504,O,(
40813,1504,O,million
40814,1504,O,)
40815,1504,O,"1,600"
40816,1504,O,up
40817,1504,O,7
40818,1504,O,pct
40819,1504,O,Freight
40820,1504,O,load
40821,1504,O,factor
40822,1504,O,67.0
40823,1504,O,up
40824,1504,O,1.7
40825,1504,O,pct
40826,1504,O,pts
40827,1504,O,Revenue
40828,1504,O,from
40829,1504,O,transport
40830,1504,O,(
40831,1504,O,Dm
40832,1504,O,million
40833,1504,O,)
40834,1504,O,820
40835,1504,O,up
40836,1504,O,2
40837,1504,O,pct
40838,1504,O,Revenue
40839,1504,O,from
40840,1504,O,other
40841,1504,O,services
40842,1504,O,(
40843,1504,O,Dm
40844,1504,O,million
40845,1504,O,)
40846,1504,O,14
40847,1504,O,down
40848,1504,O,26
40849,1504,O,pct
40850,1504,O,Staff
40851,1504,O,costs
40852,1504,O,(
40853,1504,O,Dm
40854,1504,O,million
40855,1504,O,)
40856,1504,O,116
40857,1504,O,up
40858,1504,O,8
40859,1504,O,pct
40860,1504,O,Fuel
40861,1504,O,costs
40862,1504,O,(
40863,1504,O,Dm
40864,1504,O,million
40865,1504,O,)
40866,1504,O,69
40867,1504,O,up
40868,1504,O,20
40869,1504,O,pct
40870,1504,O,Flight-related
40871,1504,O,fees
40872,1504,O,(
40873,1504,O,Dm
40874,1504,O,million
40875,1504,O,)
40876,1504,O,125
40877,1504,O,up
40878,1504,O,17
40879,1504,O,pct
40880,1504,O,-
40881,1504,ORG,Heir
40882,1504,ORG,Cargo
40883,1504,ORG,Newsroom
40884,1504,O,Tel+44
40885,1504,O,171
40886,1504,O,542
40887,1504,O,7706
40888,1504,O,Fax+44
40889,1504,O,171
40890,1504,O,542
40891,1504,O,5017
40892,1504,O,-DOCSTART-
40893,1504,ORG,WSC-India
40894,1504,O,Rice
40895,1504,O,Weather
40896,1504,O,","
40897,1504,O,Aug
40898,1504,O,23
40899,1504,O,.
40900,1505,O,SUMMARY-
40901,1505,O,Showers
40902,1505,O,0.25-1.30
40903,1505,O,inch
40904,1505,O,(
40905,1505,O,6-33
40906,1505,O,mm
40907,1505,O,)
40908,1505,O,and
40909,1505,O,locally
40910,1505,O,heavier
40911,1505,O,through
40912,1505,O,much
40913,1505,O,of
40914,1505,LOC,India
40915,1505,O,","
40916,1505,O,75
40917,1505,O,percent
40918,1505,O,coverage
40919,1505,O,.
40920,1506,O,Isolated
40921,1506,O,showers
40922,1506,O,0.20-0.70
40923,1506,O,inch
40924,1506,O,(
40925,1506,O,5-18
40926,1506,O,mm
40927,1506,O,)
40928,1506,O,in
40929,1506,O,the
40930,1506,O,north
40931,1506,O,.
40932,1507,O,Highs
40933,1507,O,82-96F
40934,1507,O,(
40935,1507,O,28-36C
40936,1507,O,)
40937,1507,O,.
40938,1508,O,CROP
40939,1508,O,IMPACT-
40940,1508,O,Conditions
40941,1508,O,remain
40942,1508,O,favorable
40943,1508,O,for
40944,1508,O,the
40945,1508,O,development
40946,1508,O,of
40947,1508,O,rice
40948,1508,O,in
40949,1508,O,the
40950,1508,O,region
40951,1508,O,.
40952,1509,O,FORECAST-
40953,1509,O,TODAY
40954,1509,O,...
40955,1509,O,Showers
40956,1509,O,and
40957,1509,O,rain
40958,1509,O,0.25-1.00
40959,1509,O,inch
40960,1509,O,(
40961,1509,O,6-25
40962,1509,O,mm
40963,1509,O,)
40964,1509,O,and
40965,1509,O,locally
40966,1509,O,heavier
40967,1509,O,through
40968,1509,O,most
40969,1509,O,of
40970,1509,O,central
40971,1509,O,and
40972,1509,O,south
40973,1509,O,central
40974,1509,LOC,India
40975,1509,O,","
40976,1509,O,up
40977,1509,O,to
40978,1509,O,0.75
40979,1509,O,inch
40980,1509,O,(
40981,1509,O,19
40982,1509,O,mm
40983,1509,O,)
40984,1509,O,in
40985,1509,O,75
40986,1509,O,percent
40987,1509,O,of
40988,1509,O,north
40989,1509,O,central
40990,1509,LOC,India
40991,1509,O,","
40992,1509,O,and
40993,1509,O,only
40994,1509,O,isolated
40995,1509,O,up
40996,1509,O,to
40997,1509,O,0.50
40998,1509,O,inch
40999,1509,O,(
41000,1509,O,13
41001,1509,O,mm
41002,1509,O,)
41003,1509,O,elsewhere
41004,1509,O,over
41005,1509,LOC,India
41006,1509,O,.
41007,1510,O,Highs
41008,1510,O,82-96F
41009,1510,O,(
41010,1510,O,28-36C
41011,1510,O,)
41012,1510,O,.
41013,1511,O,TONIGHT
41014,1511,O,...
41015,1511,O,Variable
41016,1511,O,clouds
41017,1511,O,in
41018,1511,O,southern
41019,1511,LOC,India
41020,1511,O,with
41021,1511,O,showers
41022,1511,O,.
41023,1512,O,Partly
41024,1512,O,cloudy
41025,1512,O,in
41026,1512,O,northern
41027,1512,LOC,India
41028,1512,O,with
41029,1512,O,a
41030,1512,O,few
41031,1512,O,light
41032,1512,O,showers
41033,1512,O,.
41034,1513,O,Lows
41035,1513,O,68-76F
41036,1513,O,(
41037,1513,O,20-24C
41038,1513,O,)
41039,1513,O,.
41040,1514,O,TOMORROW
41041,1514,O,...
41042,1514,PER,Lyttle
41043,1514,O,change
41044,1514,O,from
41045,1514,O,today
41046,1514,O,'s
41047,1514,O,weather
41048,1514,O,expected
41049,1514,O,.
41050,1515,O,OUTLOOK
41051,1515,O,...
41052,1515,O,Numerous
41053,1515,O,to
41054,1515,O,scattered
41055,1515,O,showers
41056,1515,O,and
41057,1515,O,thunderstorms
41058,1515,O,in
41059,1515,O,southern
41060,1515,O,and
41061,1515,O,central
41062,1515,LOC,India
41063,1515,O,","
41064,1515,O,and
41065,1515,O,isolated
41066,1515,O,showers
41067,1515,O,to
41068,1515,O,the
41069,1515,O,north
41070,1515,O,Sunday
41071,1515,O,through
41072,1515,O,Tuesday
41073,1515,O,.
41074,1516,O,Temperatures
41075,1516,O,near
41076,1516,O,normal
41077,1516,O,.
41078,1517,O,Source
41079,1517,O,:
41080,1517,ORG,Weather
41081,1517,ORG,Service'S
41082,1517,ORG,Corporation
41083,1517,O,-DOCSTART-
41084,1517,LOC,Washington
41085,1517,O,to
41086,1517,O,curb
41087,1517,O,Tamil
41088,1517,O,support
41089,1517,O,in
41090,1517,LOC,Us
41091,1517,O,-
41092,1517,LOC,Sri
41093,1517,LOC,Lanka
41094,1517,O,.
41095,1518,LOC,Colombo
41096,1518,O,1996-08-23
41097,1518,LOC,Sri
41098,1518,LOC,Lanka
41099,1518,O,said
41100,1518,O,on
41101,1518,O,Friday
41102,1518,O,the
41103,1518,LOC,United
41104,1518,LOC,State'S
41105,1518,O,had
41106,1518,O,promised
41107,1518,O,to
41108,1518,O,stamp
41109,1518,O,out
41110,1518,O,any
41111,1518,O,illegal
41112,1518,O,activities
41113,1518,O,on
41114,1518,LOC,Us
41115,1518,O,soil
41116,1518,O,directed
41117,1518,O,against
41118,1518,O,the
41119,1518,O,island
41120,1518,O,'s
41121,1518,O,government
41122,1518,O,.
41123,1519,O,The
41124,1519,O,Sri
41125,1519,O,Lankan
41126,1519,O,foreign
41127,1519,O,ministry
41128,1519,O,said
41129,1519,O,in
41130,1519,O,a
41131,1519,O,statement
41132,1519,O,:
41133,1519,O,The
41134,1519,LOC,United
41135,1519,LOC,State'S
41136,1519,O,government
41137,1519,O,sympathised
41138,1519,O,with
41139,1519,O,the
41140,1519,O,current
41141,1519,O,predicament
41142,1519,LOC,Sri
41143,1519,LOC,Lanka
41144,1519,O,was
41145,1519,O,facing
41146,1519,O,.
41147,1520,O,The
41148,1520,O,statement
41149,1520,O,said
41150,1520,O,the
41151,1520,LOC,Us
41152,1520,O,government
41153,1520,O,would
41154,1520,O,do
41155,1520,O,all
41156,1520,O,within
41157,1520,O,its
41158,1520,O,prevailing
41159,1520,O,legal
41160,1520,O,framework
41161,1520,O,to
41162,1520,O,prevent
41163,1520,O,the
41164,1520,O,use
41165,1520,O,of
41166,1520,O,American
41167,1520,O,soil
41168,1520,O,to
41169,1520,O,perpetrate
41170,1520,O,violence
41171,1520,O,against
41172,1520,O,the
41173,1520,O,democratic
41174,1520,O,government
41175,1520,O,of
41176,1520,LOC,Sri
41177,1520,LOC,Lanka
41178,1520,O,.
41179,1521,O,It
41180,1521,O,said
41181,1521,O,the
41182,1521,ORG,Us
41183,1521,ORG,State
41184,1521,ORG,Department
41185,1521,O,'s
41186,1521,O,coordinator
41187,1521,O,for
41188,1521,O,counter
41189,1521,O,terrorism
41190,1521,O,","
41191,1521,PER,Philipp
41192,1521,PER,Wilcox
41193,1521,O,","
41194,1521,O,had
41195,1521,O,expressed
41196,1521,LOC,Washington
41197,1521,O,'s
41198,1521,O,support
41199,1521,O,for
41200,1521,O,the
41201,1521,O,government
41202,1521,O,when
41203,1521,O,he
41204,1521,O,visited
41205,1521,LOC,Colombo
41206,1521,O,this
41207,1521,O,week
41208,1521,O,.
41209,1522,LOC,Colombo
41210,1522,O,has
41211,1522,O,said
41212,1522,O,it
41213,1522,O,believes
41214,1522,O,Tamil
41215,1522,O,rebels
41216,1522,O,","
41217,1522,O,fighting
41218,1522,O,a
41219,1522,O,13-year
41220,1522,O,war
41221,1522,O,for
41222,1522,O,independence
41223,1522,O,against
41224,1522,O,the
41225,1522,O,government
41226,1522,O,","
41227,1522,O,finance
41228,1522,O,their
41229,1522,O,military
41230,1522,O,activity
41231,1522,O,through
41232,1522,O,funds
41233,1522,O,extorted
41234,1522,O,from
41235,1522,O,expatriate
41236,1522,O,Sri
41237,1522,O,Lankans
41238,1522,O,in
41239,1522,O,western
41240,1522,O,countries
41241,1522,O,such
41242,1522,O,as
41243,1522,O,the
41244,1522,LOC,United
41245,1522,LOC,State'S
41246,1522,O,.
41247,1523,LOC,Us
41248,1523,O,embassy
41249,1523,O,officials
41250,1523,O,in
41251,1523,LOC,Colombo
41252,1523,O,were
41253,1523,O,not
41254,1523,O,immediately
41255,1523,O,available
41256,1523,O,to
41257,1523,O,comment
41258,1523,O,on
41259,1523,O,the
41260,1523,O,report
41261,1523,O,.
41262,1524,LOC,Colombo
41263,1524,O,estimates
41264,1524,O,more
41265,1524,O,than
41266,1524,O,"50,000"
41267,1524,O,people
41268,1524,O,have
41269,1524,O,been
41270,1524,O,killed
41271,1524,O,in
41272,1524,O,the
41273,1524,O,war
41274,1524,O,between
41275,1524,O,government
41276,1524,O,forces
41277,1524,O,and
41278,1524,O,the
41279,1524,ORG,Liberation
41280,1524,ORG,Tiger'S
41281,1524,ORG,Of
41282,1524,ORG,Tamil
41283,1524,ORG,Eelam
41284,1524,O,rebels
41285,1524,O,in
41286,1524,O,the
41287,1524,O,island
41288,1524,O,'s
41289,1524,O,north
41290,1524,O,and
41291,1524,O,east
41292,1524,O,.
41293,1525,O,-DOCSTART-
41294,1525,LOC,Nepal
41295,1525,O,'s
41296,1525,O,king
41297,1525,O,leaves
41298,1525,O,on
41299,1525,O,week-long
41300,1525,O,visit
41301,1525,O,to
41302,1525,LOC,China
41303,1525,O,.
41304,1526,LOC,KATHMANDU
41305,1526,O,1996-08-23
41306,1526,O,King
41307,1526,PER,Birendra
41308,1526,O,left
41309,1526,LOC,Nepal
41310,1526,O,on
41311,1526,O,Friday
41312,1526,O,for
41313,1526,O,a
41314,1526,O,week-long
41315,1526,O,visit
41316,1526,O,to
41317,1526,LOC,China
41318,1526,O,","
41319,1526,O,his
41320,1526,O,eighth
41321,1526,O,since
41322,1526,O,ascending
41323,1526,O,the
41324,1526,O,throne
41325,1526,O,in
41326,1526,O,1972
41327,1526,O,","
41328,1526,O,officials
41329,1526,O,said
41330,1526,O,.
41331,1527,O,The
41332,1527,O,constitutional
41333,1527,O,monarch
41334,1527,O,","
41335,1527,O,who
41336,1527,O,last
41337,1527,O,visited
41338,1527,LOC,China
41339,1527,O,in
41340,1527,O,1993
41341,1527,O,","
41342,1527,O,was
41343,1527,O,scheduled
41344,1527,O,to
41345,1527,O,meet
41346,1527,O,Chinese
41347,1527,O,President
41348,1527,PER,Jiang
41349,1527,PER,Zemin
41350,1527,O,and
41351,1527,O,Premier
41352,1527,PER,Leigh
41353,1527,PER,Peng
41354,1527,O,during
41355,1527,O,his
41356,1527,O,visit
41357,1527,O,","
41358,1527,O,they
41359,1527,O,said
41360,1527,O,.
41361,1528,O,Foreign
41362,1528,O,ministry
41363,1528,O,officials
41364,1528,O,gave
41365,1528,O,no
41366,1528,O,details
41367,1528,O,of
41368,1528,O,the
41369,1528,O,issues
41370,1528,O,the
41371,1528,O,king
41372,1528,O,","
41373,1528,O,who
41374,1528,O,was
41375,1528,O,accompanied
41376,1528,O,by
41377,1528,O,Foreign
41378,1528,O,Minister
41379,1528,PER,Prakash
41380,1528,PER,Chandra
41381,1528,PER,Lohani
41382,1528,O,","
41383,1528,O,would
41384,1528,O,discuss
41385,1528,O,with
41386,1528,O,Chinese
41387,1528,O,leaders
41388,1528,O,.
41389,1529,O,The
41390,1529,O,Himalayan
41391,1529,O,kingdom
41392,1529,O,","
41393,1529,O,sandwiched
41394,1529,O,between
41395,1529,LOC,China
41396,1529,O,and
41397,1529,LOC,India
41398,1529,O,","
41399,1529,O,has
41400,1529,O,traditionally
41401,1529,O,sought
41402,1529,O,to
41403,1529,O,maintain
41404,1529,O,close
41405,1529,O,cooperation
41406,1529,O,with
41407,1529,O,its
41408,1529,O,giant
41409,1529,O,neighbours
41410,1529,O,","
41411,1529,O,and
41412,1529,O,an
41413,1529,O,equal
41414,1529,O,distance
41415,1529,O,from
41416,1529,O,the
41417,1529,O,two
41418,1529,O,.
41419,1530,O,The
41420,1530,O,50-year
41421,1530,O,old
41422,1530,O,monarch
41423,1530,O,was
41424,1530,O,accompanied
41425,1530,O,by
41426,1530,O,Queen
41427,1530,PER,Aishwarya
41428,1530,O,on
41429,1530,O,a
41430,1530,O,flight
41431,1530,O,to
41432,1530,O,the
41433,1530,O,Tibetan
41434,1530,O,capital
41435,1530,O,of
41436,1530,LOC,Lassa
41437,1530,O,.
41438,1531,O,The
41439,1531,O,king
41440,1531,O,will
41441,1531,O,visit
41442,1531,LOC,Chongqing
41443,1531,O,before
41444,1531,O,arriving
41445,1531,O,in
41446,1531,O,the
41447,1531,O,Chinese
41448,1531,O,capital
41449,1531,O,","
41450,1531,LOC,Beijing
41451,1531,O,","
41452,1531,O,early
41453,1531,O,next
41454,1531,O,week
41455,1531,O,","
41456,1531,O,officials
41457,1531,O,said
41458,1531,O,.
41459,1532,O,-DOCSTART-
41460,1532,LOC,Nepal
41461,1532,O,man
41462,1532,O,held
41463,1532,O,for
41464,1532,O,keeping
41465,1532,O,child
41466,1532,O,servant
41467,1532,O,in
41468,1532,O,chains
41469,1532,O,.
41470,1533,LOC,KATHMANDU
41471,1533,O,1996-08-23
41472,1533,O,Nepali
41473,1533,O,police
41474,1533,O,said
41475,1533,O,on
41476,1533,O,Friday
41477,1533,O,they
41478,1533,O,arrested
41479,1533,O,a
41480,1533,O,man
41481,1533,O,who
41482,1533,O,allegedly
41483,1533,O,kept
41484,1533,O,a
41485,1533,O,child
41486,1533,O,servant
41487,1533,O,bound
41488,1533,O,in
41489,1533,O,chains
41490,1533,O,so
41491,1533,O,that
41492,1533,O,he
41493,1533,O,would
41494,1533,O,not
41495,1533,O,run
41496,1533,O,away
41497,1533,O,when
41498,1533,O,his
41499,1533,O,employer
41500,1533,O,was
41501,1533,O,out
41502,1533,O,to
41503,1533,O,work
41504,1533,O,.
41505,1534,PER,Madhusudan
41506,1534,PER,Munakarmi
