,Sentence #,Word,Tag
38543,1663,last,O
38544,1663,week,O
38545,1663,and,O
38546,1663,two,O
38547,1663,recent,O
38548,1663,aircraft,O
38549,1663,hijackings,O
38550,1663,from,O
38551,1663,Cuba,LOC
38552,1664,Sixteen,O
38553,1664,of,O
38554,1664,those,O
38555,1664,picked,O
38556,1664,up,O
38557,1664,from,O
38558,1664,the,O
38559,1664,boat,O
38560,1664,were,O
38561,1664,returned,O
38562,1664,to,O
38563,1664,Cuba,LOC
38564,1664,but,O
38565,1664,eight,O
38566,1664,were,O
38567,1664,taken,O
38568,1664,to,O
38569,1664,the,O
38570,1664,United,LOC
38571,1664,StateS,LOC
38572,1664,and,O
38573,1664,three,O
38574,1664,to,O
38575,1664,Guantanamo,LOC
38576,1664,Bey,LOC
38577,1664,a,O
38578,1664,Us,LOC
38579,1664,base,O
38580,1664,on,O
38581,1664,Cuba,LOC
38582,1664,until,O
38583,1664,they,O
38584,1664,emigrated,O
38585,1664,to,O
38586,1664,another,O
38587,1664,nation,O
38588,1665,The,O
38589,1665,most,O
38590,1665,recent,O
38591,1665,hijacking,O
38592,1665,last,O
38593,1665,Friday,O
38594,1665,involved,O
38595,1665,three,O
38596,1665,hijackers,O
38597,1665,and,O
38598,1665,the,O
38599,1665,pilot,O
38600,1665,of,O
38601,1665,a,O
38602,1665,small,O
38603,1665,aircraft,O
38604,1666,Davies,PER
38605,1666,said,O
38606,1666,on,O
38607,1666,Tuesday,O
38608,1666,the,O
38609,1666,pilot,O
38610,1666,could,O
38611,1666,soon,O
38612,1666,return,O
38613,1666,to,O
38614,1666,Cuba,LOC
38615,1666,but,O
38616,1666,Us,LOC
38617,1666,authorities,O
38618,1666,planned,O
38619,1666,to,O
38620,1666,try,O
38621,1666,the,O
38622,1666,hijackers,O
38623,1667,In,O
38624,1667,an,O
38625,1667,incident,O
38626,1667,on,O
38627,1667,July,O
38628,1667,7,O
38629,1667,a,O
38630,1667,Cuban,O
38631,1667,Interior,ORG
38632,1667,Ministry,ORG
38633,1667,official,O
38634,1667,hijacked,O
38635,1667,a,O
38636,1667,commercial,O
38637,1667,plane,O
38638,1667,and,O
38639,1667,sought,O
38640,1667,aylum,O
38641,1667,at,O
38642,1667,Guantanamo,LOC
38643,1667,Bey,LOC
38644,1668,Davies,PER
38645,1668,said,O
38646,1668,he,O
38647,1668,knew,O
38648,1668,of,O
38649,1668,no,O
38650,1668,plans,O
38651,1668,to,O
38652,1668,return,O
38653,1668,the,O
38654,1668,man,O
38655,1668,to,O
38656,1668,Cuba,LOC
38657,1669,DOCSTART,O
38658,1669,Wiss,LOC
38659,1670,says,O
38660,1670,is,O
38661,1670,first,O
38662,1670,state,O
38663,1670,to,O
38664,1670,apply,O
38665,1670,for,O
38666,1670,new,O
38667,1670,welfare,O
38668,1671,Chicago,LOC
38669,1671,19960822,O
38670,1671,In,O
38671,1671,keeping,O
38672,1671,with,O
38673,1671,its,O
38674,1671,pioneering,O
38675,1671,image,O
38676,1671,in,O
38677,1671,the,O
38678,1671,area,O
38679,1671,of,O
38680,1671,welfare,O
38681,1671,Wisconsin,LOC
38682,1671,was,O
38683,1671,the,O
38684,1671,first,O
38685,1671,state,O
38686,1671,to,O
38687,1671,submit,O
38688,1671,an,O
38689,1671,administrative,O
38690,1671,plan,O
38691,1671,under,O
38692,1671,the,O
38693,1671,nations,O
38694,1671,new,O
38695,1671,welfare,O
38696,1671,law,O
38697,1671,Gov,O
38698,1672,Tommie,PER
38699,1672,Thomson,PER
38700,1672,said,O
38701,1672,Thursday,O
38702,1673,According,O
38703,1673,to,O
38704,1673,a,O
38705,1673,new,O
38706,1673,release,O
38707,1673,from,O
38708,1673,the,O
38709,1673,governor,O
38710,1673,Wisconsin,LOC
38711,1673,submitted,O
38712,1673,a,O
38713,1673,plan,O
38714,1673,to,O
38715,1673,the,O
38716,1673,Us,ORG
38717,1673,Department,ORG
38718,1673,Of,ORG
38719,1673,Health,ORG
38720,1673,And,ORG
38721,1673,Youman,ORG
38722,1673,ServiceS,ORG
38723,1673,for,O
38724,1673,administration,O
38725,1673,of,O
38726,1673,the,O
38727,1673,new,O
38728,1673,block,O
38729,1673,grant,O
38730,1673,system,O
38731,1673,for,O
38732,1673,welfare,O
38733,1673,just,O
38734,1673,minutes,O
38735,1673,after,O
38736,1673,President,O
38737,1673,Bihl,PER
38738,1673,Clinton,PER
38739,1673,signed,O
38740,1673,the,O
38741,1673,measure,O
38742,1673,into,O
38743,1673,law,O
38744,1673,Thursday,O
38745,1674,As,O
38746,1674,the,O
38747,1674,nations,O
38748,1674,leader,O
38749,1674,in,O
38750,1674,welfare,O
38751,1674,reform,O
38752,1674,Wisconsin,LOC
38753,1674,is,O
38754,1674,far,O
38755,1674,ahead,O
38756,1674,of,O
38757,1674,the,O
38758,1674,curve,O
38759,1674,and,O
38760,1674,ready,O
38761,1674,to,O
38762,1674,go,O
38763,1674,under,O
38764,1674,this,O
38765,1674,new,O
38766,1674,system,O
38767,1674,Thomson,PER
38768,1674,said,O
38769,1675,Still,O
38770,1675,the,O
38771,1675,governor,O
38772,1675,said,O
38773,1675,the,O
38774,1675,new,O
38775,1675,law,O
38776,1675,does,O
38777,1675,not,O
38778,1675,go,O
38779,1675,as,O
38780,1675,far,O
38781,1675,as,O
38782,1675,the,O
38783,1675,states,O
38784,1675,own,O
38785,1675,welfare,O
38786,1675,reform,O
38787,1675,program,O
38788,1675,dubbed,O
38789,1675,W2,O
38790,1676,He,O
38791,1676,said,O
38792,1676,that,O
38793,1676,despite,O
38794,1676,the,O
38795,1676,new,O
38796,1676,law,O
38797,1676,Wisconsin,LOC
38798,1676,will,O
38799,1676,still,O
38800,1676,require,O
38801,1676,federal,O
38802,1676,waivers,O
38803,1676,allowing,O
38804,1676,the,O
38805,1676,working,O
38806,1676,poor,O
38807,1676,to,O
38808,1676,acquire,O
38809,1676,health,O
38810,1676,care,O
38811,1676,coverage,O
38812,1676,from,O
38813,1676,the,O
38814,1676,state,O
38815,1676,a,O
38816,1676,60day,O
38817,1676,residency,O
38818,1676,requirement,O
38819,1676,for,O
38820,1676,participation,O
38821,1676,in,O
38822,1676,the,O
38823,1676,welfare,O
38824,1676,program,O
38825,1676,and,O
38826,1676,child,O
38827,1676,support,O
38828,1676,collections,O
38829,1676,to,O
38830,1676,go,O
38831,1676,directly,O
38832,1676,to,O
38833,1676,custodial,O
38834,1676,parents,O
38835,1677,The,O
38836,1677,nations,O
38837,1677,new,O
38838,1677,welfare,O
38839,1677,reform,O
38840,1677,law,O
38841,1677,limits,O
38842,1677,eligibility,O
38843,1677,gives,O
38844,1677,states,O
38845,1677,more,O
38846,1677,power,O
38847,1677,and,O
38848,1677,ends,O
38849,1677,direct,O
38850,1677,federal,O
38851,1677,aid,O
38852,1677,for,O
38853,1677,poor,O
38854,1677,children,O
38855,1678,Charon,PER
38856,1678,Pierog,PER
38857,1678,3124088647,O
38858,1678,DOCSTART,O
38859,1678,Snoozing,O
38860,1678,Vietnamese,O
38861,1678,man,O
38862,1678,takes,O
38863,1678,slow,O
38864,1678,train,O
38865,1678,to,O
38866,1678,Alaska,LOC
38867,1679,Anchorage,LOC
38868,1679,Alaska,LOC
38869,1679,19960822,O
38870,1679,A,O
38871,1679,Vietnamese,O
38872,1679,man,O
38873,1679,who,O
38874,1679,tried,O
38875,1679,to,O
38876,1679,take,O
38877,1679,a,O
38878,1679,snooze,O
38879,1679,in,O
38880,1679,a,O
38881,1679,railway,O
38882,1679,boxcar,O
38883,1679,in,O
38884,1679,Canada,LOC
38885,1679,found,O
38886,1679,himself,O
38887,1679,locked,O
38888,1679,in,O
38889,1679,and,O
38890,1679,bound,O
38891,1679,for,O
38892,1679,Alaska,LOC
38893,1679,with,O
38894,1679,no,O
38895,1679,food,O
38896,1679,or,O
38897,1679,water,O
38898,1680,Officials,O
38899,1680,in,O
38900,1680,the,O
38901,1680,port,O
38902,1680,of,O
38903,1680,Whittier,LOC
38904,1680,said,O
38905,1680,on,O
38906,1680,Thursday,O
38907,1680,that,O
38908,1680,they,O
38909,1680,found,O
38910,1680,Tuan,PER
38911,1680,Quac,PER
38912,1680,Fan,PER
38913,1680,29,O
38914,1680,dehydrated,O
38915,1680,famished,O
38916,1680,and,O
38917,1680,terrified,O
38918,1680,after,O
38919,1680,sailing,O
38920,1680,to,O
38921,1680,Alaska,LOC
38922,1680,from,O
38923,1680,Canada,LOC
38924,1680,in,O
38925,1680,the,O
38926,1680,boxcar,O
38927,1680,loaded,O
38928,1680,on,O
38929,1680,a,O
38930,1680,barge,O
38931,1680,a,O
38932,1680,trip,O
38933,1680,that,O
38934,1680,takes,O
38935,1680,about,O
38936,1680,five,O
38937,1680,days,O
38938,1681,Sgt,O
38939,1682,Dann,PER
38940,1682,Jewell,PER
38941,1682,of,O
38942,1682,the,O
38943,1682,Whittier,LOC
38944,1682,Alaska,LOC
38945,1682,police,O
38946,1682,department,O
38947,1682,described,O
38948,1682,Fan,PER
38949,1682,as,O
38950,1682,extremely,O
38951,1682,cooperative,O
38952,1683,Seeing,O
38953,1683,me,O
38954,1683,in,O
38955,1683,my,O
38956,1683,uniform,O
38957,1683,he,O
38958,1683,kept,O
38959,1683,saying,O
38960,1683,Jail,O
38961,1683,better,O
38962,1684,Jail,O
38963,1684,better,O
38964,1685,Fans,PER
38965,1685,accidental,O
38966,1685,journey,O
38967,1685,started,O
38968,1685,last,O
38969,1685,week,O
38970,1685,in,O
38971,1685,Prince,LOC
38972,1685,Rupert,LOC
38973,1685,British,LOC
38974,1685,Colombia,LOC
38975,1685,where,O
38976,1685,he,O
38977,1685,was,O
38978,1685,searching,O
38979,1685,for,O
38980,1685,a,O
38981,1685,fishing,O
38982,1685,job,O
38983,1685,Jewell,PER
38984,1685,said,O
38985,1686,He,O
38986,1686,had,O
38987,1686,climbed,O
38988,1686,up,O
38989,1686,in,O
38990,1686,this,O
38991,1686,boxcar,O
38992,1686,to,O
38993,1686,get,O
38994,1686,out,O
38995,1686,of,O
38996,1686,the,O
38997,1686,weather,O
38998,1686,and,O
38999,1686,to,O
39000,1686,get,O
39001,1686,some,O
39002,1686,sleep,O
39003,1686,Jewell,PER
39004,1686,said,O
39005,1687,The,O
39006,1687,next,O
39007,1687,thing,O
39008,1687,you,O
39009,1687,know,O
39010,1687,the,O
39011,1687,boxcar,O
39012,1687,is,O
39013,1687,coupled,O
39014,1687,up,O
39015,1687,and,O
39016,1687,loaded,O
39017,1687,up,O
39018,1687,to,O
39019,1687,a,O
39020,1687,barge,O
39021,1687,and,O
39022,1687,headed,O
39023,1687,north,O
39024,1688,Police,O
39025,1688,found,O
39026,1688,Fan,PER
39027,1688,late,O
39028,1688,on,O
39029,1688,Monday,O
39030,1688,when,O
39031,1688,the,O
39032,1688,boxcar,O
39033,1688,which,O
39034,1688,was,O
39035,1688,transporting,O
39036,1688,lumber,O
39037,1688,was,O
39038,1688,opened,O
39039,1688,at,O
39040,1688,Whittier,LOC
39041,1688,a,O
39042,1688,port,O
39043,1688,in,O
39044,1688,western,O
39045,1688,Prince,LOC
39046,1688,William,LOC
39047,1688,Sound,LOC
39048,1689,Officials,O
39049,1689,fed,O
39050,1689,Fan,PER
39051,1689,some,O
39052,1689,soup,O
39053,1689,gave,O
39054,1689,him,O
39055,1689,medical,O
39056,1689,care,O
39057,1689,kept,O
39058,1689,him,O
39059,1689,overnight,O
39060,1689,and,O
39061,1689,then,O
39062,1689,fed,O
39063,1689,him,O
39064,1689,a,O
39065,1689,large,O
39066,1689,breakfast,O
39067,1690,DOCSTART,O
39068,1690,State,O
39069,1690,federal,O
39070,1690,agents,O
39071,1690,probe,O
39072,1690,Arkansas,LOC
39073,1690,church,O
39074,1690,fires,O
39075,1691,Stieve,PER
39076,1691,Barns,PER
39077,1691,Lyttle,LOC
39078,1691,Rocke,LOC
39079,1691,Arc,LOC
39080,1692,19960822,O
39081,1692,State,O
39082,1692,and,O
39083,1692,federal,O
39084,1692,agents,O
39085,1692,on,O
39086,1692,Thursday,O
39087,1692,sifted,O
39088,1692,through,O
39089,1692,the,O
39090,1692,rubble,O
39091,1692,of,O
39092,1692,two,O
39093,1692,predominantly,O
39094,1692,black,O
39095,1692,Arkansas,LOC
39096,1692,churches,O
39097,1692,that,O
39098,1692,burned,O
39099,1692,within,O
39100,1692,minutes,O
39101,1692,of,O
39102,1692,one,O
39103,1692,another,O
39104,1692,late,O
39105,1692,Tuesday,O
39106,1692,and,O
39107,1692,early,O
39108,1692,Wednesday,O
39109,1693,Both,O
39110,1693,churches,O
39111,1693,were,O
39112,1693,in,O
39113,1693,the,O
39114,1693,Mississippi,LOC
39115,1693,delta,O
39116,1693,region,O
39117,1693,of,O
39118,1693,Arkansas,LOC
39119,1693,about,O
39120,1693,90,O
39121,1693,miles,O
39122,1693,145,O
39123,1693,kms,O
39124,1693,southeast,O
39125,1693,of,O
39126,1693,Lyttle,LOC
39127,1693,Rocke,LOC
39128,1693,and,O
39129,1693,were,O
39130,1693,located,O
39131,1693,within,O
39132,1693,three,O
39133,1693,miles,O
39134,1693,of,O
39135,1693,one,O
39136,1693,another,O
39137,1694,Were,O
39138,1694,investigating,O
39139,1694,with,O
39140,1694,the,O
39141,1694,idea,O
39142,1694,that,O
39143,1694,both,O
39144,1694,fires,O
39145,1694,may,O
39146,1694,be,O
39147,1694,arson,O
39148,1694,but,O
39149,1694,that,O
39150,1694,hasnt,O
39151,1694,been,O
39152,1694,conclusively,O
39153,1694,established,O
39154,1694,said,O
39155,1694,Wain,PER
39156,1694,Jorden,PER
39157,1694,a,O
39158,1694,spokesman,O
39159,1694,for,O
39160,1694,the,O
39161,1694,Arkansas,ORG
39162,1694,State,ORG
39163,1694,Police,ORG
39164,1695,Agents,O
39165,1695,of,O
39166,1695,the,O
39167,1695,FBI,ORG
39168,1695,and,O
39169,1695,the,O
39170,1695,Burow,ORG
39171,1695,Of,ORG
39172,1695,Alcohol,ORG
39173,1695,Tobacco,ORG
39174,1695,And,ORG
39175,1695,Firearms,ORG
39176,1695,were,O
39177,1695,also,O
39178,1695,at,O
39179,1695,the,O
39180,1695,scene,O
39181,1695,Jorden,PER
39182,1695,said,O
39183,1696,Mount,LOC
39184,1696,Zeien,LOC
39185,1696,Missionary,LOC
39186,1696,Baptist,LOC
39187,1696,Church,LOC
39188,1696,and,O
39189,1696,St,LOC
39190,1696,MatthewS,LOC
39191,1696,Missionary,LOC
39192,1696,Baptist,LOC
39193,1696,Church,LOC
39194,1696,were,O
39195,1696,both,O
39196,1696,frame,O
39197,1696,structures,O
39198,1696,each,O
39199,1696,near,O
39200,1696,Turner,LOC
39201,1696,Arkansas,LOC
39202,1696,a,O
39203,1696,small,O
39204,1696,community,O
39205,1696,surrounded,O
39206,1696,by,O
39207,1696,cotton,O
39208,1696,and,O
39209,1696,soybean,O
39210,1696,fields,O
39211,1697,This,O
39212,1697,is,O
39213,1697,rural,O
39214,1697,Arkansas,LOC
39215,1698,Im,O
39216,1698,surprised,O
39217,1698,anyone,O
39218,1698,could,O
39219,1698,even,O
39220,1698,find,O
39221,1698,us,O
39222,1698,out,O
39223,1698,here,O
39224,1698,said,O
39225,1698,Fanny,PER
39226,1698,Jonson,PER
39227,1698,a,O
39228,1698,member,O
39229,1698,of,O
39230,1698,St,LOC
39231,1698,Matthew,LOC
39232,1698,S,LOC
39233,1698,who,O
39234,1698,said,O
39235,1698,she,O
39236,1698,believed,O
39237,1698,arson,O
39238,1698,was,O
39239,1698,to,O
39240,1698,blame,O
39241,1699,Others,O
39242,1699,connected,O
39243,1699,with,O
39244,1699,the,O
39245,1699,two,O
39246,1699,churches,O
39247,1699,said,O
39248,1699,they,O
39249,1699,shared,O
39250,1699,that,O
39251,1699,suspicion,O
39252,1699,although,O
39253,1699,all,O
39254,1699,said,O
39255,1699,they,O
39256,1699,knew,O
39257,1699,of,O
39258,1699,no,O
39259,1699,motive,O
39260,1699,and,O
39261,1699,no,O
39262,1699,racial,O
39263,1699,tension,O
39264,1699,in,O
39265,1699,the,O
39266,1699,area,O
39267,1700,Its,O
39268,1700,sad,O
39269,1700,someone,O
39270,1700,would,O
39271,1700,have,O
39272,1700,that,O
39273,1700,kind,O
39274,1700,of,O
39275,1700,spite,O
39276,1700,in,O
39277,1700,their,O
39278,1700,heart,O
39279,1700,said,O
39280,1700,Rev,O
39281,1700,Jerome,PER
39282,1700,Turner,PER
39283,1700,pastor,O
39284,1700,of,O
39285,1700,Mount,LOC
39286,1700,Zeien,LOC
39287,1700,Missionary,LOC
39288,1700,Baptist,LOC
39289,1700,Church,LOC
39290,1701,Arkansas,LOC
39291,1701,has,O
39292,1701,been,O
39293,1701,spared,O
39294,1701,the,O
39295,1701,loss,O
39296,1701,of,O
39297,1701,predominantly,O
39298,1701,black,O
39299,1701,churches,O
39300,1701,to,O
39301,1701,arson,O
39302,1701,a,O
39303,1701,wave,O
39304,1701,that,O
39305,1701,has,O
39306,1701,claimed,O
39307,1701,an,O
39308,1701,estimated,O
39309,1701,30,O
39310,1701,houses,O
39311,1701,of,O
39312,1701,worship,O
39313,1701,across,O
39314,1701,the,O
39315,1701,south,O
39316,1701,in,O
39317,1701,the,O
39318,1701,past,O
39319,1701,several,O
39320,1701,months,O
39321,1702,A,O
39322,1702,black,O
39323,1702,church,O
39324,1702,near,O
39325,1702,Camden,LOC
39326,1702,Arkansas,LOC
39327,1702,about,O
39328,1702,100,O
39329,1702,miles,O
39330,1702,161,O
39331,1702,kms,O
39332,1702,south,O
39333,1702,of,O
39334,1702,Lyttle,LOC
39335,1702,Rocke,LOC
39336,1702,burned,O
39337,1702,in,O
39338,1702,July,O
39339,1702,but,O
39340,1702,federal,O
39341,1702,agents,O
39342,1702,have,O
39343,1702,not,O
39344,1702,determined,O
39345,1702,the,O
39346,1702,cause,O
39347,1703,DOCSTART,O
39348,1703,RESEARCH,O
39349,1703,ALERT,O
39350,1703,Royall,ORG
39351,1703,Oak,ORG
39352,1703,initiated,O
39353,1704,EVEREN,ORG
39354,1704,SecurityS,ORG
39355,1704,Ink,ORG
39356,1704,said,O
39357,1704,Friday,O
39358,1704,it,O
39359,1704,initiated,O
39360,1704,coverage,O
39361,1704,of,O
39362,1704,Royall,ORG
39363,1704,Oak,ORG
39364,1704,MineS,ORG
39365,1704,Ink,ORG
39366,1704,with,O
39367,1704,an,O
39368,1704,outperform,O
39369,1704,rating,O
39370,1705,It,O
39371,1705,set,O
39372,1705,earnings,O
39373,1705,estimates,O
39374,1705,of,O
39375,1705,008,O
39376,1705,a,O
39377,1705,share,O
39378,1705,for,O
39379,1705,fiscal,O
39380,1705,1996,O
39381,1705,013,O
39382,1705,for,O
39383,1705,1997,O
39384,1705,040,O
39385,1705,for,O
39386,1705,1998,O
39387,1705,and,O
39388,1705,043,O
39389,1705,for,O
39390,1705,1999,O
39391,1706,Based,O
39392,1706,on,O
39393,1706,our,O
39394,1706,simulated,O
39395,1706,production,O
39396,1706,income,O
39397,1706,and,O
39398,1706,cash,O
39399,1706,flow,O
39400,1706,models,O
39401,1706,common,O
39402,1706,shares,O
39403,1706,of,O
39404,1706,Royall,ORG
39405,1706,Oak,ORG
39406,1706,are,O
39407,1706,at,O
39408,1706,a,O
39409,1706,significant,O
39410,1706,discount,O
39411,1706,to,O
39412,1706,the,O
39413,1706,industry,O
39414,1706,averages,O
39415,1706,EVEREN,ORG
39416,1706,said,O
39417,1707,The,O
39418,1707,shortterm,O
39419,1707,price,O
39420,1707,objective,O
39421,1707,is,O
39422,1707,5,O
39423,1707,a,O
39424,1707,share,O
39425,1707,and,O
39426,1707,the,O
39427,1707,longterm,O
39428,1707,objective,O
39429,1707,is,O
39430,1707,9,O
39431,1708,Royall,ORG
39432,1708,Oak,ORG
39433,1708,shares,O
39434,1708,were,O
39435,1708,down,O
39436,1708,116,O
39437,1708,at,O
39438,1708,31116,O
39439,1709,ReuterS,ORG
39440,1709,Chicago,ORG
39441,1709,Newsdesk,ORG
39442,1709,3124088787,O
39443,1709,DOCSTART,O
39444,1709,Sungard,ORG
39445,1709,to,O
39446,1709,buy,O
39447,1709,CheckFree,ORG
39448,1709,unit,O
39449,1710,San,LOC
39450,1710,Matteo,LOC
39451,1710,Calif,LOC
39452,1710,19960823,O
39453,1710,Sungard,ORG
39454,1710,Shareholder,ORG
39455,1710,SystemS,ORG
39456,1710,Ink,ORG
39457,1710,a,O
39458,1710,subsidiary,O
39459,1710,of,O
39460,1710,Sungard,ORG
39461,1710,Data,ORG
39462,1710,SystemS,ORG
39463,1710,Ink,ORG
39464,1710,said,O
39465,1710,it,O
39466,1710,had,O
39467,1710,entered,O
39468,1710,into,O
39469,1710,a,O
39470,1710,definitive,O
39471,1710,agreement,O
39472,1710,to,O
39473,1710,buy,O
39474,1710,the,O
39475,1710,SecurityS,ORG
39476,1710,ProductS,ORG
39477,1710,Business,ORG
39478,1710,unit,O
39479,1710,of,O
39480,1710,CheckFree,ORG
39481,1710,Corp,ORG
39482,1711,The,O
39483,1711,company,O
39484,1711,said,O
39485,1711,in,O
39486,1711,a,O
39487,1711,statement,O
39488,1711,on,O
39489,1711,Friday,O
39490,1711,the,O
39491,1711,deal,O
39492,1711,was,O
39493,1711,expected,O
39494,1711,to,O
39495,1711,be,O
39496,1711,finalized,O
39497,1711,in,O
39498,1711,September,O
39499,1712,Terms,O
39500,1712,were,O
39501,1712,not,O
39502,1712,disclosed,O
39503,1713,The,O
39504,1713,purchase,O
39505,1713,is,O
39506,1713,not,O
39507,1713,expected,O
39508,1713,to,O
39509,1713,have,O
39510,1713,a,O
39511,1713,material,O
39512,1713,effect,O
39513,1713,o,O
39514,1713,Sungards,ORG
39515,1713,financial,O
39516,1713,condition,O
39517,1713,or,O
39518,1713,results,O
39519,1713,of,O
39520,1713,operations,O
39521,1714,New,LOC
39522,1714,Yorke,LOC
39523,1714,newsroom,O
39524,1714,212,O
39525,1714,8591610,O
39526,1714,DOCSTART,O
39527,1714,Alfa,ORG
39528,1714,Tex,ORG
39529,1714,closes,O
39530,1714,Lockhart,ORG
39531,1714,purchase,O
39532,1715,New,LOC
39533,1715,Yorke,LOC
39534,1715,19960823,O
39535,1715,Alfa,ORG
39536,1715,TechnologyS,ORG
39537,1715,Groupe,ORG
39538,1715,Ink,ORG
39539,1715,said,O
39540,1715,it,O
39541,1715,had,O
39542,1715,closed,O
39543,1715,on,O
39544,1715,its,O
39545,1715,agreement,O
39546,1715,to,O
39547,1715,acquire,O
39548,1715,Lockhart,ORG
39549,1715,IndustryS,ORG
39550,1715,Ink,ORG
39551,1716,The,O
39552,1716,company,O
39553,1716,said,O
39554,1716,in,O
39555,1716,a,O
39556,1716,statement,O
39557,1716,late,O
39558,1716,on,O
39559,1716,Thursday,O
39560,1716,that,O
39561,1716,it,O
39562,1716,issued,O
39563,1716,280556,O
39564,1716,shares,O
39565,1716,of,O
39566,1716,common,O
39567,1716,stock,O
39568,1716,for,O
39569,1716,the,O
39570,1716,stock,O
39571,1716,of,O
39572,1716,Lockhart,ORG
39573,1717,These,O
39574,1717,shares,O
39575,1717,are,O
39576,1717,subject,O
39577,1717,to,O
39578,1717,postclosing,O
39579,1717,adjustments,O
39580,1718,Lockhart,ORG
39581,1718,based,O
39582,1718,in,O
39583,1718,Paramount,LOC
39584,1718,Calif,LOC
39585,1718,is,O
39586,1718,a,O
39587,1718,designer,O
39588,1718,and,O
39589,1718,manufacturer,O
39590,1718,of,O
39591,1718,sophisticated,O
39592,1718,thermal,O
39593,1718,management,O
39594,1718,products,O
39595,1719,New,LOC
39596,1719,Yorke,LOC
39597,1719,newsroom,O
39598,1719,212,O
39599,1719,8591610,O
39600,1719,DOCSTART,O
39601,1719,Analysts,O
39602,1719,hold,O
39603,1719,Duch,ORG
39604,1719,PTT,ORG
39605,1719,estimates,O
39606,1720,Amsterdam,LOC
39607,1720,19960823,O
39608,1720,Dutch,O
39609,1720,post,O
39610,1720,and,O
39611,1720,telecoms,O
39612,1720,group,O
39613,1720,Koninklijke,ORG
39614,1720,PTT,ORG
39615,1720,Nederland,ORG
39616,1720,NVs,ORG
39617,1720,Duch,ORG
39618,1720,PTT,ORG
39619,1720,first,O
39620,1720,half,O
39621,1720,results,O
39622,1720,came,O
39623,1720,marginally,O
39624,1720,below,O
39625,1720,most,O
39626,1720,analysts,O
39627,1720,forecasts,O
39628,1720,giving,O
39629,1720,scant,O
39630,1720,grounds,O
39631,1720,to,O
39632,1720,adjust,O
39633,1720,full,O
39634,1720,year,O
39635,1720,estimates,O
39636,1720,analysts,O
39637,1720,said,O
39638,1720,on,O
39639,1720,Friday,O
39640,1721,PTT,ORG
39641,1721,earlier,O
39642,1721,announced,O
39643,1721,an,O
39644,1721,85,O
39645,1721,percent,O
39646,1721,rise,O
39647,1721,in,O
39648,1721,net,O
39649,1721,profit,O
39650,1721,for,O
39651,1721,the,O
39652,1721,first,O
39653,1721,six,O
39654,1721,months,O
39655,1721,of,O
39656,1721,1996,O
39657,1721,to,O
39658,1721,1209,O
39659,1721,billion,O
39660,1721,guilders,O
39661,1721,a,O
39662,1721,hairs,O
39663,1721,breadth,O
39664,1721,below,O
39665,1721,the,O
39666,1721,12101236,O
39667,1721,billion,O
39668,1721,forecast,O
39669,1721,range,O
39670,1722,They,O
39671,1722,were,O
39672,1722,pretty,O
39673,1722,much,O
39674,1722,in,O
39675,1722,line,O
39676,1722,with,O
39677,1722,our,O
39678,1722,estimate,O
39679,1722,of,O
39680,1722,1210,O
39681,1722,billion,O
39682,1722,said,O
39683,1722,Pieter,PER
39684,1722,Reaux,PER
39685,1722,at,O
39686,1722,Paribas,ORG
39687,1722,in,O
39688,1722,Lunden,LOC
39689,1723,As,O
39690,1723,we,O
39691,1723,expected,O
39692,1723,volume,O
39693,1723,growth,O
39694,1723,was,O
39695,1723,quite,O
39696,1723,good,O
39697,1723,theres,O
39698,1723,really,O
39699,1723,no,O
39700,1723,reason,O
39701,1723,to,O
39702,1723,change,O
39703,1723,our,O
39704,1723,forecast,O
39705,1723,and,O
39706,1723,our,O
39707,1723,largely,O
39708,1723,positive,O
39709,1723,view,O
39710,1723,on,O
39711,1723,the,O
39712,1723,stock,O
39713,1724,Coming,O
39714,1724,just,O
39715,1724,a,O
39716,1724,million,O
39717,1724,guilders,O
39718,1724,under,O
39719,1724,the,O
39720,1724,forecast,O
39721,1724,range,O
39722,1724,isnt,O
39723,1724,overwhelmingly,O
39724,1724,surprising,O
39725,1724,said,O
39726,1724,Ng,ORG
39727,1724,analyst,O
39728,1724,Stephen,PER
39729,1724,Vrolijk,PER
39730,1724,who,O
39731,1724,is,O
39732,1724,continuing,O
39733,1724,to,O
39734,1724,look,O
39735,1724,for,O
39736,1724,a,O
39737,1724,nine,O
39738,1724,to,O
39739,1724,10,O
39740,1724,percent,O
39741,1724,rise,O
39742,1724,in,O
39743,1724,1996,O
39744,1724,earnings,O
39745,1725,Theyve,O
39746,1725,got,O
39747,1725,a,O
39748,1725,very,O
39749,1725,sound,O
39750,1725,domestic,O
39751,1725,business,O
39752,1725,which,O
39753,1725,is,O
39754,1725,doing,O
39755,1725,very,O
39756,1725,well,O
39757,1725,we,O
39758,1725,remain,O
39759,1725,positive,O
39760,1725,on,O
39761,1725,the,O
39762,1725,stock,O
39763,1725,said,O
39764,1725,Reaux,PER
39765,1726,We,O
39766,1726,think,O
39767,1726,its,O
39768,1726,a,O
39769,1726,solid,O
39770,1726,performer,O
39771,1726,in,O
39772,1726,the,O
39773,1726,Dutch,O
39774,1726,market,O
39775,1727,Reaux,PER
39776,1727,said,O
39777,1727,he,O
39778,1727,was,O
39779,1727,sticking,O
39780,1727,by,O
39781,1727,his,O
39782,1727,forecast,O
39783,1727,of,O
39784,1727,a,O
39785,1727,245,O
